,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal
332074,120 BROADWAY STE 3650,NEW YORK,0,186965,861171749,182388,36061.0,120 BROADWAY NEW YORK NY 10271-0002,NEW YORK CHINESE OPERA SOCIETY INC,A6A,10527.0,198351,NY,120 BROADWAY,10271-0002,10271.0,A6A
333850,3703 LAUREL AVE,BROOKLYN,0,37156,870790139,68665,36047.0,3703 LAUREL AVE BROOKLYN NY 11224-1307,ARTS HOUSE SCHOOLS INC,A25,32657.0,69813,NY,3703 LAUREL AVE,11224-1307,11224.0,A25
335562,12 E 14TH ST APT 5E,NEW YORK,0,56680,900370914,33788,36061.0,12 E 14TH ST NEW YORK NY 10003-3141,BLACK CANARY INC,A62,7174.0,64852,NY,12 E 14TH ST,10003-3141,10003.0,A62
340910,210 11TH AVE RM 503,NEW YORK,0,256339,911877238,542401,36061.0,210 11TH AVE NEW YORK NY 10001-1210,ART COUNCIL INC,A26,0.0,300084,NY,210 11TH AVE,10001-1210,10001.0,A26
342594,55 E 59TH ST,NEW YORK,0,0,912138597,242911,36061.0,55 E 59TH ST NEW YORK NY 10022-1112,ARMENIAN GENERAL BENVOLENT UNION,A23,0.0,254545,NY,55 E 59TH ST,10022-1112,10022.0,A23
342741,120 E END AVE 4A,NEW YORK,0,25000,912148392,531,36061.0,120 E END AVE NEW YORK NY 10028-7552,THE AMERICAN ASSOCIATES OF THE NATIONAL GALLERIES OF SCOTLAND INC,A40,0.0,25002,NY,120 E END AVE,10028-7552,10028.0,A40
343235,1178 BROADWAY FL 3,NEW YORK,0,370408,912187887,329680,36061.0,1178 BROADWAY NEW YORK NY 10001-5666,ARTEEAST INC,A23,22682.0,394569,NY,1178 BROADWAY,10001-5666,10001.0,A23
350903,220 E 4TH ST,NEW YORK,29685,47037,942499582,97090,36061.0,220 E 4TH ST NEW YORK NY 10009-7425,PARSIFALS PRODUCTIONS,A65,42597.0,89790,NY,220 E 4TH ST,10009-7425,10009.0,A65
192,350 FIFTH AVE,NEW YORK,0,0,10548602,104239,36061.0,350 FIFTH AVE NEW YORK NY 10118-0000,SHEPARDS CORNERSTONE FOUNDATION INC,A51,,-92136,NY,350 FIFTH AVE,10118-0000,10118.0,
1618,C/O STEPHEN GLASCOCK 206 5TH AVE NO,NEW YORK,0,394500,30420728,464524,36061.0,C/O STEPHEN GLASCOCK 206 5TH AVE NO NEW YORK NY 10010-0000,COURAGEOUS FOUNDATION,A50,,394500,NY,C/O STEPHEN GLASCOCK 206 5TH AVE NO,10010-0000,10010.0,
1759,1375 BROADWAY,NEW YORK,0,12000,30562344,42760,36061.0,1375 BROADWAY NEW YORK NY 10018-7001,SYLVIA WALD AND PO KIM ART GALLERY,A51,,12008,NY,1375 BROADWAY,10018-7001,10018.0,
3470,375 RIVERSIDE DR APT 13B,NEW YORK,0,25000,43649708,29203,36061.0,375 RIVERSIDE DR NEW YORK NY 10025-2149,PISANO CHASE CATALOGUE RAISONNE PROJECT INC,A51,,25096,NY,375 RIVERSIDE DR,10025-2149,10025.0,
3622,291 SOUTH AVENUE 5TH FLOOR,NEW YORK,0,0,43789287,932,36061.0,291 SOUTH AVENUE NEW YORK NY 10002-0000,STAEDEL FRIENDS INC,A20,,31,NY,291 SOUTH AVENUE,10002-0000,10002.0,
4285,475 PARK AVE S 31ST F,NEW YORK,0,0,46124122,33852,36061.0,475 PARK AVE S NEW YORK NY 10016-0000,NATHANIEL SALTONSTALL ARTS FUND,A12,,-228,NY,475 PARK AVE S,10016-0000,10016.0,
6115,5 E 3RD ST,NEW YORK,0,0,61507432,0,36061.0,5 E 3RD ST NEW YORK NY 10003-0800,WYOMING ARTS INC,A20,,1,NY,5 E 3RD ST,10003-0800,10003.0,
6585,C/O FRAN KIRMSER PRODUCTIONS,NEW YORK,0,0,61683335,0,36061.0,C/O FRAN KIRMSER PRODUCTIONS NEW YORK NY 10036-0000,MADE TO MOVE INC,A60,,1,NY,C/O FRAN KIRMSER PRODUCTIONS,10036-0000,10036.0,
7151,350 5TH AVE STE 1000,NEW YORK,0,0,66356055,235830,36061.0,350 5TH AVE NEW YORK NY 10118-1000,THE STEPHEN HAHN FOUNDATION,A40,,126752,NY,350 5TH AVE,10118-1000,10118.0,
7440,PO BOX 241,NEW YORK,0,0,112587802,0,36061.0,,TOP HAT DANCERS INC,A62,,1,NY,,10150-0241,10150.0,
7512,112 HENDRIX ST,BROOKLYN,0,19635,112748834,19949,36047.0,112 HENDRIX ST BROOKLYN NY 11207-2612,BUSHWICK INSTITUTE OF THE PERFORMING ARTS INC,A65,,19635,NY,112 HENDRIX ST,11207-2612,11207.0,
7520,PO BOX 4042,NEW YORK,0,0,112775942,27101,36061.0,,THE ARMENIAN CENTER INC,A23,,39028,NY,,10163-4042,10163.0,
7617,,BAYSIDE,0,400,112945662,0,36081.0,,SHOSTAKOVICH CULTURAL PROGRAM INC,A20,,400,NY,,11361-1624,11361.0,
7722,,NEW YORK,0,0,113121207,0,36061.0,,B KING PRODUCTIONS INC,A60,,1,NY,,10022-6222,10022.0,
7761,15 W 39TH ST FL 12,NEW YORK,0,529889,113162087,1079091,36061.0,15 W 39TH ST NEW YORK NY 10018-0628,AMERICAN AIRPOWER MUSEUM,A50,,895220,NY,15 W 39TH ST,10018-0628,10018.0,
7832,195 COLUMBIA ST,BROOKLYN,0,0,113227149,51803,36047.0,195 COLUMBIA ST BROOKLYN NY 11231-1402,CLAYWORKS ON COLUMBIA INC,A40,,65740,NY,195 COLUMBIA ST,11231-1402,11231.0,
7875,,BROOKLYN,0,0,113247858,0,36047.0,,KOTEL MUSEUM FUND INC,A50,,1,NY,,11210-1233,11210.0,
7967,,BROOKLYN,0,4072,113343213,4072,36047.0,,ROY AND SHERRY DECARAVA FOUNDATION,A25,,4166,NY,,11238-6137,11238.0,
8148,,S OZONE PARK,0,0,113433104,0,36081.0,,OLD LION RYU MARTIAL LIFE ARTS ASSOC,A03,,1,NY,,11420-3917,11420.0,
8281,,BROOKLYN,43850,108312,113492851,215443,36047.0,,AMERICAN FRIENDS FOR THE VOICE OF RUSSIAN JEWRY,A23,,108312,NY,,11218-5905,11218.0,
8292,14919 38TH AVE,FLUSHING,0,10000,113498583,303472,36081.0,14919 38TH AVE FLUSHING NY 11354-4839,VOELKER-ORTH MUSEUM,A50,,87214,NY,14919 38TH AVE,11354-4839,11354.0,
8445,144 GARFIELD PL APT 4R,BROOKLYN,0,0,113559712,18287,36047.0,144 GARFIELD PL BROOKLYN NY 11215-2177,HAROLD WESTON FOUNDATION,A51,,16229,NY,144 GARFIELD PL,11215-2177,11215.0,
8550,1103 45TH AVE,LONG IS CITY,0,272108,113630680,321158,36081.0,1103 45TH AVE LONG IS CITY NY 11101-5109,DORSKY GALLERY CURATORIAL PROGRAMS,A50,,308420,NY,1103 45TH AVE,11101-5109,11101.0,
8682,68 JANE ST APT 2E,NEW YORK,0,2265500,113817054,110916,36061.0,68 JANE ST NEW YORK NY 10014-0714,NEWBURGH INSTITUTE FOR THE ARTS AND IDEAS,A25,,2265500,NY,68 JANE ST,10014-0714,10014.0,
8798,,NEW YORK,0,30374,116036776,21292,36061.0,,ANONYMOUS ARTS RECOVERY SOCIETY INCORPORATED,A03,,39752,NY,,10012-5115,10012.0,
9042,188 SULLIVAN ST,NEW YORK,0,49145,116588142,80445,36061.0,188 SULLIVAN ST NEW YORK NY 10012-2507,SPIRALIS MUSIC TR,A68,,59661,NY,188 SULLIVAN ST,10012-2507,10012.0,
9073,633 W 155TH ST,NEW YORK,221944,11855,130429640,2986413,36061.0,633 W 155TH ST NEW YORK NY 10032-7501,AMERICAN ACADEMY OF ARTS AND LETTERS,A25,,-893540,NY,633 W 155TH ST,10032-7501,10032.0,
9107,GROUND FLOOR,NEW YORK,69317,114192,131656673,731825,36061.0,GROUND NEW YORK NY 10017-0000,NATIONAL SCULPTURE SOCIETY,A40,,601037,NY,GROUND,10017-0000,10017.0,
9148,501 FIFTH AVE,NEW YORK,0,16150,131873289,137694,36061.0,501 FIFTH AVE NEW YORK NY 10017-6107,BAGBY FOUNDATION FOR THE MUSICAL ARTS INC,A68,,-35907,NY,501 FIFTH AVE,10017-6107,10017.0,
9159,145 E 48TH ST - STE 26C,NEW YORK,191473,0,131926551,1230001,36061.0,145 E 48TH ST - NEW YORK NY 10017-0000,HARKNESS FOUNDATION FOR DANCE INC,A62,,-527589,NY,145 E 48TH ST -,10017-0000,10017.0,
9220,605 3RD AVE FRNT 2,NEW YORK,10000,0,132621140,250474,36061.0,605 3RD AVE FRNT NEW YORK NY 10158-0101,VIOLA W BERNARD FOUNDATION INC,A68,,-15230,NY,605 3RD AVE FRNT,10158-0101,10158.0,
9245,STARR COMPANY LLC,NEW YORK,25000,0,132667790,27858,36061.0,STARR COMPANY LLC NEW YORK NY 10022-0000,TWYLA THARP DANCE FOUNDATION,A62,,848,NY,STARR COMPANY LLC,10022-0000,10022.0,
9291,15 W 72ND ST,NEW YORK,0,42000,132874843,40907,36061.0,15 W 72ND ST NEW YORK NY 10023-3402,LAURA PAWEL DANCE COMPANY INC,A62,,43070,NY,15 W 72ND ST,10023-3402,10023.0,
9309,C/O JRLLC 805 THIRD AVENUE NO 1002,NEW YORK,0,0,132893085,4051,36061.0,C/O JRLLC 805 THIRD AVENUE NO NEW YORK NY 10022-7513,NEW YORK DRAMA CRITIC CIRCLE INC,A65,,5182,NY,C/O JRLLC 805 THIRD AVENUE NO,10022-7513,10022.0,
9418,866 UN PLAZA STE 508,NEW YORK,0,1750,133002233,1000,36061.0,866 UN PLAZA NEW YORK NY 10017-1849,STEDAWILL ART FOUNDATION INC,A12,,1750,NY,866 UN PLAZA,10017-1849,10017.0,
9451,501,NEW YORK,629885,3166594,133031485,3392743,36061.0,,BARYSHNIKOV DANCE FOUNDATION INC,A62,,6095744,NY,,10018-0000,10018.0,
9613,200 E 10TH ST STE 601,NEW YORK,0,13000,133127149,19845,36061.0,200 E 10TH ST NEW YORK NY 10003-7702,MUSICAL THEATRE PROJECT INC,A65,,13000,NY,200 E 10TH ST,10003-7702,10003.0,
9687,605 PARK AVE APT 7A,NEW YORK,0,300000,133171936,933301,36061.0,605 PARK AVE NEW YORK NY 10065-7055,HERRICK THEATRE FOUNDATION INC,A65,,411307,NY,605 PARK AVE,10065-7055,10065.0,
9736,650 FIFTH AVENUE 15TH FLOOR,NEW YORK,90000,0,133200329,2915687,36061.0,650 FIFTH AVENUE NEW YORK NY 10019-6108,LIZ CLAIBORNE & ART ORTENBERG FOUNDATION,A12,,2741864,NY,650 FIFTH AVENUE,10019-6108,10019.0,
9739,450 RIVERSIDE DR,NEW YORK,0,2175,133201819,83146,36061.0,450 RIVERSIDE DR NEW YORK NY 10027-6820,PERSIAN HERITAGE FOUNDATION,A23,,-122238,NY,450 RIVERSIDE DR,10027-6820,10027.0,
9783,246 5TH AVE RM 500,NEW YOPRK,0,131164,133229829,119183,36061.0,246 5TH AVE NEW YOPRK NY 10001-7916,KOREAN LANGUAGE & CULTURAL INSTITUTE INC,A23,,131164,NY,246 5TH AVE,10001-7916,10001.0,
9791,60 BROAD ST,NEW YORK,0,0,133236892,109579,36061.0,60 BROAD ST NEW YORK NY 10004-2306,HARA MUSEUM FUND,A50,,7552,NY,60 BROAD ST,10004-2306,10004.0,
9837,,NEW YORK,0,22800,133255361,423349,36061.0,,THE LIVING THEATRE INC,A65,,232800,NY,,10025-5467,10025.0,
9897,PO BOX 1297,NEW YORK,17502,0,133305823,151866,36061.0,,DOROTHY B MELVILLE TR FOR THE MUSEUMS AT STONY BROOK,A50,,-218692,NY,,10008-1297,10008.0,
10219,1501 BROADWAY STE 1313,NEW YORK,0,0,133398045,581295,36061.0,1501 BROADWAY NEW YORK NY 10036-5505,THE VIOLA FUND,A68,,67796,NY,1501 BROADWAY,10036-5505,10036.0,
10238,55 FIFTH AVE,NEW YORK,0,0,133406046,221,36061.0,55 FIFTH AVE NEW YORK NY 10003-4301,FRANCIS J GREENBURGER FOUNDATION INC,A40,,9,NY,55 FIFTH AVE,10003-4301,10003.0,
10250,65 BLEECKER ST FL 7,NEW YORK,862447,0,133410749,34579408,36061.0,65 BLEECKER ST NEW YORK NY 10012-2420,THE ANDY WARHOL FOUNDATION FOR THE VISUAL ARTS INC,A40,,-17796859,NY,65 BLEECKER ST,10012-2420,10012.0,
10277,344 E 85TH ST APT 1B,NEW YORK,0,0,133429334,0,36061.0,344 E 85TH ST NEW YORK NY 10028-4516,BALLET WHO INCORPORATED,A63,,1,NY,344 E 85TH ST,10028-4516,10028.0,
10346,322 W 48TH ST,NEW YORK,0,11196,133447662,11196,36061.0,322 W 48TH ST NEW YORK NY 10036-1308,COUNCIL FOR LIVING MUSIC INC,A68,,11199,NY,322 W 48TH ST,10036-1308,10036.0,
10414,,NEW YORK,0,160000,133486646,48175,36061.0,,RONALD A WILFORD FOUNDATION FOR CONDUCTORS INC,A60,,165099,NY,,10036-1510,10036.0,
10489,303 E 57TH ST STE 42A,NEW YORK,0,0,133525999,21683,36061.0,303 E 57TH ST NEW YORK NY 10022-2947,RALPH C MARCOVE INTERNATL UNDRSTDG THROUGH ARTS & CRAFTS FNDTN INC,A40,,1674,NY,303 E 57TH ST,10022-2947,10022.0,
10573,526 LAGUARDIA PL,NEW YORK,0,0,133556699,0,36061.0,526 LAGUARDIA PL NEW YORK NY 10012-1401,CHAIM GROSS MUSEUM,A50,,0,NY,526 LAGUARDIA PL,10012-1401,10012.0,
10614,16 E 34 ST STE 1600,NEW YORK,0,550,133573140,554,36061.0,16 E 34 ST NEW YORK NY 10016-4328,JACK GALEF ARTS FOUNDATION INC,A12,,551,NY,16 E 34 ST,10016-4328,10016.0,
10615,799 BROADWAY STE 527,NEW YORK,7618,586491,133573737,710305,36061.0,799 BROADWAY NEW YORK NY 10003-6815,FINNISH CULTURAL INSTITUTE IN NEW YORK,A23,,672560,NY,799 BROADWAY,10003-6815,10003.0,
10617,PO BOX 1733,NEW YORK,21110,0,133574289,209147,36061.0,,MUSIC AND DANCE FOUNDATION INC,A62,,16182,NY,,10003-0000,10003.0,
10623,,NEW YORK,0,297932,133576913,269917,36061.0,,ART KALEIDOSCOPE FOUNDATION INC,A12,,297932,NY,,10011-2416,10011.0,
10654,505 PARK AVE FL 20,NEW YORK,0,200235,133591637,34791,36061.0,505 PARK AVE NEW YORK NY 10022-9306,ROBERT CRAFT MUSIC FOUNDATION INC,A40,,199476,NY,505 PARK AVE,10022-9306,10022.0,
10660,110 W 13TH ST,NEW YORK,0,1670,133593706,7641,36061.0,110 W 13TH ST NEW YORK NY 10011-7802,BARBARA AND HOWARD WISE ENDOWMENT FOR THE ARTS INC,A12,,1713,NY,110 W 13TH ST,10011-7802,10011.0,
10707,9 W 57TH ST,NEW YORK,0,79000,133614971,2186297,36061.0,9 W 57TH ST NEW YORK NY 10019-2701,SOLOW ART AND ARCHITECTURE FOUNDATION,A40,,79118,NY,9 W 57TH ST,10019-2701,10019.0,
10726,254 W 31ST ST FL 15,NEW YORK,71940,0,133620909,2781205,36061.0,254 W 31ST ST NEW YORK NY 10001-2813,AARON COPLAND FUND FOR MUSIC INC,A68,,2163188,NY,254 W 31ST ST,10001-2813,10001.0,
10838,545 MADISON AVENUE,NEW YORK,84819,752655,133667916,770203,36061.0,545 MADISON AVENUE NEW YORK NY 10022-4219,AXIS THEATER CO INC,A65,,776308,NY,545 MADISON AVENUE,10022-4219,10022.0,
10855,28 HUBERT ST,NEW YORK,3667,0,133674360,30373,36061.0,28 HUBERT ST NEW YORK NY 10013-2041,CIVITELLA RANIERI FOUNDATION,A20,,17789,NY,28 HUBERT ST,10013-2041,10013.0,
10869,2 PETER COOPER RD APT 9G,NEW YORK,44000,65000,133680271,77406,36061.0,2 PETER COOPER RD NEW YORK NY 10010-6731,MUSEUM VIEWS LTD,A50,,65020,NY,2 PETER COOPER RD,10010-6731,10010.0,
10888,131 RIVERSIDE DR APT 3A,NEW YORK,0,0,133685701,77662,36061.0,131 RIVERSIDE DR NEW YORK NY 10024-3740,LIVING ARTS INC,A26,,303160,NY,131 RIVERSIDE DR,10024-3740,10024.0,
10909,100 LAFAYETTE ST STE 602,NEW YORK,117000,589808,133693565,783763,36061.0,100 LAFAYETTE ST NEW YORK NY 10013-4400,CROWING ROOSTER ARTS INC,A20,,534161,NY,100 LAFAYETTE ST,10013-4400,10013.0,
10930,ADELSON GALLERIES 19 EAST 82ND ST,NEW YORK,0,5000500,133699100,871426,36061.0,ADELSON GALLERIES 19 EAST 82ND ST NEW YORK NY 10028-0000,MR AND MRS RAYMOND J HOROWITZ FOUNDATION FOR THE ARTS INC,A12,,3946736,NY,ADELSON GALLERIES 19 EAST 82ND ST,10028-0000,10028.0,
11058,845 3RD AVE FL 12,NEW YORK,0,0,133747492,875,36061.0,845 3RD AVE NEW YORK NY 10022-6623,TO THE STRUGGLE AGAINST WORLD TERRORISM CORP,A20,,2,NY,845 3RD AVE,10022-6623,10022.0,
11059,626 RIVERSIDE DR APT 10J,NEW YORK,0,0,133747516,0,36061.0,626 RIVERSIDE DR NEW YORK NY 10031-7214,OMNIFICENT INK PRODUCTIONS INC,A60,,1,NY,626 RIVERSIDE DR,10031-7214,10031.0,
11060,529 5TH AVE,NEW YORK,7000,1600,133747781,178332,36061.0,529 5TH AVE NEW YORK NY 10017-4608,INSTITUTE FOR COOPERATION OF ART AND RESEARCH INC,A25,,-102946,NY,529 5TH AVE,10017-4608,10017.0,
11134,15 W 24TH ST APT 7,NEW YORK,0,0,133772926,11665,36061.0,15 W 24TH ST NEW YORK NY 10010-3214,V I A ART INC,A51,,37,NY,15 W 24TH ST,10010-3214,10010.0,
11154,511 AVENUE OF THE AMERICAS STE 387,NEW YORK,59221,0,133781874,550901,36061.0,511 AVENUE OF THE AMERICAS NEW YORK NY 10011-8436,COBY FOUNDATION LTD,A51,,-134262,NY,511 AVENUE OF THE AMERICAS,10011-8436,10011.0,
11161,,NEW YORK,0,0,133783618,0,36061.0,,WORLD CITY PICTURES INC,A65,,1,NY,,10036-4345,10036.0,
11166,448 CENTRAL PARK W APT 2C,NEW YORK,0,21000,133785670,34470,36061.0,448 CENTRAL PARK W NEW YORK NY 10025-4371,NEW MOVES INC,A62,,21063,NY,448 CENTRAL PARK W,10025-4371,10025.0,
11189,724 COLLFIELD AVE,STATEN ISLAND,0,40000,133794021,45019,36085.0,724 COLLFIELD AVE STATEN ISLAND NY 10314-4253,GOTTLIEB-SCHWARTZ FAMILY FOUNDATION INC,A60,,26606,NY,724 COLLFIELD AVE,10314-4253,10314.0,
11191,330 W 15TH ST,NEW YORK,0,0,133794783,561,36061.0,330 W 15TH ST NEW YORK NY 10011-5912,CONTEMPORARY ART FOR AMERICA,A50,,1,NY,330 W 15TH ST,10011-5912,10011.0,
11196,866 UN PLZ STE 508,NEW YORK,0,7401,133795843,66145,36061.0,866 UN PLZ NEW YORK NY 10017-1849,DEANE & SUSAN PENN ART FOUNDATION INC,A12,,42703,NY,866 UN PLZ,10017-1849,10017.0,
11281,200 MADISON AVE,NEW YORK,0,0,133808182,1800,36061.0,200 MADISON AVE NEW YORK NY 10016-3903,SUSAN W ROSE FUND FOR MUSIC INC,A68,,1,NY,200 MADISON AVE,10016-3903,10016.0,
11296,156 W 56TH ST,NEW YORK,0,1200,133830526,107747,36061.0,156 W 56TH ST NEW YORK NY 10019-3800,DOROTHY DEHNER FOUNDATION FOR THE VISUAL ARTS,A40,,3592,NY,156 W 56TH ST,10019-3800,10019.0,
11305,155 W 70TH ST PH 2G,NEW YORK,0,0,133834448,0,36061.0,155 W 70TH ST PH NEW YORK NY 10023-4429,CHOREOTECTONICS INC,A60,,1,NY,155 W 70TH ST PH,10023-4429,10023.0,
11311,1 EAST 53RD ST,NEW YORK,338751,303333,133838457,2728679,36061.0,1 EAST 53RD ST NEW YORK NY 10022-4200,THE PIERRE AND TANA MATISSE FOUNDATION,A40,,72228,NY,1 EAST 53RD ST,10022-4200,10022.0,
11403,450 WEST 31ST ST 2NDFL,NEW YORK,121995,40000,133885307,386451,36061.0,450 WEST 31ST ST NEW YORK NY 10001-0000,NANCY GRAVES FOUNDATION INC,A51,,60880,NY,450 WEST 31ST ST,10001-0000,10001.0,
11418,499 PARK AVE STE 26TH FL,NEW YORK,0,0,133893379,235,36061.0,499 PARK AVE STE NEW YORK NY 10022-1240,AMERICAN FOUNDATION FOR TEXTILE ART INC,A40,,0,NY,499 PARK AVE STE,10022-1240,10022.0,
11455,1325 AVENUE OF THE AMERICAS,NEW YORK,0,20000,133912268,1901,36061.0,1325 AVENUE OF THE AMERICAS NEW YORK NY 10019-6026,FATHER FAME FOUNDATION INC,A65,,25333,NY,1325 AVENUE OF THE AMERICAS,10019-6026,10019.0,
11472,1430 BROADWAY RM 7,NEW YORK,0,120000,133915359,154618,36061.0,1430 BROADWAY NEW YORK NY 10018-9399,VIOLA FOUNDATION,A68,,120686,NY,1430 BROADWAY,10018-9399,10018.0,
11578,ONE LEXINGTON AVE STE 2A,NEW YORK,0,62814,133929462,46294,36061.0,ONE LEXINGTON AVE NEW YORK NY 10010-5515,ALVIN E FRIEDMAN-KIEN FOUNDATION INC,A40,,107663,NY,ONE LEXINGTON AVE,10010-5515,10010.0,
11621,80 RIVERSIDE DR,NEW YORK,0,0,133935786,0,36061.0,80 RIVERSIDE DR NEW YORK NY 10024-5725,CLASSICAL MUSIC FOUNDATION OF NEW YORK,A68,,1,NY,80 RIVERSIDE DR,10024-5725,10024.0,
11624,16 E 79TH ST STE 31,NEW YORK,0,0,133935995,2328663,36061.0,16 E 79TH ST NEW YORK NY 10075-0150,LILY AUCHINCLOSS FOUNDATION INC,A40,,-5159322,NY,16 E 79TH ST,10075-0150,10075.0,
11738,1375 BROADWAY,NEW YORK,60000,0,133949433,324761,36061.0,1375 BROADWAY NEW YORK NY 10018-7001,POTTERS WHEEL FOUNDATION INC,A40,,49080,NY,1375 BROADWAY,10018-7001,10018.0,
11757,1375 BROADWAY,NEW YORK,0,0,133957107,36512,36061.0,1375 BROADWAY NEW YORK NY 10018-7001,NEW HERITAGE MUSIC FOUNDATION INC,A68,,743,NY,1375 BROADWAY,10018-7001,10018.0,
11808,158 W 27TH ST FL 4,NEW YORK,0,0,133972275,0,36061.0,158 W 27TH ST NEW YORK NY 10001-6216,ART2FACTS,A40,,1,NY,158 W 27TH ST,10001-6216,10001.0,
11893,405 PARK AVE STE 1401,NEW YORK,0,0,133981562,2240,36061.0,405 PARK AVE NEW YORK NY 10022-9427,MICA FOUNDATION,A51,,39,NY,405 PARK AVE,10022-9427,10022.0,
11956,322 8TH AVE FL 21,NEW YORK,93150,350000,133995881,719899,36061.0,322 8TH AVE NEW YORK NY 10001-6763,LUCILLE LORTEL THEATRE FOUNDATION INC,A65,,658637,NY,322 8TH AVE,10001-6763,10001.0,
12065,395 HUDSON ST FL 7,NEW YORK,0,0,134018495,500,36061.0,395 HUDSON ST NEW YORK NY 10014-7452,CD 101-9 SMOOTH JAZZ FOUNDATION,A6C,,3,NY,395 HUDSON ST,10014-7452,10014.0,
12117,330 E 39TH ST APT 32G,NEW YORK,0,91801,134032127,600,36061.0,330 E 39TH ST NEW YORK NY 10016-2135,BERT STERN FOUNDATION FOR THE VISUAL ARTS INC,A40,,91801,NY,330 E 39TH ST,10016-2135,10016.0,
12204,1048 5TH AVE,NEW YORK,445377,6342688,134047433,7168756,36061.0,1048 5TH AVE NEW YORK NY 10028-0111,NEUE GALERIE NEW YORK,A51,,11413369,NY,1048 5TH AVE,10028-0111,10028.0,
12237,716 BROADWAY STE 6,NEW YORK,0,0,134055562,1332,36061.0,716 BROADWAY NEW YORK NY 10003-0000,FASSBINDER FOUNDATION INC,A20,,2007,NY,716 BROADWAY,10003-0000,10003.0,
12245,1375 BROADWAY,NEW YORK,0,74321,134057282,147715,36061.0,1375 BROADWAY NEW YORK NY 10018-7001,TRIO FOUNDATION,A6C,,528,NY,1375 BROADWAY,10018-7001,10018.0,
12264,,NEW YORK,0,0,134065722,550,36061.0,,FANG THEATRE COMPANY LTD,A65,,0,NY,,10016-8804,10016.0,
12289,1015 PARK AVE,NEW YORK,168110,13000000,134069592,20078532,36061.0,1015 PARK AVE NEW YORK NY 10028-0904,KEREN KESHET-THE RAINBOW FOUNDATION,A12,,51907967,NY,1015 PARK AVE,10028-0904,10028.0,
12291,767 FIFTH AVE 40TH FL,NEW YORK,21440,0,134069969,112547363,36061.0,767 FIFTH AVE NEW YORK NY 10153-0023,AMERICAN ART FOUNDATION INC,A12,,20696852,NY,767 FIFTH AVE,10153-0023,10153.0,
12312,PO BOX 1263,NEW YORK,0,500,134074520,0,36061.0,,ARTISTS BETWIXT AND BETWEEN INC,A25,,500,NY,,10276-1263,10276.0,
12498,32 BROADWAY STE 1309,NEW YORK,0,33000,134097150,64545,36061.0,32 BROADWAY NEW YORK NY 10004-1819,INDIA HOUSE FOUNDATION,A54,,33000,NY,32 BROADWAY,10004-1819,10004.0,
12531,114 W 47TH ST TAXRGR,NEW YORK,0,8175,134105372,7335,36061.0,114 W 47TH ST TAXRGR NEW YORK NY 10036-1510,AMERICAN STUDIO THEATER INC,A6E,,8215,NY,114 W 47TH ST TAXRGR,10036-1510,10036.0,
12562,145 E 57TH ST,NEW YORK,95000,0,134115047,225500,36061.0,145 E 57TH ST NEW YORK NY 10022-2141,SAUL STEINBERG FOUNDATION,A25,,273269,NY,145 E 57TH ST,10022-2141,10022.0,
12625,,BROOKLYN,0,0,134135854,0,36047.0,,ASSEMBLY PRODUCTIONS INC,A65,,1,NY,,11238-3931,11238.0,
12626,350 FIFTH AVE,NEW YORK,0,0,134136043,10127,36061.0,350 FIFTH AVE NEW YORK NY 10118-0110,POLLACK ART FOUNDATION INC,A12,,559,NY,350 FIFTH AVE,10118-0110,10118.0,
12644,767 FIFTH AVENUE,NEW YORK,300250,0,134138655,856322,36061.0,767 FIFTH AVENUE NEW YORK NY 10153-0023,COMMISSION FOR ART RECOVERY INC,A20,,2357,NY,767 FIFTH AVENUE,10153-0023,10153.0,
12661,C/O GANERGROSSBACHGANER 1995,NEW YORK,0,10600,134143098,13068,36061.0,C/O GANERGROSSBACHGANER NEW YORK NY 10023-0000,JINDHAG FOUNDATION,A23,,10600,NY,C/O GANERGROSSBACHGANER,10023-0000,10023.0,
12722,59 E 59TH ST,NEW YORK,0,301581,134149853,2482235,36061.0,59 E 59TH ST NEW YORK NY 10022-1104,ELYSABETH KLEINHANS THEATRICAL FOUNDATION INC,A65,,2137926,NY,59 E 59TH ST,10022-1104,10022.0,
12728,30 ROCKEFELLER PLZ STE 5600,NEW YORK,0,6225833,134150082,4941357,36061.0,30 ROCKEFELLER PLZ NEW YORK NY 10112-0002,STONE BARNS RESTORATION CORP,A50,,8194288,NY,30 ROCKEFELLER PLZ,10112-0002,10112.0,
12805,363 7TH AVE FL 7,NEW YORK,0,24350,134177051,28530,36061.0,363 7TH AVE NEW YORK NY 10001-3904,PAUL RUDOLF FOUNDATION INC,A50,,24350,NY,363 7TH AVE,10001-3904,10001.0,
12809,350 7TH AVE RM 1201,NEW YORK,0,25437,134179518,35526,36061.0,350 7TH AVE NEW YORK NY 10001-5013,INSTITUTE OF MASTERS OF WINE NORTH AMERICA LTD,A25,,51220,NY,350 7TH AVE,10001-5013,10001.0,
12812,420 E 72ND ST APT 20C,NEW YORK,12000,0,134180899,12120,36061.0,420 E 72ND ST NEW YORK NY 10021-4676,DA CAPO FOUNDATION INC,A68,,7479,NY,420 E 72ND ST,10021-4676,10021.0,
