,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,Level1,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal,SUBDISCIPLINE,LAT,LONG
1377,1377,262820,PO BOX 2018,NEW YORK,0,42197,770368617,24336,36061.0,,,CHINESE FINANCE ASSOCIATES,A23,0.0,42197,NY,,10008-2018,10008.0,A23,Cultural & Ethnic Awareness,,
1378,1378,264532,350 5TH AVE,NEW YORK,0,1489740,770620589,1486034,36061.0,350 5TH AVE NEW YORK NY 10118-0110,,WORLD CULTURE OPEN INC,A23,0.0,1489740,NY,350 5TH AVE,10118-0110,10118.0,A23,Cultural & Ethnic Awareness,40.7483271,-73.9856549
1379,1379,264972,200 EASTERN PKWY,BROOKLYN,9760,36500,800083168,35748,36047.0,200 EASTERN PKWY BROOKLYN NY 11238-6052,,AAMC FOUNDATION,A25,0.0,36550,NY,200 EASTERN PKWY,11238-6052,11238.0,A25,Arts Education,40.6709108,-73.9633157304714
1380,1380,265053,601 W 176TH ST STE 58,NEW YORK,0,39905,800117621,39441,36061.0,601 W 176TH ST NEW YORK NY 10033-7833,,PALISSIMO INC,A62,112.0,39441,NY,601 W 176TH ST,10033-7833,10033.0,A62,Dance,40.8463249,-73.9363453
1381,1381,266555,PO BOX 231133,NEW YORK,0,60450,810588375,70139,36061.0,,,THIRTEENTH NIGHT THEATER COMPANY,A65,6389.0,66556,NY,,10023-0019,10023.0,A65,Theater,,
1382,1382,266778,163 PRESIDENT ST,BROOKLYN,0,20711,810632490,54955,36047.0,163 PRESIDENT ST BROOKLYN NY 11231-2815,,13 PLAYWRIGHTS,A65,30833.0,51544,NY,163 PRESIDENT ST,11231-2815,11231.0,A65,Theater,40.68301465,-74.0003724486285
1383,1383,268166,160 W 95TH ST APT 7A,NEW YORK,0,67336,820584665,80411,36061.0,160 W 95TH ST NEW YORK NY 10025-6617,,PLAY FOR YOUR CAUSE,A65,0.0,67336,NY,160 W 95TH ST,10025-6617,10025.0,A65,Theater,40.792878,-73.97022175
1384,1384,269002,1065 PARK AVE STE 23A-B,NEW YORK,0,81114,830392753,49940,36061.0,1065 PARK AVE NEW YORK NY 10128-1001,,SANSKRITI INC,A20,0.0,135006,NY,1065 PARK AVE,10128-1001,10128.0,A20,Arts & Culture,40.7809075,-73.9563198
1385,1385,273566,77 BLEECKER ST,NEW YORK,0,276625,841666719,67007,36061.0,77 BLEECKER ST NEW YORK NY 10012-1547,,212 SOCIETY,A12,0.0,276625,NY,77 BLEECKER ST,10012-1547,10012.0,A12,Fund Raising & Fund Distribution,40.7252621,-73.9922803
1386,1386,278737,741 WEST END AVE STE 1E,NEW YORK,0,64132,861056388,65320,36061.0,741 WEST END AVE NEW YORK NY 10025-6251,,NEW YORK CLASSICAL THEATRE INC,A65,0.0,65632,NY,741 WEST END AVE,10025-6251,10025.0,A65,Theater,40.79561565,-73.9733151
1387,1387,281364,101 E 52ND ST,NEW YORK,27546,60700,900006095,127585,36061.0,101 E 52ND ST NEW YORK NY 10022-6000,,AMERICAN COUNCIL FOR CULTURAL POLICY INC,A26,0.0,60700,NY,101 E 52ND ST,10022-6000,10022.0,A26,Arts & Humanities Councils & Agencies,40.757761,-73.971256
1388,1388,281452,530 E 13TH ST STE 15,NEW YORK,0,19850,900061658,26651,36061.0,530 E 13TH ST NEW YORK NY 10009-3522,,DREAMSCAPE THEATRE INC,A65,0.0,27678,NY,530 E 13TH ST,10009-3522,10009.0,A65,Theater,40.7289903,-73.9794353
1389,1389,286792,32 8TH AVE STE 5,BROOKLYN,26786,79711,911851484,181740,36047.0,32 8TH AVE BROOKLYN NY 11217-3961,,HOUSE OF DAMES,A60,85667.0,167159,NY,32 8TH AVE,11217-3961,11217.0,A60,Performing Arts,40.67464155,-73.9724528
1390,1390,286953,210 11TH AVE STE 503,NEW YORK,163825,428720,911877238,437175,36061.0,210 11TH AVE NEW YORK NY 10001-1210,,ART COUNCIL INC,A26,0.0,430137,NY,210 11TH AVE,10001-1210,10001.0,A26,Arts & Humanities Councils & Agencies,40.7499809,-74.0059903
1391,1391,288688,55 E 59TH ST,NEW YORK,0,0,912138597,363549,36061.0,55 E 59TH ST NEW YORK NY 10022-1112,,ARMENIAN GENERAL BENVOLENT UNION,A23,0.0,364772,NY,55 E 59TH ST,10022-1112,10022.0,A23,Cultural & Ethnic Awareness,40.76351615,-73.9706482994609
1392,1392,289168,138 S OXFORD ST STE 2C,BROOKLYN,2500,232667,912163923,223145,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1695,,INNERACT PRODUCTIONS INC,A65,0.0,232667,NY,138 S OXFORD ST,11217-1695,11217.0,A65,Theater,40.687303,-73.973648
1393,1393,289365,490 THIRD STREET STE 2,BROOKLYN,2190,54021,912187887,99182,36047.0,490 THIRD STREET BROOKLYN NY 11215-2971,,ARTEEAST INC,A23,34681.0,88770,NY,490 THIRD STREET,11215-2971,11215.0,A23,Cultural & Ethnic Awareness,,
1394,1394,297132,220 E 4TH ST,NEW YORK,0,53816,942499582,95757,36061.0,220 E 4TH ST NEW YORK NY 10009-7425,,PARSIFALS PRODUCTIONS,A65,45447.0,99272,NY,220 E 4TH ST,10009-7425,10009.0,A65,Theater,40.72352225,-73.9836447705902
1395,1395,307222,244 MADISON AVE 332,NEW YORK,0,35000,953451283,90111,36061.0,244 MADISON AVE NEW YORK NY 10016-2817,,COUNCIL FOR POSITIVE IMAGES INC,A23,14216.0,49247,NY,244 MADISON AVE,10016-2817,10016.0,A23,Cultural & Ethnic Awareness,40.7501514,-73.9813886
1396,1396,307557,250 W 54TH ST,NEW YORK,12813,72014,953581017,110556,36061.0,250 W 54TH ST NEW YORK NY 10019-5515,,ANGLO AMERICAN BALLET FOUNDATION,A63,36510.0,108627,NY,250 W 54TH ST,10019-5515,10019.0,A63,Ballet,40.7643319,-73.9834308
1397,1397,309055,193 49 KENO AVE,HOLLIS,0,57000,954074890,54356,36081.0,193 49 KENO AVE HOLLIS NY 11423-1213,,AMERICAN ASSOCIATION OF CARDIOLOGISTS OF INDIAN ORIGIN,A23,750.0,58201,NY,193 49 KENO AVE,11423-1213,11423.0,A23,Cultural & Ethnic Awareness,,
1398,1398,177,350 FIFTH AVE STE 2822,NEW YORK,0,0,10548602,96135,36061.0,350 FIFTH AVE NEW YORK NY 10118-2896,PF,PETER AND CYNTHIA WILSON ART FOUNDATION INC,A12,,319754,NY,350 FIFTH AVE,10118-2896,10118.0,A51,Fund Raising & Fund Distribution,42.7976632,-73.9527343
1399,1399,189,404 PARK AVE S,NEW YORK,0,1712375,10553351,655617,36061.0,404 PARK AVE S NEW YORK NY 10016-8404,PF,DANCING TIDES FOUNDATION INC,A62,,1712387,NY,404 PARK AVE S,10016-8404,10016.0,A62,Dance,40.743584,-73.9841175
1400,1400,2832,375 RIVERSIDE DR ATE 13B,NEW YORK,0,33750,43649708,51353,36061.0,375 RIVERSIDE DR ATE NEW YORK NY 10025-2149,PF,PISANO CHASE CATALOGUE RAISONNE PROJECT INC,A51,,34222,NY,375 RIVERSIDE DR ATE,10025-2149,10025.0,A51,Art Museums,,
1401,1401,4395,350 FIFTH AVE STE 2822,NEW YORK,0,0,53842834,0,36061.0,350 FIFTH AVE NEW YORK NY 10118-2899,PF,FREDERICK BROWN MUSEUM INC,A50,,0,NY,350 FIFTH AVE,10118-2899,10118.0,A50,Museums,42.7976632,-73.9527343
1402,1402,4534,322 8TH AVENUE,NEW YORK,0,0,60742976,36860,36061.0,322 8TH AVENUE NEW YORK NY 10001-8001,PF,WHITE BARN THEATRE FOUNDATION INC,A65,,5,NY,322 8TH AVENUE,10001-8001,10001.0,A65,Theater,40.7472284,-73.9968041
1403,1403,6241,PO BOX 7,BRONX,2450,2500,113080063,60532,36005.0,,PF,ONE WORLD ARTS INCORPORATED,A60,,56692,NY,,10464-0007,10464.0,A60,Performing Arts,,
1404,1404,6292,15 W 39TH ST,NEW YORK,0,566085,113162087,714964,36061.0,15 W 39TH ST NEW YORK NY 10018-3806,PF,AMERICAN AIRPOWER MUSEUM,A50,,836153,NY,15 W 39TH ST,10018-3806,10018.0,A50,Museums,40.75229745,-73.9834164
1405,1405,6359,195 COLUMBIA STREET,BROOKLYN,0,0,113227149,40304,36047.0,195 COLUMBIA STREET BROOKLYN NY 11231-0000,PF,CLAYWORKS ON COLUMBIA INC,A40,,49810,NY,195 COLUMBIA STREET,11231-0000,11231.0,A40,Visual Arts,40.68535065,-74.0022530769633
1406,1406,6398,1300 FLATBUSH AVE,BROOKLYN,0,0,113247858,0,36047.0,1300 FLATBUSH AVE BROOKLYN NY 11210-1233,PF,KOTEL MUSEUM FUND INC,A50,,1,NY,1300 FLATBUSH AVE,11210-1233,11210.0,A50,Museums,40.638315,-73.9537149454625
1407,1407,6768,149 19 38TH AVE,FLUSHING,62000,79112,113498583,313666,36081.0,149 19 38TH AVE FLUSHING NY 11354-4839,PF,VOELKER-ORTH MUSEUM,A50,,405903,NY,149 19 38TH AVE,11354-4839,11354.0,A50,Museums,,
1408,1408,6907,144 GARFIELD PL 4R,BROOKLYN,0,0,113559712,14219,36047.0,144 GARFIELD PL BROOKLYN NY 11215-2177,PF,HAROLD WESTON FOUNDATION,A51,,406,NY,144 GARFIELD PL,11215-2177,11215.0,A51,Art Museums,40.6733052,-73.9793168
1409,1409,6961,175-20 WEXFORD TER STE 4M,JAMAICA,0,0,113586236,0,36081.0,175-20 WEXFORD TER JAMAICA NY 11432-2835,PC,FRIENDS OF SANTA CLARA DEL COBRE INC,A20,,1,NY,175-20 WEXFORD TER,11432-2835,11432.0,A20,Arts & Culture,,
1410,1410,6996,1103 45TH AVE,LONG IS CITY,0,191100,113630680,353418,36081.0,1103 45TH AVE LONG IS CITY NY 11101-5109,PF,DORSKY GALLERY CURATORIAL PROGRAMS,A51,,193531,NY,1103 45TH AVE,11101-5109,11101.0,A50,Art Museums,40.7487747,-73.9532367
1411,1411,7187,380 W BROADWAY,NEW YORK,0,42469,116036776,28291,36061.0,380 W BROADWAY NEW YORK NY 10012-5115,PF,ANONYMOUS ARTS RECOVERY SOCIETY INCORPORATED,A03,,42469,NY,380 W BROADWAY,10012-5115,10012.0,A03,Professional Societies & Associations,40.7237641,-74.0028162
1412,1412,7413,188 SULLIVAN ST,NEW YORK,0,60000,116588142,82700,36061.0,188 SULLIVAN ST NEW YORK NY 10012-2507,PF,SPIRALIS MUSIC TR,A68,,73560,NY,188 SULLIVAN ST,10012-2507,10012.0,A68,Music,40.72855035,-74.0008616372712
1413,1413,7427,633 W 155TH ST,NEW YORK,160000,0,130429640,2581984,36061.0,633 W 155TH ST NEW YORK NY 10032-7501,PF,AMERICAN ACADEMY OF ARTS AND LETTERS,A25,,9833555,NY,633 W 155TH ST,10032-7501,10032.0,A25,Arts Education,40.8336323,-73.9474643
1414,1414,7455,15TH FLOOR,NEW YORK,61154,5066633,131656673,691354,36061.0,,PF,NATIONAL SCULPTURE SOCIETY,A40,,5805564,NY,,10036-0000,10036.0,A40,Visual Arts,,
1415,1415,7492,501 FIFTH AVE,NEW YORK,0,31900,131873289,160121,36061.0,501 FIFTH AVE NEW YORK NY 10017-6103,PF,BAGBY FOUNDATION FOR THE MUSICAL ARTS INC,A68,,246919,NY,501 FIFTH AVE,10017-6103,10017.0,A68,Music,42.7976632,-73.9527343
1416,1416,7501,145 E 48TH ST 26C,NEW YORK,0,0,131926551,0,36061.0,145 E 48TH ST NEW YORK NY 10017-1259,PF,HARKNESS FOUNDATION FOR DANCE INC,A62,,0,NY,145 E 48TH ST,10017-1259,10017.0,A62,Dance,40.75515,-73.9723602987829
1417,1417,7559,605 3RD AVE 2,NEW YORK,10000,20791,132621140,235518,36061.0,605 3RD AVE NEW YORK NY 10158-0180,PF,VIOLA W BERNARD FOUNDATION INC,A68,,437310,NY,605 3RD AVE,10158-0180,10158.0,A68,Music,40.7489478,-73.9750849747244
1418,1418,7625,15 W 72ND ST,NEW YORK,0,28500,132874843,28940,36061.0,15 W 72ND ST NEW YORK NY 10023-3402,PF,LAURA PAWEL DANCE COMPANY INC,A62,,29350,NY,15 W 72ND ST,10023-3402,10023.0,A62,Dance,40.7770662,-73.9770139533491
1419,1419,7640,845 THIRD AVE,NEW YORK,0,0,132893085,6705,36061.0,845 THIRD AVE NEW YORK NY 10022-6601,PF,NEW YORK DRAMA CRITIC CIRCLE INC,A65,,4037,NY,845 THIRD AVE,10022-6601,10022.0,A65,Theater,42.8002283,-73.9523152
1420,1420,7696,TIMES SQ STATION BOX 346,NEW YORK,0,0,132958531,0,36061.0,TIMES SQ STATION BOX NEW YORK NY 10108-0346,PF,CHAMBER PLAYERS LIMITED,A65,,0,NY,TIMES SQ STATION BOX,10108-0346,10108.0,A65,Theater,,
1421,1421,7784,156 W 56TH ST 4TH FL,NEW YORK,300000,1949132,133031485,2037297,36061.0,156 W 56TH ST NEW YORK NY 10019-3877,PF,BARYSHNIKOV DANCE FOUNDATION INC,A62,,4657049,NY,156 W 56TH ST,10019-3877,10019.0,A62,Dance,40.7641992,-73.9796511048683
1422,1422,7887,440 PARK AVE S 5TH,NEW YORK,0,33147,133096058,7392,36061.0,440 PARK AVE S NEW YORK NY 10016-8012,PF,BARBARA BARONDESS THEATRE LAB FOUNDATION INC,A60,,34552,NY,440 PARK AVE S,10016-8012,10016.0,A60,Performing Arts,40.744405,-73.983524
1423,1423,8018,605 PARK AVE APT 7A,NEW YORK,0,200000,133171936,94644,36061.0,605 PARK AVE NEW YORK NY 10021-7055,PF,HERRICK THEATRE FOUNDATION INC,A65,,264296,NY,605 PARK AVE,10021-7055,10021.0,A65,Theater,40.6982949,-73.9512701
1424,1424,8065,650 FIFTH AVENUE - 15TH FLOOR,NEW YORK,60000,2447881,133200329,4475140,36061.0,650 FIFTH AVENUE - NEW YORK NY 10019-6108,PF,LIZ CLAIBORNE & ART ORTENBERG FOUNDATION,A12,,2600949,NY,650 FIFTH AVENUE -,10019-6108,10019.0,A12,Fund Raising & Fund Distribution,40.75974375,-73.9767801872465
1425,1425,8068,450 RIVERSIDE DRIVE,NEW YORK,0,23300,133201819,44914,36061.0,450 RIVERSIDE DRIVE NEW YORK NY 10027-6821,PF,PERSIAN HERITAGE FOUNDATION,A23,,30293,NY,450 RIVERSIDE DRIVE,10027-6821,10027.0,A23,Cultural & Ethnic Awareness,40.80945135,-73.9649721336794
1426,1426,8086,999 PELHAM PKY,BRONX,0,0,133210017,0,36005.0,999 PELHAM PKY BRONX NY 10469-4905,PF,PROGRAMMING PLANNING AND PLACEMENT ALTERNATIVES INC,A61,,1,NY,999 PELHAM PKY,10469-4905,10469.0,A61,Performing Arts Centers,,
1427,1427,8110,246 5TH AVE STE 500,NEW YORK,0,74509,133229829,66117,36061.0,246 5TH AVE NEW YORK NY 10001-7696,PF,KOREAN LANGUAGE & CULTURAL INSTITUTE INC,A23,,74509,NY,246 5TH AVE,10001-7696,10001.0,A23,Cultural & Ethnic Awareness,40.7446518,-73.9875526
1428,1428,8117,60 BROAD ST,NEW YORK,0,0,133236892,71013,36061.0,60 BROAD ST NEW YORK NY 10004-2306,PF,HARA MUSEUM FUND,A50,,12616,NY,60 BROAD ST,10004-2306,10004.0,A50,Museums,40.7054601,-74.011721
1429,1429,8163,800 WEST END AVE 5A,NEW YORK,25574,18000,133255361,97217,36061.0,800 WEST END AVE NEW YORK NY 10025-5467,PF,THE LIVING THEATRE INC,A65,,93530,NY,800 WEST END AVE,10025-5467,10025.0,A65,Theater,40.7969762,-73.971736
1430,1430,8223,PO BOX 1297,NEW YORK,18465,0,133305823,107066,36061.0,,PF,DOROTHY B MELVILLE TR FOR THE MUSEUMS AT STONY BROOK,A50,,137219,NY,,10008-1297,10008.0,A50,Museums,,
1431,1431,8571,65 BLEECKER STREET 7TH FLR,NEW YORK,599541,0,133410749,8234048,36061.0,65 BLEECKER STREET NEW YORK NY 10012-2420,PF,THE ANDY WARHOL FOUNDATION FOR THE VISUAL ARTS INC,A40,,19145842,NY,65 BLEECKER STREET,10012-2420,10012.0,A40,Visual Arts,40.72637835,-73.9949921464041
1432,1432,8662,322 W 48TH ST,NEW YORK,0,27665,133447662,28243,36061.0,322 W 48TH ST NEW YORK NY 10036-1308,PF,COUNCIL FOR LIVING MUSIC INC,A68,,27665,NY,322 W 48TH ST,10036-1308,10036.0,A68,Music,40.7612799,-73.98818145
1433,1433,8686,601 - 5TH AVENUE 2ND FLR,NEW YORK,0,1290328,133458208,6319731,36061.0,601 - 5TH AVENUE NEW YORK NY 10017-1024,PF,DAHESH MUSEUM OF ART,A50,,2580930,NY,601 - 5TH AVENUE,10017-1024,10017.0,A50,Museums,40.757435,-73.9775950062442
1434,1434,8727,114 W 47TH ST TAXVS,NEW YORK,0,0,133486646,112188,36061.0,114 W 47TH ST TAXVS NEW YORK NY 10036-1510,PF,RONALD A WILFORD FOUNDATION FOR CONDUCTORS INC,A60,,4966,NY,114 W 47TH ST TAXVS,10036-1510,10036.0,A60,Performing Arts,,
1435,1435,8882,526 LAGUARDIA PL,NEW YORK,0,23120,133556699,16399,36061.0,526 LAGUARDIA PL NEW YORK NY 10012-1401,PF,CHAIM GROSS MUSEUM,A50,,23120,NY,526 LAGUARDIA PL,10012-1401,10012.0,A50,Museums,40.7284684,-73.99882
1436,1436,8894,5900 ARLINGTON AVE 16-S,RIVERDALE,0,1200,133560519,1200,36005.0,5900 ARLINGTON AVE RIVERDALE NY 10471-1317,PF,SHANTI CULTURAL DYNAMICS INC,A23,,1200,NY,5900 ARLINGTON AVE,10471-1317,10471.0,A23,Cultural & Ethnic Awareness,40.897335,-73.9095368
1437,1437,8921,16 E 34 ST STE 1600,NEW YORK,0,500,133573140,519,36061.0,16 E 34 ST NEW YORK NY 10016-4328,PF,JACK GALEF ARTS FOUNDATION INC,A12,,502,NY,16 E 34 ST,10016-4328,10016.0,A12,Fund Raising & Fund Distribution,,
1438,1438,8922,799 BROADWAY - ROOM 527,NEW YORK,46800,548613,133573737,391337,36061.0,799 BROADWAY - NEW YORK NY 10003-6815,PF,FINNISH CULTURAL INSTITUTE IN NEW YORK,A23,,549741,NY,799 BROADWAY -,10003-6815,10003.0,A23,Cultural & Ethnic Awareness,40.7323069,-73.9914692
1439,1439,8954,270 MADISON AVE,NEW YORK,0,0,133591085,21422,36061.0,270 MADISON AVE NEW YORK NY 10016-0601,PF,LISETTE MODEL FOUNDATION INC,A40,,17180,NY,270 MADISON AVE,10016-0601,10016.0,A40,Visual Arts,40.7512394,-73.9808787455987
1440,1440,8955,505 PARK AVE 20TH FLR,NEW YORK,0,351028,133591637,273258,36061.0,505 PARK AVE NEW YORK NY 10022-1106,PF,ROBERT CRAFT MUSIC FOUNDATION INC,A40,,391067,NY,505 PARK AVE,10022-1106,10022.0,A40,Visual Arts,40.7629124,-73.9694452
1441,1441,8961,110 W 13TH ST,NEW YORK,0,1835,133593706,2392,36061.0,110 W 13TH ST NEW YORK NY 10011-7802,PF,BARBARA AND HOWARD WISE ENDOWMENT FOR THE ARTS INC,A12,,5297,NY,110 W 13TH ST,10011-7802,10011.0,A12,Fund Raising & Fund Distribution,40.7368335,-73.9981283426136
1442,1442,9003,9 W 57TH ST,NEW YORK,52885,21200000,133614971,386858,36061.0,9 W 57TH ST NEW YORK NY 10019-2701,PF,SOLOW ART AND ARCHITECTURE FOUNDATION,A40,,21306286,NY,9 W 57TH ST,10019-2701,10019.0,A40,Visual Arts,40.76383535,-73.9749532734942
1443,1443,9021,900 THIRD AVE 23RD FLR,NEW YORK,39100,0,133620909,1948653,36061.0,900 THIRD AVE NEW YORK NY 10022-4728,PF,AARON COPLAND FUND FOR MUSIC INC,A68,,2958486,NY,900 THIRD AVE,10022-4728,10022.0,A68,Music,40.7587719,-73.9690855887895
1444,1444,9123,545 MADISON AVENUE,NEW YORK,76045,835449,133667916,756724,36061.0,545 MADISON AVENUE NEW YORK NY 10022-4219,PF,AXIS THEATER CO INC,A65,,874293,NY,545 MADISON AVENUE,10022-4219,10022.0,A65,Theater,40.760661,-73.9729948380827
1445,1445,9140,28 HUBERT ST,NEW YORK,0,0,133674360,38356,36061.0,28 HUBERT ST NEW YORK NY 10013-2041,PF,CIVITELLA RANIERI FOUNDATION,A20,,56718,NY,28 HUBERT ST,10013-2041,10013.0,A20,Arts & Culture,40.7216218,-74.0104138
1446,1446,9151,2 PETER COOPER RD APT 9G,NEW YORK,0,50000,133680271,63162,36061.0,2 PETER COOPER RD NEW YORK NY 10010-6731,PF,MUSEUM VIEWS LTD,A50,,50518,NY,2 PETER COOPER RD,10010-6731,10010.0,A50,Museums,40.73512045,-73.9779565565877
1447,1447,9189,100 LAFAYETTE STREET 602,NEW YORK,90546,1004710,133693565,160966,36061.0,100 LAFAYETTE STREET NEW YORK NY 10013-4400,PF,CROWING ROOSTER ARTS INC,A20,,313933,NY,100 LAFAYETTE STREET,10013-4400,10013.0,A20,Arts & Culture,40.7178392,-74.0012667
1448,1448,9209,600 THIRD AVE,NEW YORK,0,0,133699100,2772,36061.0,600 THIRD AVE NEW YORK NY 10016-1901,PF,MR AND MRS RAYMOND J HOROWITZ FOUNDATION FOR THE ARTS INC,A12,,10155,NY,600 THIRD AVE,10016-1901,10016.0,A12,Fund Raising & Fund Distribution,40.74932325,-73.9758905017125
1449,1449,9334,845 THIRD AVE 12TH FLR,NEW YORK,0,129857,133747492,139930,36061.0,845 THIRD AVE NEW YORK NY 10022-6601,PF,INTERNATIONAL CENTER OF DESIGN ART TO GOD TO THE WORLD AND TO MAN INC,A20,,130003,NY,845 THIRD AVE,10022-6601,10022.0,A20,Arts & Culture,42.8002283,-73.9523152
1450,1450,9335,626 RIVERSIDE DR APT 10J,NEW YORK,0,0,133747516,0,36061.0,626 RIVERSIDE DR NEW YORK NY 10031-7214,PF,OMNIFICENT INK PRODUCTIONS INC,A60,,1,NY,626 RIVERSIDE DR,10031-7214,10031.0,A60,Performing Arts,40.8235139,-73.954492
1451,1451,9336,77 BLEECKER ST C2W14,NEW YORK,13000,0,133747781,167809,36061.0,77 BLEECKER ST NEW YORK NY 10012-1556,PF,INSTITUTE FOR COOPERATION OF ART AND RESEARCH INC,A25,,46119,NY,77 BLEECKER ST,10012-1556,10012.0,A25,Arts Education,40.7252621,-73.9922803
1452,1452,9401,15 W 24TH ST 7TH FLR,NEW YORK,0,100,133772926,56670,36061.0,15 W 24TH ST NEW YORK NY 10010-3214,PF,V I A ART INC,A51,,1347,NY,15 W 24TH ST,10010-3214,10010.0,A51,Art Museums,40.74291715,-73.9901986058264
1453,1453,9421,511 AVENUE OF THE AMERICAS STE 387,NEW YORK,47500,0,133781874,412058,36061.0,511 AVENUE OF THE AMERICAS NEW YORK NY 10011-8436,PF,COBY FOUNDATION LTD,A51,,1036576,NY,511 AVENUE OF THE AMERICAS,10011-8436,10011.0,A51,Art Museums,40.7368313,-73.99744
1454,1454,9427,520 W 43RD ST 5L,NEW YORK,0,0,133783618,0,36061.0,520 W 43RD ST NEW YORK NY 10036-4345,PF,WORLD CITY PICTURES INC,A65,,1,NY,520 W 43RD ST,10036-4345,10036.0,A65,Theater,40.7605955,-73.9962800277258
1455,1455,9453,724 COLLFIELD AVE,STATEN ISLAND,0,180000,133794021,26,36085.0,724 COLLFIELD AVE STATEN ISLAND NY 10314-4253,PF,GOTTLIEB-SCHWARTZ FAMILY FOUNDATION INC,A60,,180022,NY,724 COLLFIELD AVE,10314-4253,10314.0,A60,Performing Arts,40.605466,-74.144144
1456,1456,9456,330 15TH ST 5D,NEW YORK,0,0,133794783,0,36061.0,330 15TH ST NEW YORK NY 10011-5963,PF,CONTEMPORARY ART FOR AMERICA,A50,,0,NY,330 15TH ST,10011-5963,10011.0,A50,Museums,40.72385575,-73.3769826945949
1457,1457,9461,350 FIFTH AVE STE 2822,NEW YORK,0,6564,133795843,63694,36061.0,350 FIFTH AVE NEW YORK NY 10118-2899,PF,DEANE & SUSAN PENN ART FOUNDATION INC,A12,,64612,NY,350 FIFTH AVE,10118-2899,10118.0,A12,Fund Raising & Fund Distribution,42.7976632,-73.9527343
1458,1458,9535,7 W 57TH ST,NEW YORK,0,332805,133802490,356486,36061.0,7 W 57TH ST NEW YORK NY 10019-3404,PF,FOUNDATION FOR HELLENIC CULTURE INC,A12,,332842,NY,7 W 57TH ST,10019-3404,10019.0,A12,Fund Raising & Fund Distribution,40.76348495,-73.9745918866119
1459,1459,9548,200 MADISON AVE,NEW YORK,0,45000,133808182,49498,36061.0,200 MADISON AVE NEW YORK NY 10016-3903,PF,SUSAN W ROSE FUND FOR MUSIC INC,A68,,45000,NY,200 MADISON AVE,10016-3903,10016.0,A68,Music,40.7488852,-73.9827039003413
1460,1460,9549,90 RIVERSIDE DR,NEW YORK,0,0,133809561,506675,36061.0,90 RIVERSIDE DR NEW YORK NY 10024-5306,PF,ARTUR BALSAM FOUNDATION FOR CHAMBER MUSIC,A6C,,3833,NY,90 RIVERSIDE DR,10024-5306,10024.0,A6C,Bands & Ensembles,40.7862067,-73.9812594
1461,1461,9558,61 BROADWAY 18TH FLR,NEW YORK,0,0,133830526,22834,36061.0,61 BROADWAY NEW YORK NY 10006-2708,PF,DOROTHY DEHNER FOUNDATION FOR THE VISUAL ARTS,A40,,-2329,NY,61 BROADWAY,10006-2708,10006.0,A40,Visual Arts,40.7069573,-74.0125097
1462,1462,9565,155 W 70TH ST PH 2G,NEW YORK,0,0,133834448,0,36061.0,155 W 70TH ST PH NEW YORK NY 10023-4429,PF,CHOREOTECTONICS INC,A60,,0,NY,155 W 70TH ST PH,10023-4429,10023.0,A60,Performing Arts,,
1463,1463,9572,1 EAST 53RD ST,NEW YORK,300000,46727408,133838457,1349090,36061.0,1 EAST 53RD ST NEW YORK NY 10022-4200,PF,PIERRE AND MARIA GAETANA MATISSE FOUNDATION,A40,,47881496,NY,1 EAST 53RD ST,10022-4200,10022.0,A40,Visual Arts,40.7603972,-73.9751719523189
1464,1464,9652,4A,NEW YORK,126870,40000,133885307,460890,36061.0,,PF,NANCY GRAVES FOUNDATION INC,A51,,231970,NY,,10012-0000,10012.0,A51,Art Museums,,
1465,1465,9661,350 FIFTH AVE RM 2822,NEW YORK,0,0,133892585,0,36061.0,350 FIFTH AVE NEW YORK NY 10118-2899,PF,INTERNATIONAL CENTER FOR JAZZ FOUNDATION INC,A6C,,1,NY,350 FIFTH AVE,10118-2899,10118.0,A6C,Bands & Ensembles,42.7976632,-73.9527343
1466,1466,9663,499 PARK AVE,NEW YORK,0,0,133893379,545,36061.0,499 PARK AVE NEW YORK NY 10022-1240,PF,AMERICAN FOUNDATION FOR TEXTILE ART INC,A40,,0,NY,499 PARK AVE,10022-1240,10022.0,A40,Visual Arts,40.7625806,-73.9697327
1467,1467,9715,1430 BROADWAY 13 FL,NEW YORK,0,102000,133915359,94640,36061.0,1430 BROADWAY NEW YORK NY 10018-3308,PF,VIOLA FOUNDATION,A68,,88390,NY,1430 BROADWAY,10018-3308,10018.0,A68,Music,40.7539335,-73.9868111
1468,1468,9804,200 WEST 57TH STREET SUITE 803,NEW YORK,0,0,133926887,795876,36061.0,200 WEST 57TH STREET NEW YORK NY 10019-3211,PF,LAURA PELS INTERNATIONAL FOUNDATION INC,A60,,125668,NY,200 WEST 57TH STREET,10019-3211,10019.0,A60,Performing Arts,40.7653848,-73.980359
1469,1469,9851,80 RIVERSIDE DRIVE,NEW YORK,0,0,133935786,0,36061.0,80 RIVERSIDE DRIVE NEW YORK NY 10024-5725,PF,CLASSICAL MUSIC FOUNDATION OF NEW YORK,A68,,1,NY,80 RIVERSIDE DRIVE,10024-5725,10024.0,A68,Music,40.78560985,-73.9817052302222
