,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,OLDNTEE,NTEE2,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VFB,VBS,VINCEXP,VINCTYPE,VOK,FIPS,MANUAL,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
16902,133624437,12190,0,0,0,0,0,0,0,17418,17418,29608,12902,18206,0,0,1500,18206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17418,0,0,,Z99Z,,29608,1.0,1.0,1.0,1.0,SIR JOHN SOANES MUSEUM FOUNDATION,,25 W 52ND ST,NEW YORK,NY,10019-6101,0.0,3.0,3.0,1000.0,199110.0,1.0,15.0,1.0,11.0,0.0,10.0,12,NE AND MOORE,60.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A50Z,A50,,PC,O,AR,A,IN,,1992,A,A50Z,0.697829,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1992,A11,199212,NY,10019.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A54,A
16907,133625426,3960182,0,0,0,64666,0,0,0,64666,64666,4024848,428516,3614573,67577,0,104190,9504779,85949,5890206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A32Z,,4024848,5.0,4.0,4.0,2.0,MANHATTAN COMMUNITY ACCESS CORPORATION,,110 E 23RD ST 10TH FLR,NEW YORK,NY,10010-4517,0.0,3.0,3.0,1000.0,199307.0,1.0,15.0,1.0,13.0,0.0,10.0,12,MANHATTAN NEIGHBORHOOD NETWORK,121.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A32Z,A32,,PC,O,AR,A,IN,,1992,A,A32Z,0.6352180000000001,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1992,A32,199212,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A32,A
16909,133626007,293983,0,0,0,1535,0,0,0,94208,94208,388191,274123,114068,0,0,0,127900,0,13832,0,0,0,0,0,0,0,0,0,0,0,0,0,92673,0,0,,A65Z,,388191,2.0,2.0,2.0,2.0,JEWISH REPERTORY THEATRE INC,,1395 LEXINGTON AVE,NEW YORK,NY,10128-1612,0.0,3.0,3.0,1000.0,199609.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,88.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A65Z,A65,,PC,O,AR,A,IN,,1991,A,A65Z,0.0260284,10128.0,10128.0,5602.0,5600.0,36061.0,,AR,1992,A65,199206,NY,10128.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
16922,133628466,21196,0,0,0,31,0,0,0,4649,4649,25845,24793,1526,0,0,481,2084,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,0,659,,A62Z,,25845,1.0,1.0,1.0,1.0,NEO LABOS INC,,332 BLEECKER ST G9,NEW YORK,NY,10014-2980,0.0,3.0,3.0,1000.0,199111.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A62Z,A62,,PC,O,AR,A,IN,,1992,A,A62Z,0.812261,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1992,A62,199212,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
16950,133635292,165000,0,0,0,1533,40306,0,0,1533,1533,166533,179899,46166,0,0,66532,46166,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A99Z,,166533,1.0,2.0,2.0,2.0,MUSEUM EDUCATION CONSORTIUM,% MUSEUM OF MODERN ART,11 W 53RD ST,NEW YORK,NY,10019-5401,,3.0,3.0,2000.0,199207.0,,15.0,,,,,12,,119.0,994.0,124.0,B9508,1995.0,1.0,1,1,6.0,1,36061.0,,A50Z,A50,,PC,O,AR,A,IN,,1991,A,A50Z,0.556017,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1991,A50,199112,NY,10019.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A50,A
16969,133638436,153055,0,0,0,0,8383,0,0,0,0,153055,151038,26890,0,0,35938,49153,11065,22263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A20Z,P34Z,153055,1.0,2.0,2.0,2.0,CREATIVE ARTS WORKSHOPS FOR KIDS INC,,127 W 26TH ST,NEW YORK,NY,10001-6808,0.0,3.0,3.0,1000.0,199204.0,1.0,15.0,1.0,13.0,199512.0,10.0,12,,349.0,149.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A20Z,A20,,PC,O,AR,A,IN,,1992,A,A20Z,0.051841899999999996,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1992,A20,199212,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
16974,133639234,25300,0,0,0,0,1500,0,0,0,0,25300,5616,19684,0,1500,0,24100,0,4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A82Z,,25300,1.0,1.0,1.0,1.0,BERMUDIAN LANDMARK PRESERVATION LTD,% GARRITY & MCCUSKER,605 THIRD AVE,NEW YORK,NY,10158-0180,0.0,3.0,3.0,1000.0,199203.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,354.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A82Z,A82,,PC,O,AR,A,IN,,1992,A,A82Z,0.12944,10158.0,10158.0,5602.0,5600.0,36061.0,,AR,1992,A82,199212,NY,10158.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A82,A
16979,133640469,115892,0,0,0,440,8639,0,0,440,440,116332,103760,24416,0,0,11844,25346,0,930,24416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A99Z,,116332,1.0,2.0,2.0,2.0,HEARTS AND VOICES INC,% M SHULMAN INC,810 SEVENTH AVE 4TH FLR,NEW YORK,NY,10019-5818,0.0,3.0,3.0,1200.0,199210.0,1.0,15.0,1.0,13.0,199512.0,10.0,12,,90.0,994.0,89.0,B9710,,1.0,1,1,6.0,1,36061.0,,A99Z,A99,,PC,O,AR,A,IN,,1992,A,A99Z,0.326434,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1992,A99,199212,NY,10019.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
16991,133643611,560774,0,0,0,790,8250,0,0,790,790,561564,386115,175449,0,0,0,235403,0,59954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A31Z,A32Z,561564,2.0,3.0,3.0,2.0,MUSE FILM AND TELEVISION,% PROGRAM OF ART ON FILM,1 E 53RD ST,NEW YORK,NY,10022-4200,0.0,3.0,3.0,1000.0,199208.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A31Z,A31,,PC,O,AR,A,IN,,1992,A,A31Z,0.960908,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1992,A31,199212,NY,10022.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
16998,133645654,228000,0,0,0,0,697,0,0,0,0,228000,291179,-63179,6966,0,0,50814,0,113993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Z99Z,,228000,1.0,2.0,2.0,2.0,THREAD WAXING SPACE,% TIMOTHY U NYE,476 BROADWAY 2ND FLR,NEW YORK,NY,10013-2621,0.0,3.0,3.0,1000.0,199304.0,1.0,15.0,1.0,13.0,199607.0,10.0,7,,994.0,91.0,0.0,B9710,,0.0,0,1,6.0,0,36061.0,,A99Z,A99,,PC,O,AR,A,IN,,1991,A,A99Z,0.315598,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1992,A40,199207,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
17002,133648300,93726,0,0,0,0,0,0,0,0,0,93726,80307,13419,0,0,0,21171,0,7752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Z99Z,,93726,1.0,1.0,1.0,1.0,BATOTO YETU INC,% JULIO LEITAO,217 W 106TH ST STE 1A,NEW YORK,NY,10025-3664,0.0,3.0,3.0,1000.0,199205.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,559.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,Z99Z,Z99,,PC,O,UN,Z,IN,,1992,Z,Z99Z,0.366291,10025.0,10025.0,5602.0,5600.0,36061.0,,UN,1992,A24,199212,NY,10025.0,NEW YORK,,,Z,UN,OT,PC,O,UN,Z,IN,,A24,A
17008,133648961,30850,0,0,0,0,0,0,0,0,0,30850,15029,15995,0,0,174,15995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A60Z,,30850,1.0,1.0,1.0,1.0,MID-MANHATTAN PERFORMING ARTS FOUNDATION INC,,109 E 50TH ST,NEW YORK,NY,10022-6804,0.0,3.0,3.0,2000.0,199206.0,1.0,15.0,1.0,13.0,199612.0,20.0,12,,994.0,90.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A60Z,A60,,PC,O,AR,A,IN,,1992,A,A60Z,0.293498,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1992,A60,199212,NY,10022.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
17011,133649537,302062,0,0,0,4918,0,0,0,4918,4918,306980,143976,178635,0,0,25000,210098,9369,31463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Z99Z,,306980,2.0,2.0,2.0,2.0,NATIONAL REVIEW INSTITUTE,% PUTNEY TWOMBLY HALL AND HIRSON,521 FIFTH AVE 10TH FLR,NEW YORK,NY,10175-1099,0.0,3.0,3.0,2000.0,199204.0,1.0,15.0,1.0,13.0,0.0,10.0,7,,123.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,Z99Z,Z99,,PC,O,UN,Z,IN,,1991,Z,Z99Z,0.45544399999999996,10175.0,10175.0,5602.0,5600.0,36061.0,,UN,1992,Z99,199207,NY,10175.0,NEW YORK,,,Z,UN,OT,PC,O,UN,Z,IN,,A33,A
17017,133651259,0,25800,0,0,8,0,0,0,8,8,25808,23390,8013,0,0,5595,8013,0,0,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A45Z,,25808,1.0,1.0,1.0,1.0,PAINTING GROUP INC,% RICHARD LINCOLN,63 GREENE ST 11,NEW YORK,NY,10012-4310,0.0,3.0,3.0,1000.0,199208.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,149.0,119.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A45Z,A45,,PC,O,AR,A,IN,,1992,A,A45Z,0.589704,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1992,A45,199212,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
17029,133661622,96470,0,0,0,639,0,0,0,36540,36540,133010,103093,29917,8198,0,0,62137,0,32220,0,0,0,0,0,0,0,0,0,0,0,0,0,35901,0,0,,A31Z,,133010,1.0,2.0,2.0,2.0,NEW WORLD MEDIA ALLIANCE INC,% PETER WALSH,5 W 19TH ST 3RD FLR,NEW YORK,NY,10011-4216,0.0,3.0,3.0,2000.0,199209.0,1.0,16.0,1.0,13.0,199703.0,10.0,3,,995.0,122.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A31Z,A31,,PC,O,AR,A,IN,,1992,A,A31Z,0.782184,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1993,A31,199303,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
17043,133668472,63281,0,0,0,0,0,0,0,24216,24216,87497,87460,37,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24216,0,0,,A6BZ,A69Z,87497,1.0,1.0,1.0,1.0,ASCENSION MUSIC CHORUS AND ORCHESTRA INC,,12 W 11TH ST,NEW YORK,NY,10011-8602,0.0,3.0,3.0,1000.0,199208.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,89.0,90.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A6BZ,A6B,,PC,O,AR,A,IN,,1991,A,A6BZ,0.23318200000000003,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1992,A6B,199206,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
17044,133668509,30000,0,0,0,0,0,0,0,0,0,30000,60922,-30922,0,0,0,9078,0,40000,-30922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A31Z,,30000,1.0,1.0,1.0,1.0,MEDIA ECHOS INC,% A PLUS SERVICE INC,40 08 168TH ST,FLUSHING,NY,11358-0000,0.0,3.0,3.0,2000.0,199305.0,1.0,15.0,1.0,11.0,199612.0,10.0,12,,994.0,122.0,149.0,B9702,1997.0,0.0,0,1,6.0,0,36081.0,,A31Z,A31,,PC,O,AR,A,IN,,1992,A,A31Z,0.7674270000000001,11358.0,11358.0,5602.0,5600.0,36081.0,,AR,1992,A31,199212,NY,11358.0,FLUSHING,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
17054,133676279,375,0,0,0,0,0,0,0,40430,40430,40805,39261,1544,0,0,0,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40430,0,0,,A23Z,,40805,1.0,1.0,1.0,1.0,AFRO BRAZIL ARTS INC,% MICHAEL GOLDSTEIN,432 E 13TH ST APT 17,NEW YORK,NY,10009-3720,0.0,3.0,3.0,1000.0,199208.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A23Z,A23,,PC,O,AR,A,IN,,1992,A,A23Z,0.821365,10009.0,10009.0,5602.0,5600.0,36061.0,,AR,1992,A62,199212,NY,10009.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
17055,133676465,2093,0,0,0,0,0,0,0,57021,57021,59114,59645,-531,0,0,0,1801,0,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,57021,0,0,,A60P,,59114,1.0,1.0,1.0,1.0,WHOLE ARTS FOUNDATION INC,,31 W 21ST ST 3RD FL,NEW YORK,NY,10010-6806,0.0,3.0,3.0,1000.0,199210.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0.0,0,1,6.0,0,36061.0,,A60P,A60,6.0,PC,O,AR,A,IN,,1992,A,A60P,0.180848,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1993,A60,199306,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A1961,A
17056,133677082,10721,0,0,0,106,0,0,0,19451,19451,30172,24741,5431,0,0,0,5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19345,0,0,,Z99Z,,30172,1.0,1.0,1.0,1.0,MUSICA VIVA INC,,1157 LEXINGTON AVE,NEW YORK,NY,10021-0440,0.0,3.0,3.0,1000.0,199210.0,1.0,15.0,1.0,13.0,0.0,10.0,5,,560.0,602.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,P20Z,P20,,PC,O,HS,P,IN,,1991,P,P20Z,0.440143,10021.0,10021.0,5602.0,5600.0,36061.0,,HU,1992,P20,199205,NY,10021.0,NEW YORK,,,P,HU,HU,PC,O,HS,P,IN,,A68,A
17063,133685769,53550,0,0,0,39,0,0,0,39,39,53589,16460,37129,0,0,0,37129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A31Z,,53589,1.0,1.0,1.0,1.0,CHANGING OUR MINDS INC,% JAMES HARRISON,235 W 75TH ST PHA,NEW YORK,NY,10023-1748,0.0,3.0,3.0,2000.0,199308.0,1.0,16.0,1.0,13.0,199612.0,10.0,12,,995.0,122.0,119.0,B9710,,1.0,1,1,6.0,1,36061.0,,A31Z,A31,,PC,O,AR,A,IN,,1992,A,A31Z,0.37533099999999997,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1992,A31,199212,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
17071,135145420,18629,31880,237868,115640,97863,0,0,0,338543,222903,389052,161686,1472434,0,0,1386382,1502838,25674,30404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,,A83Z,,273412,4.0,2.0,2.0,2.0,HOLLAND SOCIETY OF NEW YORK,,122 E 58 ST,NEW YORK,NY,10022-1909,0.0,3.0,3.0,1230.0,194909.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,61.0,908.0,319.0,B9710,,1.0,1,1,6.0,1,36061.0,,A83Z,A83,,PC,O,AR,A,IN,,1992,A,A83Z,0.9611620000000001,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1992,A83,199212,NY,10022.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A82,A
17075,135265900,315717,590892,2028,2000,59036,0,0,0,869379,867379,1775988,1205650,8720718,0,0,8891203,9166559,426505,445841,0,0,0,0,0,0,0,0,0,0,0,312318,0,0,0,19000,,A99Z,,1461670,5.0,4.0,4.0,4.0,NATIONAL ARTS CLUB,,15 GRAMERCY PARK S,NEW YORK,NY,10003-1705,0.0,3.0,3.0,1000.0,193908.0,1.0,16.0,1.0,13.0,0.0,10.0,3,,602.0,0.0,0.0,B9710,,1.0,1,1,4.0,1,36061.0,,A99Z,A99,,PC,O,AR,A,IN,,1991,A,A99Z,0.9311590000000001,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1992,A99,199203,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A25,A
17078,135311420,6136,15786,0,0,104102,0,0,0,161097,161097,183019,88736,1223653,0,0,1210461,1225410,3566,1757,0,0,0,0,0,0,0,0,0,0,0,77525,0,15250,0,8657,,A99Z,,105494,4.0,2.0,2.0,1.0,PEN & BRUSH INC,,16 E 10TH ST,NEW YORK,NY,10003-5904,0.0,3.0,3.0,1000.0,196502.0,1.0,16.0,1.0,13.0,0.0,10.0,1,,119.0,59.0,602.0,B9710,,1.0,1,1,4.0,1,36061.0,,A99Z,A99,,PC,O,AR,A,IN,,1992,A,A99Z,0.00923694,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1993,A99,199301,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
17080,135365520,41775,206510,0,0,81637,0,0,0,126291,126291,374576,344910,1890568,0,0,1994739,2171871,52838,281304,0,0,0,0,0,0,0,0,0,0,0,0,0,44654,0,0,,A20C,A25Z,374576,4.0,2.0,2.0,2.0,SALMAGUNDI CLUB,,47 FIFTH AVE,NEW YORK,NY,10003-4322,0.0,3.0,3.0,2100.0,196105.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,119.0,61.0,205.0,B9710,,1.0,1,0,1.0,0,36061.0,,A20C,A20,2.0,PC,O,AR,A,IN,,1992,A,A20C,0.63961,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1992,A20,199212,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A0325,A
17112,135562233,11094680,0,25194484,24618598,2780867,427947,1241501,430230,30155370,4295271,41250050,14633592,49369194,609962,0,129388874,125956484,77955847,76587290,0,0,0,0,0,0,0,0,0,0,0,0,0,504782,0,3506,S,A99Z,,15389951,6.0,6.0,6.0,6.0,SOLOMON R GUGGENHEIM FOUNDATION,TINA TRAVIS,1071 FIFTH AVE,NEW YORK,NY,10128-0112,0.0,3.0,3.0,1000.0,193803.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,119.0,60.0,0.0,B9710,,1.0,1,0,1.0,0,36061.0,,A99Z,A99,,PC,O,AR,A,IN,,1991,A,A99Z,0.9740700000000001,10128.0,10128.0,5602.0,5600.0,36061.0,,AR,1991,A51,199112,NY,10128.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A51,A
17126,135562288,970192,132039,0,0,92153,116961,371633,201464,1044332,672699,2146563,1839866,3641704,99000,0,4491391,4534698,831160,892994,0,0,0,0,0,0,26596,0,26596,0,0,0,85202,16078,93067,60230,,A41Z,,1689728,4.0,4.0,4.0,4.0,MUNICIPAL ART SOCIETY OF NEW YORK,,457 MADISON AVE,NEW YORK,NY,10022-6830,0.0,3.0,3.0,1200.0,193302.0,1.0,16.0,1.0,13.0,0.0,10.0,3,,62.0,402.0,59.0,B9710,,1.0,1,0,0.0,0,36061.0,,A41Z,A41,,PC,O,AR,A,IN,,1992,A,A41Z,0.189998,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1993,A41,199303,NY,10022.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
17144,135562383,409274,75320,1799835,1526814,593068,13544,0,262369,2706992,1180178,3191586,1740830,13281313,93520,0,13452738,13343955,95367,62642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51720,S,N50Z,,1664772,6.0,4.0,4.0,4.0,AMERICAN NUMISMATIC SOCIETY,,BROADWAY AT 155TH ST,NEW YORK,NY,10032-0000,0.0,3.0,3.0,1000.0,193804.0,1.0,15.0,1.0,13.0,0.0,10.0,9,,59.0,61.0,60.0,B9710,,1.0,1,1,6.0,1,36061.0,,N50Z,N50,,PC,O,HS,N,IN,,1991,N,N50Z,0.280611,10032.0,10032.0,5602.0,5600.0,36061.0,,HU,1992,A03,199209,NY,10032.0,NEW YORK,,,N,HU,HU,PC,O,HS,N,IN,,A0350,A
17170,135563011,246145,37445,877676,671036,197609,89204,5866,20979,1549469,872567,1833059,1072100,3802983,61000,0,4482233,4578228,763307,775245,0,0,0,0,0,0,0,0,0,0,0,0,0,62537,0,0,,A82Z,,1156157,4.0,4.0,4.0,4.0,SONS OF THE REVOLUTION IN THE STATE OF NEW YORK INC,,54 PEARL ST,NEW YORK,NY,10004-2429,0.0,3.0,1.0,2000.0,193804.0,1.0,15.0,1.0,13.0,0.0,10.0,9,C,64.0,62.0,61.0,B9710,,1.0,1,1,4.0,1,36061.0,,A82Z,A82,,PC,O,AR,A,IN,,1991,A,A82Z,0.7987609999999999,10004.0,10004.0,5602.0,5600.0,36061.0,,AR,1992,A82,199209,NY,10004.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A80,A
17174,135563397,33530,0,427849,343996,81755,0,0,0,509604,165608,543134,257183,1698987,0,0,1758733,1701670,1701,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A65Z,,199138,4.0,3.0,2.0,2.0,EPISCOPAL ACTORS GUILD OF AMERICA INC,,ONE E 29TH ST,NEW YORK,NY,10016-7405,0.0,3.0,3.0,1270.0,192804.0,1.0,16.0,1.0,13.0,0.0,10.0,3,,59.0,561.0,29.0,B9710,,1.0,1,1,6.0,1,36061.0,,A65Z,A65,,PC,O,AR,A,IN,,1992,A,A65Z,0.169898,10016.0,10016.0,5602.0,5600.0,36061.0,,AR,1993,A90,199303,NY,10016.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A90,A
17182,135564127,852015,35225,692220,714206,80554,0,15778,17797,1040480,310496,1927720,1198217,1357664,80000,0,1687037,1467641,94273,109977,0,0,0,0,0,0,0,0,0,0,0,0,45631,138621,49879,0,,A51Z,A54Z,1152105,4.0,4.0,4.0,4.0,STATEN ISLAND INSTITUTE OF ARTS AND SCIENCES,,75 STUYVESANT PL,STATEN ISLAND,NY,10301-1912,0.0,3.0,3.0,2000.0,194006.0,1.0,15.0,5.0,13.0,0.0,10.0,6,,60.0,0.0,0.0,B9710,,1.0,1,0,1.0,0,36085.0,,A51Z,A51,,PC,O,AR,A,IN,,1992,A,A51Z,0.5634640000000001,10301.0,10301.0,5602.0,5600.0,36085.0,,AR,1993,A50,199306,NY,10301.0,STATEN ISLAND,,,A,AR,AR,PC,O,AR,A,IN,,A50,A
17210,135596800,21275,17000,0,0,193,0,0,0,81332,81332,119607,108487,2870,0,0,2559,2870,0,0,2870,0,0,0,0,0,0,0,0,0,0,0,10809,63219,7111,0,,A31D,,108798,1.0,2.0,2.0,2.0,NATIONAL BOARD OF REVIEW OF MOTION PICTURES INC,% LEON FRIEDMAN,PO BOX 589 LENOX HILL STA,NEW YORK,NY,10021-0034,0.0,3.0,3.0,1000.0,194302.0,1.0,15.0,1.0,13.0,198112.0,10.0,12,,92.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A31D,A31,3.0,PC,O,AR,A,IN,,1992,A,A31D,0.9870329999999999,10021.0,10021.0,5602.0,5600.0,36061.0,,AR,1992,A31,199212,NY,10021.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A0331,A
17213,135596825,930842,0,0,0,68822,148999,0,0,995720,995720,1926562,1742817,1555111,59135,0,2020155,2424119,606171,869008,0,0,0,0,0,0,0,0,0,0,0,0,42618,858499,0,25781,,A6EZ,,1883944,4.0,4.0,4.0,4.0,SOCIETY OF THE THIRD STREET MUSIC SCHOOL SETTLEMENT INC,,235 E 11TH ST,NEW YORK,NY,10003-7305,0.0,3.0,3.0,2000.0,194212.0,1.0,11.0,1.0,13.0,0.0,10.0,6,T INC,59.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A6EZ,A6E,,PC,O,AR,A,IN,,1991,A,A6EZ,0.29784299999999997,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1992,A6E,199206,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
17235,135602922,255622,0,0,0,144855,0,0,0,205185,205185,460807,416681,746979,83265,0,785031,813377,82178,66398,0,0,0,0,0,0,0,0,0,0,0,0,0,60330,0,0,,A33Z,Q31E,460807,3.0,2.0,2.0,2.0,AMERICAN LABOR CONFERENCE ON INTERNATIONAL AFFAIRS INC,,275 SEVENTH AVE,NEW YORK,NY,10001-6708,0.0,3.0,3.0,2000.0,194412.0,1.0,16.0,1.0,13.0,0.0,10.0,12,INC,59.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A33Z,A33,,PC,O,AR,A,IN,,1992,A,A33Z,0.042093900000000004,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1992,A33,199212,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
