,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,OLDNTEE,NTEE2,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VFB,VBS,VINCEXP,VINCTYPE,VOK,FIPS,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
40276,237126815,89655,6627,0,0,0,17533,0,0,3834,3834,100116,114991,-11148,0,0,8296,10201,4569,21349,0,0,0,0,0,0,0,0,0,0,0,0,0,3834,0,0,,A6DB,A33Z,100116,1,2,2,2,COMPOSERS FORUM INC,% ART SERVICES,260 W BROADWAY,NEW YORK,NY,10013-2259,0.0,3.0,3.0,2000.0,197109.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0,1,1,6,1,36061.0,A6DB,A6D,6.0,PC,O,AR,A,IN,,1993,A,A6DB,0.782517,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1994,A6D,199406,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A0268,A
40355,237129564,6638847,0,685200,748158,32574,113090,0,0,3239191,2491033,9878038,9105868,-49116,77000,0,3112292,2798008,3132047,2847124,0,0,0,0,0,0,0,0,0,0,0,0,29405,2361139,0,130873,,A20J,,9100475,4,5,5,5,NEW YORK FOUNDATION FOR THE ARTS INC,,155 AVE OF THE AMERICAS,NEW YORK,NY,10013-1507,0.0,3.0,3.0,1200.0,199407.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,0,1,1,6,1,36061.0,A20J,A20,2.0,PC,O,AR,A,IN,,1993,A,A20J,0.37207199999999996,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1994,A12,199406,NY,10013.0,NEW YORK,,,A,AR,AR,PC,S,ZB,,IN,,A1261,A
40455,237133200,11617,0,0,0,1127,0,0,0,551367,551367,562984,499644,208492,24688,0,188902,211617,43750,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,550240,0,0,,A99Z,,562984,2,3,3,2,SOUNDSCAPE PRESENTS INC,,799 GREENWICH ST,NEW YORK,NY,10014-1843,0.0,3.0,3.0,2000.0,197201.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1,1,1,6,1,36061.0,A99Z,A99,,PC,O,AR,A,IN,,1994,A,A99Z,0.028881999999999998,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1995,A20,199506,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
40558,237136084,102035,0,0,0,900,8135,0,0,7045,7045,109080,125495,-670880,17333,0,163348,143176,817813,814056,0,0,0,0,0,0,0,0,0,0,0,0,0,6145,0,0,,A61Z,,109080,2,2,2,2,LENOX ARTS CENTER INC,,29 BETHUNE ST,NEW YORK,NY,10014-1724,0.0,3.0,3.0,1000.0,197110.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,59.0,119.0,0.0,B9710,,0,1,1,6,1,36061.0,A61Z,A61,,PC,O,AR,A,IN,,1993,A,A61Z,0.7975369999999999,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
40689,237146941,94234,0,0,0,0,4502,0,0,286812,286812,381046,344994,-110113,0,0,92099,94822,238264,204935,0,0,0,0,0,0,0,0,0,0,0,0,0,283113,0,3699,,A31Z,A26Z,381046,1,2,2,2,ELECTRONIC ARTS INTERMIX INC,,542 W 22ND ST 3RD FL,NEW YORK,NY,10011-1108,0.0,3.0,3.0,1000.0,197201.0,1.0,16.0,1.0,13.0,0.0,10.0,9,,995.0,602.0,0.0,B9710,,0,1,1,6,1,36061.0,A31Z,A31,,PC,O,AR,A,IN,,1993,A,A31Z,0.975935,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1994,A31,199409,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
40770,237150345,385579,0,0,0,0,14023,0,0,158481,158481,544060,547826,-130439,40040,0,123434,94682,250107,225121,0,0,0,0,0,0,0,0,0,0,0,0,0,151927,0,0,,A6CZ,,544060,1,3,3,3,ENSEMBLE STUDIO THEATRE INC,,549 W 52ND ST,NEW YORK,NY,10019-5012,0.0,3.0,3.0,2000.0,197204.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,994.0,119.0,0.0,B9710,,0,1,1,4,1,36061.0,A6CZ,A6C,,PC,O,AR,A,IN,,1993,A,A6CZ,0.140471,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10019.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
40958,237156720,1317165,6624,0,0,1638,76945,0,0,31400,31400,1355189,760174,413852,0,0,106920,632764,288083,218912,0,0,0,0,0,0,0,0,0,0,0,0,0,29762,0,0,,A53Z,,1355189,3,4,4,3,AMIGOS DEL MUSEO DEL BARRIO,,1230 FIFTH AVE,NEW YORK,NY,10029-4401,0.0,3.0,3.0,2000.0,197208.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,59.0,602.0,0.0,B9710,,1,1,1,6,1,36061.0,A53Z,A53,,PC,O,AR,A,IN,,1993,A,A53Z,0.06590850000000001,10029.0,10029.0,5602.0,5600.0,36061.0,,AR,1994,A53,199406,NY,10029.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A53,A
41012,237158715,24355,0,0,0,0,0,0,0,26478,26478,50833,55338,-6141,0,0,2574,3121,4210,9262,0,0,0,0,0,0,0,0,0,0,0,0,0,26478,0,0,,A65Z,,50833,1,1,1,1,MEDICINE SHOW THEATRE ENSEMBLE INC,% BARBARA VANN,PO BOX 20240,NEW YORK,NY,10025-1511,0.0,3.0,3.0,1000.0,197212.0,1.0,16.0,1.0,13.0,0.0,10.0,7,,119.0,88.0,0.0,B9710,,0,1,1,6,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.945366,10025.0,10025.0,5602.0,5600.0,36061.0,,AR,1994,A65,199407,NY,10025.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
41158,237164776,75048,10755,0,0,1263,351,0,21723,22986,22986,108789,54755,358672,18500,0,304638,358672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A72E,,108789,2,2,2,1,JOSEF PILSUDSKI INST OF AMER FOR RESRCH IN MOD HIST OF POLAND INC,,180 SECOND AVE,NEW YORK,NY,10003-5778,0.0,3.0,3.0,2000.0,195003.0,1.0,16.0,1.0,13.0,0.0,10.0,12,T OF POLAND INC,59.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A72E,A72,7.0,PC,O,AR,A,IN,,1994,A,A72E,0.0600846,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A72,199412,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A0580,A
41216,237166539,169319,0,0,0,214,11785,0,0,247512,247512,416831,429047,-64921,19800,0,32418,25995,85123,90916,0,0,0,0,0,0,0,0,0,0,0,0,0,236630,0,0,,A65Z,,416831,1,2,2,2,RIDICULOUS THEATRICAL COMPANY INCORPORATED,,424 W 42ND ST STE 3R,NEW YORK,NY,10036-6809,0.0,3.0,3.0,1200.0,197205.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,88.0,0.0,0.0,B9710,,0,1,1,4,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.273086,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
41290,237168859,114168,0,0,0,0,0,0,0,0,0,114168,143224,689074,0,0,1385687,1352916,667557,663842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A23Z,,114168,4,2,2,2,IRANIAN-ARMENIAN SOCIETY INC,,39 03 LITTLE NECK PKWY,LITTLE NECK,NY,11363-0000,0.0,3.0,3.0,1200.0,195606.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,927.0,602.0,0.0,B9710,,1,1,1,6,1,36081,A23Z,A23,,PC,O,AR,A,IN,,1994,A,A23Z,0.352247,11363.0,11363.0,5602.0,5600.0,36081.0,,AR,1994,A23,199412,NY,11363.0,LITTLE NECK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
41314,237169307,42153,0,0,0,539,0,0,0,2167,2167,44320,20716,26694,0,0,12242,26694,9152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628,,A6DZ,A68Z,44320,1,1,1,1,GROUP FOR CONTEMPORARY MUSIC INC,% NICHOLAS ROUSSAKIS,870 W END AVE,NEW YORK,NY,10025-4948,0.0,3.0,3.0,2000.0,197201.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A6DZ,A6D,,PC,O,AR,A,IN,,1994,A,A6DZ,0.0646858,10025.0,10025.0,5602.0,5600.0,36061.0,,AR,1995,A6D,199506,NY,10025.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
41369,237170675,106058,0,0,0,556,1650,0,0,37745,37745,143803,145241,24597,7500,0,26035,24597,0,0,24597,0,0,0,0,0,0,0,0,0,0,0,0,37189,0,0,,A6AZ,,143803,1,2,2,2,BRONX OPERA COMPANY INC,,5 MINERVA PLACE,BRONX,NY,10468-1635,0.0,3.0,3.0,2000.0,197202.0,1.0,15.0,1.0,13.0,0.0,10.0,7,,119.0,0.0,0.0,B9710,,1,1,1,6,1,36005,A6AZ,A6A,,PC,O,AR,A,IN,,1993,A,A6AZ,0.599097,10468.0,10468.0,5602.0,5600.0,36005.0,,AR,1994,A6A,199407,NY,10468.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A
41381,237171145,59231,2950,0,0,0,0,0,0,0,0,62181,55940,-5468,0,0,10021,11037,21730,16505,-5468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Z99Z,,62181,1,1,1,1,CLASSICAL AMERICA INC,,227 E 50TH ST,NEW YORK,NY,10022-7722,0.0,3.0,3.0,1200.0,197207.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,994.0,119.0,59.0,B9710,,0,1,1,6,1,36061,Z99Z,Z99,,PC,O,UN,Z,IN,,1994,Z,Z99Z,0.341954,10022.0,10022.0,5602.0,5600.0,36061.0,,UN,1994,A70,199412,NY,10022.0,NEW YORK,,,Z,UN,OT,PC,O,UN,Z,IN,,A70,A
41418,237172184,8416,0,0,0,10233,200,0,0,21810,21810,30226,12050,307150,0,0,289436,307150,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11577,0,,A91Z,,30226,2,1,1,1,ARTISTS WELFARE FUND INC,,498 BROOME ST,NEW YORK,NY,10013-2213,0.0,3.0,3.0,1230.0,197203.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,602.0,119.0,0.0,B9710,,1,1,1,6,1,36061,A91Z,A91,,PC,O,AR,A,IN,,1993,A,A91Z,0.176813,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1993,A91,199312,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A90,A
41505,237176396,145000,0,0,0,0,18927,0,0,183462,183462,328462,293424,-26497,0,0,37214,54069,79974,80566,0,0,0,0,0,0,0,0,0,0,0,0,18775,153708,10979,0,,N52Z,A23Z,309687,1,2,2,2,WEST INDIAN AMERICAN DAY CARNIVAL ASSN,% CARLOS LEZAMA,1028 ST JOHNS PL,BROOKLYN,NY,11213-2533,0.0,3.0,3.0,2000.0,197211.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,999.0,0.0,0.0,B9710,,0,1,1,6,1,36047,N52Z,N52,,PC,O,HS,N,IN,,1994,N,N52Z,0.46165500000000004,11213.0,11213.0,5602.0,5600.0,36047.0,,HU,1994,A23,199412,NY,11213.0,BROOKLYN,,,N,HU,HU,PC,O,HS,N,IN,,A23,A
41580,237179839,50133,0,0,0,0,7705,0,0,50508,50508,100641,102245,690,16500,0,27209,15739,24915,15049,690,0,0,0,0,0,0,0,0,0,0,0,0,50508,0,0,,A62Z,,100641,1,2,2,2,ROD RODGERS DANCE COMPANY INC,% JERALD ORDOVER,62 E 4TH ST,NEW YORK,NY,10003-8903,0.0,3.0,3.0,2000.0,197210.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,602.0,0.0,B9710,,1,1,1,6,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.648328,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A62,199406,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
41641,237181690,54585,0,0,0,3345,0,0,0,3345,3345,57930,47623,113162,0,0,102855,113162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A24E,,57930,2,1,1,1,WOODY GUTHRIE FOUNDATION,% H LEVENTHAL,250 W 57TH ST 710,NEW YORK,NY,10107-0125,0.0,3.0,3.0,1230.0,197203.0,1.0,15.0,5.0,13.0,0.0,10.0,9,,60.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A24E,A24,2.0,PC,O,AR,A,IN,,1994,A,A24E,0.0792896,10107.0,10107.0,5602.0,5600.0,36061.0,,AR,1995,A24,199509,NY,10107.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A05,A
41651,237181785,226502,0,26208,22733,20331,2193,0,0,49668,26935,276170,94358,2294055,12692,0,2571018,2668991,441534,374936,0,0,0,0,0,0,0,0,0,0,0,0,0,3129,0,0,,A82Z,,253437,4,2,2,1,NEW YORK LANDMARKS CONSERVANCY INC,,141 FIFTH AVE,NEW YORK,NY,10010-7105,0.0,3.0,3.0,2000.0,197204.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,59.0,0.0,0.0,B9710,,1,1,1,3,1,36061,A82Z,A82,,PC,O,AR,A,IN,,1994,A,A82Z,0.0860071,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1994,A82,199412,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A82,A
41692,237182582,8488186,0,6662627,6615980,1084996,615623,0,0,8541287,1920307,17029473,5125686,74398461,0,0,70365395,74731400,86533,332939,0,0,0,0,0,0,0,0,0,0,0,0,453208,0,309445,0,S,A53I,,9955285,6,6,5,5,AMERICAN FRIENDS OF THE ISRAEL MUSEUM,,500 FIFTH AVE 2540,NEW YORK,NY,10110-0002,0.0,3.0,3.0,1200.0,197205.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,60.0,602.0,0.0,B9710,,1,1,1,3,1,36061,A53I,A53,5.0,PC,O,AR,A,IN,,1994,A,A53I,0.018764799999999998,10110.0,10110.0,5602.0,5600.0,36061.0,,AR,1994,A11,199412,NY,10110.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A1150,A
41693,237182583,31905,0,0,0,172,0,0,0,37681,37681,69586,81864,-7666,0,0,10707,5027,6095,12693,0,0,0,0,0,0,0,0,0,0,0,0,0,37509,0,0,,A23Z,A25Z,69586,1,1,1,1,ART RESOURCES FOR TEACHERS AND STUDENTS INC,MARTIN COHEN CPA,134 HENRY ST,NEW YORK,NY,10002-7132,0.0,3.0,3.0,1000.0,197205.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,119.0,0.0,0.0,B9710,,0,1,1,6,1,36061,A23Z,A23,,PC,O,AR,A,IN,,1993,A,A23Z,0.8885290000000001,10002.0,10002.0,5602.0,5600.0,36061.0,,AR,1994,A25,199408,NY,10002.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A25,A
41713,237183563,1097203,0,2679560,2665345,282984,0,0,0,4075427,1410082,5172630,1066695,6638365,125288,0,8651439,9086586,2910283,2448221,0,0,0,0,0,0,0,0,0,0,0,0,543381,0,569502,0,,A69I,Q99Z,1963904,5,5,4,4,AMERICAN FRIENDS OF THE ISRAEL PHILHARMONIC ORCHESTRA INC,,122 E 42ND ST STE 4507,NEW YORK,NY,10168-0002,0.0,3.0,3.0,1200.0,197208.0,1.0,15.0,1.0,13.0,0.0,10.0,6,TRA INC,149.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A69I,A69,6.0,PC,O,AR,A,IN,,1993,A,A69I,0.481458,10168.0,10168.0,5602.0,5600.0,36061.0,,AR,1994,A11,199406,NY,10168.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A1160,A
41751,237185843,41281,0,0,0,99,0,0,0,34504,34504,75785,67318,4139,0,0,19921,25872,24249,21733,0,0,0,0,0,0,0,0,0,0,0,0,0,34405,0,0,,A6CZ,,75785,1,1,1,1,DACAPO CHAMBER PLAYERS INC,,215 W 90TH ST,NEW YORK,NY,10024-1221,0.0,3.0,3.0,1230.0,197208.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,89.0,119.0,0.0,B9710,,1,1,1,6,1,36061,A6CZ,A6C,,PC,O,AR,A,IN,,1993,A,A6CZ,0.62974,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1994,A6C,199408,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A
41760,237186077,89842,18238,0,0,1888,33799,0,0,40300,40300,148380,171967,936112,28961,0,971989,944940,12290,8828,0,0,0,0,0,0,0,0,0,0,0,0,0,38412,0,0,,A59Z,,148380,3,2,2,2,OLD MERCHANTS HOUSE OF NEW YORK INC,% THE COOPER UNION,29 E 4TH ST,NEW YORK,NY,10003-7003,0.0,3.0,3.0,1000.0,197302.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,62.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A59Z,A59,,PC,O,AR,A,IN,,1993,A,A59Z,0.48639,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1993,A54,199312,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A54,A
42023,237205214,25575,0,0,0,36,0,0,0,7576,7576,33151,28106,-51932,0,0,169,214,57146,52146,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,0,5619,,A62Z,,33151,1,1,1,1,MIMI GARRARD DANCE COMPANY INC,% MIMI GARRARD,155 WOOSTER ST,NEW YORK,NY,10012-3159,0.0,3.0,3.0,2000.0,197301.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,0,1,1,6,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.725934,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A62,199406,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
42224,237212492,617035,0,0,0,0,82522,0,0,137536,137536,754571,932184,-306332,40000,0,771087,654850,889290,961182,0,0,0,0,0,0,0,0,0,0,0,0,10516,121817,0,5203,,A65Z,A23Z,744055,3,3,3,3,INTERNATIONAL ARTS RELATIONS INC,,PO BOX 788 TIMES SQ STA,NEW YORK,NY,10108-0788,0.0,3.0,3.0,2000.0,197208.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,59.0,0.0,0.0,B9710,,0,1,1,6,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.403497,10108.0,10108.0,5602.0,5600.0,36061.0,,AR,1993,A23,199312,NY,10108.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
42439,237221787,134055,0,0,0,5937,0,0,0,11776,11776,145831,126303,110701,0,0,93971,110701,0,0,110701,0,0,0,0,0,0,0,0,0,0,0,2798,0,3041,0,,A84Z,,143033,2,2,2,2,GERMAN AMERICAN COMMITTEE OF GREATER NEW YORK INC,% T DENGLER,233 BROADWAY,NEW YORK,NY,10279-0001,0.0,3.0,3.0,1000.0,197208.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,64.0,908.0,0.0,B9710,,1,1,1,6,1,36061,A84Z,A84,,PC,O,AR,A,IN,,1994,A,A84Z,0.791639,10279.0,10279.0,5602.0,5600.0,36061.0,,AR,1994,A23,199412,NY,10279.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
42480,237223688,45132,0,0,0,246,1811,0,0,4471,4471,49603,42363,42337,0,0,35097,42337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225,0,0,,A69Z,,49603,1,1,1,1,HOUSING SYMPHONY ORCHESTRA INC,,250 BROADWAY,NEW YORK,NY,10007-2516,0.0,3.0,3.0,2000.0,197402.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,90.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A69Z,A69,,PC,O,AR,A,IN,,1994,A,A69Z,0.423206,10007.0,10007.0,5602.0,5600.0,36061.0,,AR,1994,A69,199412,NY,10007.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A69,A
42697,237236811,537815,0,0,0,0,437,0,0,49389,49389,587204,564511,43873,400,0,26926,56548,5746,12675,0,0,0,0,0,0,0,0,0,0,0,0,0,17970,0,0,,A62Z,,587204,1,3,3,3,NEW ENGLAND DINOSAUR INC,% MICHAEL J KLEIN TREASURER,215 W 76TH ST FL 4,NEW YORK,NY,10023-8201,0.0,3.0,3.0,1000.0,197306.0,1.0,15.0,1.0,13.0,0.0,10.0,6,MICHAEL MAO DANCE,90.0,119.0,0.0,B9710,,1,1,1,4,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.582012,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1994,A62,199406,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
42734,237239481,295644,0,0,0,510,26605,0,0,332840,332840,628484,572136,-2846,44176,0,131429,148604,177540,151450,0,0,0,0,0,0,0,0,0,0,0,0,13083,304823,0,14424,,A99Z,,615401,2,3,3,3,ASSOCIATION FOR DEVELOPMENT OF DRAMATIC ARTS INC,% JEAN COCTEAU REPERTORY,330 BOWERY,NEW YORK,NY,10012-2462,0.0,3.0,3.0,3000.0,197402.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,0,1,1,6,1,36061,A99Z,A99,,PC,O,AR,A,IN,,1993,A,A99Z,0.46224,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A61,199406,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A61,A
42945,237250654,110935,0,99568,104414,5301,4041,0,0,154104,49690,265039,159395,146985,0,0,154347,149782,8592,2797,0,0,0,0,0,0,0,0,0,0,0,0,0,39235,0,0,,A65Z,,160625,2,2,2,2,ONTOLOGICAL-HYSTERIC THEATRE INC,% PERFORMING ARTSERVICES INC,260 W BROADWAY,NEW YORK,NY,10013-2259,0.0,3.0,3.0,2000.0,197301.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1,1,1,4,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.320348,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
43092,237254943,94104,0,0,0,0,1026,0,0,92725,92725,186829,141298,65219,0,0,22868,65219,0,0,65219,0,0,0,0,0,0,0,0,0,0,0,0,92725,0,0,,A69P,,186829,1,2,2,2,ROME FESTIVAL ORCHESTRA LTD,,EMPIRE STATE BLDG STE 330,NEW YORK,NY,10118-0000,0.0,3.0,3.0,2100.0,197303.0,1.0,11.0,1.0,13.0,0.0,10.0,12,,30.0,0.0,0.0,B9710,,1,1,0,1,0,36061,A69P,A69,6.0,PC,O,AR,A,IN,,1994,A,A69P,0.122722,10118.0,10118.0,5602.0,5600.0,36061.0,,AR,1994,A69,199412,NY,10118.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A1969,A
43198,237259446,117241,39845,0,0,0,38959,0,0,104275,104275,261361,264608,50388,0,0,109530,72430,24719,22042,0,0,0,0,0,0,0,0,0,0,0,0,31176,0,73099,0,,A26Z,A51Z,230185,1,2,2,2,WHITE COLUMNS INC,,142 54 CHRISTOPHER ST,NEW YORK,NY,10014-2836,0.0,3.0,3.0,2300.0,197303.0,1.0,16.0,1.0,13.0,0.0,10.0,8,,59.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A26Z,A26,,PC,O,AR,A,IN,,1993,A,A26Z,0.133241,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1994,A26,199408,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A26,A
43209,237259680,20960,0,0,0,0,2468,0,0,112500,112500,133460,132949,26373,0,625,25862,26373,0,0,26373,0,0,0,0,0,0,0,0,0,0,0,0,111610,0,890,,A68C,A6DZ,133460,1,2,2,2,AMERICAN BRASS CHAMBER MUSIC ASSOCIATION INC,,30 LINCOLN PLZ STE 3N,NEW YORK,NY,10023-7107,0.0,3.0,3.0,2000.0,197301.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,89.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A68C,A68,6.0,PC,O,AR,A,IN,,1994,A,A68C,0.8222079999999999,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1994,A68,199412,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A036C,A
43383,237270405,40157,0,0,0,206,0,0,0,77204,77204,117361,132172,-111952,0,0,17127,16127,114268,128079,0,0,0,0,0,0,0,0,0,0,0,0,0,76998,0,0,,A6CZ,,117361,1,2,2,2,NEW YORK PHILOMUSICA CHAMBER ENSEMBLE,,105 W 73RD ST,NEW YORK,NY,10023-2903,0.0,3.0,3.0,2000.0,197308.0,1.0,15.0,5.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,0,1,1,6,1,36061,A6CZ,A6C,,PC,O,AR,A,IN,,1993,A,A6CZ,0.601283,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1994,A6C,199406,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A
