,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,OLDNTEE,NTEE2,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VFB,VBS,VINCEXP,VINCTYPE,VOK,FIPS,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
42720,237349380,294550,388954,0,0,43489,198808,0,0,239921,239921,923425,894728,239783,72000,0,894278,810454,655083,570671,239783,0,0,0,0,0,0,0,0,0,0,0,28109,23247,49421,95655,,A82Z,,895316,3.0,3.0,3.0,3.0,ROYAL OAK FOUNDATION INC,,285 W BROADWAY RM 400,NEW YORK,NY,10013-2269,0.0,3.0,3.0,1000.0,197401.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,602.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A82Z,A82,,PC,O,AR,A,IN,,1993,A,A82Z,0.8748889999999999,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1993,A82,199312,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A80,A
43078,237362572,1014848,0,0,0,0,185428,0,0,1485847,1485847,2500695,2525477,141202,90000,0,346829,287679,180845,146477,0,0,0,0,0,0,0,0,0,0,0,0,0,1485847,0,0,,A69Z,A34Z,2500695,2.0,4.0,4.0,4.0,ORPHEUS CHAMBER ORCHESTRA INC,,490 RIVERSIDE DRIVE,NEW YORK,NY,10027-5713,0.0,3.0,3.0,2000.0,197404.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,119.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A69Z,A69,,PC,O,AR,A,IN,,1992,A,A69Z,0.6253340000000001,10027.0,10027.0,5602.0,5600.0,36061.0,,AR,1993,A69,199308,NY,10027.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A69,A
43165,237365663,148098,3275,0,0,0,9514,0,0,151607,151607,302980,300823,3846,2057,0,23719,76693,22030,72847,0,0,0,0,0,0,0,0,0,0,0,0,0,151607,0,0,,A83Z,,302980,1.0,2.0,2.0,2.0,CIRCUM-ARTS FOUNDATION INC,,31 W 21ST ST 3RD FL,NEW YORK,NY,10010-6806,0.0,3.0,3.0,2000.0,197404.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,94.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A83Z,A83,,PC,O,AR,A,IN,,1992,A,A83Z,0.07711439999999999,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1993,A83,199306,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A1220,A
43236,237367662,416379,0,0,0,3793,0,0,0,55725,55725,472104,548559,4767,170000,0,883655,929534,804032,924767,0,0,0,0,0,0,0,0,0,0,0,0,0,51932,0,0,,A30Z,,472104,3.0,2.0,2.0,3.0,O D N PRODUCTIONS INC,,251 W 19TH ST STE 7C,NEW YORK,NY,10011-4044,0.0,3.0,3.0,2000.0,197405.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,122.0,123.0,94.0,B9710,,1.0,1,1,6.0,1,36061,A30Z,A30,,PC,O,AR,A,IN,,1992,A,A30Z,0.849799,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1993,A30,199306,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A30,A
43582,237379091,700290,0,0,0,1644,18512,0,0,104561,104561,804851,804112,-171394,50917,0,122641,143858,294774,315252,0,0,0,0,0,0,0,0,0,0,0,0,0,56102,0,46815,,A51Z,,804851,2.0,3.0,3.0,3.0,THE INSTITUTE FOR CONTEMPORARY ART PS 1 MUSEUM & THE CLOCKTOWER GALE,% JERALD ORDOVER,46 01 21ST ST,LONG ISLAND CITY,NY,11101-0000,0.0,3.0,3.0,2000.0,193107.0,1.0,16.0,1.0,11.0,0.0,10.0,6,HE CLOCKTOWER GALE,119.0,91.0,0.0,B9710,,0.0,1,1,6.0,1,36081,A51Z,A51,,PC,O,AR,A,IN,,1991,A,A51Z,0.982165,11101.0,11101.0,5602.0,5600.0,36081.0,,AR,1992,A51,199206,NY,11101.0,LONG ISLAND CITY,,,A,AR,AR,PC,O,AR,A,IN,,A51,A
43584,237379094,166755,0,0,0,111,35781,0,0,326061,326061,492816,507617,101797,52200,0,137142,156477,20544,54680,0,0,0,0,0,0,0,0,0,0,0,0,0,325629,0,321,,A76Z,,492816,2.0,2.0,2.0,3.0,POETS IN PUBLIC SERVICE INC,% MYRA KLAHR,40 E 9TH ST 12L,NEW YORK,NY,10003-6426,0.0,3.0,3.0,2000.0,197407.0,1.0,15.0,1.0,13.0,0.0,20.0,6,,92.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A76Z,A76,,PC,O,AR,A,IN,,1992,A,A76Z,0.55892,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1993,A76,199306,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A70,A
43608,237379877,298583,0,0,0,615,25142,0,4269,99410,99410,397993,369545,-60584,46880,0,155988,149587,245020,210171,0,0,0,0,0,0,0,0,0,0,0,0,0,71445,0,5735,,A24Z,,397993,2.0,2.0,2.0,2.0,ETHNIC FOLK ARTS CENTER INC,,131 VARICK ST RM 907,NEW YORK,NY,10013-1410,0.0,3.0,3.0,2000.0,197407.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,123.0,124.0,B9710,,0.0,1,1,4.0,1,36061,A24Z,A24,,PC,O,AR,A,IN,,1992,A,A24Z,0.39823400000000003,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1993,A24,199306,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A24,A
43610,237379930,639760,38895,50000,45651,3425,109079,10199,13745,365187,309337,1043842,976317,570786,166452,0,645696,632600,86585,61814,0,0,0,0,0,0,0,0,0,0,0,0,0,190034,57452,41199,,A52Z,,987992,3.0,4.0,3.0,3.0,STATEN ISLAND CHILDRENS MUSEUM,,1000 RICHMOND TER BLDG M,STATEN ISLAND,NY,10301-1114,0.0,3.0,3.0,2000.0,197407.0,1.0,15.0,5.0,13.0,0.0,10.0,6,,60.0,119.0,0.0,B9710,,1.0,1,1,6.0,1,36085,A52Z,A52,,PC,O,AR,A,IN,,1992,A,A52Z,0.48770699999999995,10301.0,10301.0,5602.0,5600.0,36085.0,,AR,1993,A52,199306,NY,10301.0,STATEN ISLAND,,,A,AR,AR,PC,O,AR,A,IN,,A52,A
43815,237389149,28334,0,0,0,0,0,0,0,7351,7351,35685,36047,-8,0,0,1554,117,1400,125,0,0,0,0,0,0,0,0,0,0,0,0,0,7351,0,0,,A60Z,,35685,1.0,1.0,1.0,1.0,ROXANNE DANCE FOUNDATION INC,% WENDY PERRON,441 WEST END AVE,NEW YORK,NY,10024-5328,0.0,3.0,3.0,2000.0,198002.0,1.0,15.0,1.0,13.0,0.0,20.0,6,,90.0,119.0,149.0,B9710,,0.0,0,1,6.0,0,36061,A62Z,A62,,PC,O,AR,A,IN,,1992,A,A62Z,0.50242,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1993,A62,199306,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
43985,237396613,178867,0,0,0,27,14408,0,0,55739,55739,234606,231195,-161987,25770,0,6676,28891,172074,190878,0,0,0,0,0,0,0,0,0,0,0,0,0,39496,0,16216,,A65Z,A66Z,234606,1.0,2.0,2.0,2.0,MABOU MINES DEVELOPMENT FOUNDATION INC,,150 FIRST AVE,NEW YORK,NY,10009-5704,0.0,3.0,3.0,1000.0,197409.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,119.0,0.0,B9710,,0.0,1,1,6.0,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1992,A,A65Z,0.8233020000000001,10009.0,10009.0,5602.0,5600.0,36061.0,,AR,1993,A65,199306,NY,10009.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
43986,237396618,337900,0,0,0,0,99030,0,0,8130,8130,346030,370090,-92040,1457,0,130013,129101,182293,221141,0,0,0,0,0,0,0,0,0,0,0,0,15700,0,-7570,0,,A34Z,G41Z,330330,2.0,2.0,2.0,2.0,IN TOUCH NETWORKS INC,,15 W 65TH ST,NEW YORK,NY,10023-6601,0.0,3.0,3.0,1200.0,197409.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,121.0,160.0,0.0,B9710,,0.0,0,1,6.0,0,36061,A34Z,A34,,PC,O,AR,A,IN,,1993,A,A34Z,0.7151609999999999,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1993,A34,199312,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A34,A
44154,237401867,175676,5600,0,0,4840,12231,0,0,86015,86015,267291,258179,123240,139835,0,116685,130925,2557,7685,0,0,0,0,0,0,0,0,0,0,0,0,0,81175,0,0,,A69Z,,267291,2.0,2.0,2.0,2.0,INTERSCHOOL ORCHESTRAS OF NY INC,,1556 THIRD AVE,NEW YORK,NY,10128-3106,0.0,3.0,3.0,2000.0,197410.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,59.0,90.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A69Z,A69,,PC,O,AR,A,IN,,1992,A,A69Z,0.41023000000000004,10128.0,10128.0,5602.0,5600.0,36061.0,,AR,1993,A69,199306,NY,10128.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A69,A
44198,237404350,1240571,0,0,0,13808,121157,0,0,988775,988775,2229346,2248716,247571,115436,0,1230250,1736034,963309,1488463,0,0,0,0,0,0,0,0,0,0,0,0,0,968507,0,6460,,A33Z,,2229346,4.0,4.0,4.0,4.0,NATIONAL URBAN FELLOWS INC,NATIONAL URBAN FELLOWS INC,55 W 44TH ST STE 600,NEW YORK,NY,10036-6609,0.0,3.0,3.0,2000.0,197410.0,1.0,15.0,1.0,13.0,0.0,10.0,9,,120.0,449.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A33Z,A33,,PC,O,AR,A,IN,,1992,A,A33Z,0.496918,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1993,A33,199309,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
44291,237408447,22411,3622,0,0,3243,0,0,0,17469,17469,43502,40826,116374,0,0,157784,159041,47700,42667,0,0,0,0,0,0,0,0,0,0,0,0,0,14226,0,0,,A60Z,,43502,2.0,1.0,1.0,1.0,DAUGAVAS VANAGI LATVIAN WELFARE ASSOCIATION INC,,115 W 183RD ST,BRONX,NY,10453-1103,0.0,3.0,3.0,1200.0,197410.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,90.0,92.0,119.0,B9710,,1.0,1,0,1.0,0,36005,A60Z,A60,,PC,O,AR,A,IN,,1993,A,A60Z,0.359613,10453.0,10453.0,5602.0,5600.0,36005.0,,AR,1993,A98,199312,NY,10453.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
44309,237408809,121201,0,0,0,0,0,0,0,388035,388035,509236,505082,18742,0,0,42451,68135,27863,49393,0,0,0,0,0,0,0,0,0,0,0,0,0,388035,0,0,,A60Z,,509236,1.0,3.0,3.0,3.0,INSTITUTE FOR SPANISH ARTS AKA EL INSTITUTE DEL ARTE ESPANOL,,232 E 26TH ST 7,NEW YORK,NY,10010-2445,0.0,3.0,3.0,2000.0,197411.0,1.0,16.0,1.0,13.0,0.0,10.0,12,TE ESPANOL,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A60Z,A60,,PC,O,AR,A,IN,,1993,A,A60Z,0.639707,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1993,A62,199312,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
44324,237409712,0,0,0,0,4124,0,0,0,36144,36144,36144,36192,136443,0,0,136492,136443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25337,0,6682,,Z99Z,,36144,2.0,1.0,1.0,1.0,THE SONGWRITERS GUILD FOUNDATION,,1560 BROADWAY 1306,NEW YORK,NY,10036-1525,0.0,3.0,3.0,1200.0,197411.0,1.0,15.0,1.0,13.0,0.0,10.0,10,,123.0,561.0,994.0,B9710,,1.0,1,1,6.0,1,36061,A6DC,A6D,6.0,PC,O,AR,A,IN,,1992,A,A6DC,0.151523,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1993,A6D,199310,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
44408,237412428,2945879,426157,58691,44444,58089,643611,507309,266514,2740617,2188864,6112653,4907109,2250603,0,0,4251005,5155976,2505096,2905373,0,0,0,0,0,0,0,0,0,0,0,0,114084,1657573,0,78357,,A51Z,A42Z,5446816,5.0,5.0,5.0,4.0,INTERNATIONAL CENTER OF PHOTOGRAPHY,,1130 FIFTH AVE,NEW YORK,NY,10128-0121,0.0,3.0,3.0,2000.0,197411.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,60.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A51Z,A51,,PC,O,AR,A,IN,,1992,A,A51Z,0.408935,10128.0,10128.0,5602.0,5600.0,36061.0,,AR,1993,A51,199306,NY,10128.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
44573,237418859,67796,0,0,0,56,8954,0,0,76811,76811,144607,146358,-4220,1900,0,22002,16981,18157,21201,0,0,0,0,0,0,0,0,0,0,0,0,6314,67835,2606,0,,A62Z,,138293,1.0,2.0,2.0,2.0,BATTERY DANCE CORPORATION,,380 BROADWAY 5TH FLR,NEW YORK,NY,10013-6025,0.0,3.0,3.0,2000.0,197412.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0.0,1,1,6.0,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1992,A,A62Z,0.616186,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1993,A62,199306,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
44770,237425243,0,0,0,0,78385,6599,613227,417552,1249780,636553,1249780,612103,1003962,0,0,1491057,1537279,511545,533317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140616,,Z99Z,,636553,4.0,4.0,3.0,3.0,SOCIETY FOR THE STUDY OF MYTH AND TRADITION INC,,656 BROADWAY,NEW YORK,NY,10012-2301,0.0,3.0,3.0,3200.0,197603.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,124.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A70Z,A70,,PC,O,AR,A,IN,,1992,A,A70Z,0.45569,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1993,A70,199306,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A70,A
44820,237426261,539624,0,0,0,8268,36898,0,0,410125,410125,949749,939934,86026,91000,0,1002691,712156,926480,626130,0,0,0,0,0,0,0,0,0,0,0,0,0,372189,0,7162,,A62Z,,949749,3.0,3.0,3.0,3.0,DANCE WORKS INC,,104 FRANKLIN ST,NEW YORK,NY,10013-2910,0.0,3.0,3.0,2000.0,197501.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1.0,1,1,4.0,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1992,A,A62Z,0.6847409999999999,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1993,A62,199306,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
44847,237427657,81273,10080,0,0,1524,0,0,0,1524,1524,92877,39348,108323,0,0,54794,108323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A65Z,,92877,2.0,1.0,1.0,1.0,AMERICAN FRIENDS OF THE ROYAL SHAKESPEARE THEATRE INC,% WINTHROP STIMSON PUTNAM AND ROBER,136 E 57TH ST,NEW YORK,NY,10022-2707,0.0,3.0,3.0,2000.0,197502.0,1.0,15.0,1.0,13.0,0.0,10.0,3,INC,602.0,93.0,994.0,B9710,,1.0,1,1,6.0,1,36061,A65I,A65,6.0,PC,O,AR,A,IN,,1992,A,A65I,0.445146,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1993,A65,199303,NY,10022.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A1165,A
44924,237431029,747668,0,0,0,12297,97186,0,0,112672,112672,860340,827349,370328,66000,0,621597,654395,184000,284067,0,0,0,0,0,0,0,0,0,0,0,0,100260,0,0,115,,A6AJ,,760080,3.0,3.0,3.0,3.0,RICHARD TUCKER MUSIC FOUNDATION INC,,1790 BROADWAY STE 715,NEW YORK,NY,10019-1412,0.0,3.0,2.0,1200.0,197509.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,40.0,90.0,119.0,B9710,,1.0,1,1,6.0,1,36061,A6AJ,A6A,6.0,PC,O,AR,A,IN,,1993,A,A6AJ,0.497155,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1993,A90,199312,NY,10019.0,NEW YORK,,,A,AR,AR,PC,S,ZB,,IN,,A90,A
45100,237438514,378202,0,0,0,5843,57804,0,0,433178,433178,811380,883826,185589,86250,0,501914,1302092,243879,1116503,0,0,0,0,0,0,0,0,0,0,0,0,0,423066,0,4269,,A68Z,,811380,4.0,3.0,3.0,3.0,RECORDED ANTHOLOGY OF AMERICAN MUSIC INC,,701 SEVENTH AVE,NEW YORK,NY,10036-1508,0.0,3.0,3.0,2000.0,199311.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A68Z,A68,,PC,O,AR,A,IN,,1992,A,A68Z,0.568272,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1993,A68,199306,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
45156,237440685,18218,0,0,0,0,0,0,0,12498,12498,30716,24288,8349,9060,0,1921,8349,0,0,8349,0,0,0,0,0,0,0,0,0,0,0,0,12498,0,0,,A23Z,,30716,1.0,1.0,1.0,1.0,TOKUNAGA DANCE KO INC,,1 SHERIDAN SQUARE,NEW YORK,NY,10014-3505,0.0,3.0,3.0,1.0,197504.0,1.0,16.0,1.0,1.0,0.0,20.0,9,,90.0,93.0,0.0,C92,1992.0,1.0,1,1,6.0,1,36061,A23Z,A23,,PC,O,AR,A,IN,,1992,A,A23Z,0.759525,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1993,A23,199309,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
45171,237441237,5628,30180,0,0,819,0,0,0,6015,6015,41823,36122,35975,0,0,30274,35975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5196,0,0,,A82Z,,41823,1.0,1.0,1.0,1.0,AMERICAN PRINTING HISTORY ASSOCIATION INC,,PO BOX 4922 GRAND CENTRAL STA,NEW YORK,NY,10163-4922,0.0,3.0,3.0,2380.0,197508.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,92.0,199.0,0.0,B9606,1996.0,1.0,1,1,6.0,1,36061,A82Z,A82,,PC,O,AR,A,IN,,1993,A,A82Z,0.46984499999999996,10163.0,10163.0,5602.0,5600.0,36061.0,,AR,1993,A82,199312,NY,10163.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A80,A
45240,237443051,8394,0,0,0,985,0,0,0,31185,31185,39579,48763,41614,0,0,51693,42199,895,585,0,0,0,0,0,0,0,0,0,0,0,0,0,30200,0,0,,A6CZ,,39579,1.0,1.0,1.0,1.0,AEOLIAN CHAMBER PLAYERS INC,,173 RIVERSIDE DR,NEW YORK,NY,10024-1615,0.0,3.0,3.0,2000.0,197504.0,1.0,15.0,1.0,13.0,0.0,20.0,8,,90.0,119.0,0.0,B9710,,1.0,1,1,6.0,1,36061,A6CZ,A6C,,PC,O,AR,A,IN,,1992,A,A6CZ,0.017054800000000002,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1993,A6C,199308,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A
45406,237448611,222517,0,0,0,646,33266,0,0,95823,95823,318340,319596,30236,0,0,47923,51331,10292,21095,0,0,0,0,0,0,0,0,0,0,0,0,6139,83550,3738,1750,,A65Z,,312201,1.0,2.0,2.0,2.0,THALIA SPANISH THEATRE INC,,41 17 GREENPOINT AVE,SUNNYSIDE,NY,11104-3007,0.0,3.0,3.0,2000.0,197505.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,88.0,90.0,92.0,B9710,,1.0,1,1,6.0,1,36081,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.373723,11104.0,11104.0,5602.0,5600.0,36081.0,,AR,1994,A65,199406,NY,11104.0,SUNNYSIDE,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
45410,237448754,0,0,0,0,0,0,20503,18885,39388,18885,39388,23570,1970,0,0,6655,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A33Z,,18885,1.0,1.0,1.0,1.0,ISLAND CURRENT INC,,PO BOX 6,CITY ISLAND,NY,10464-0006,0.0,3.0,3.0,2000.0,199206.0,1.0,16.0,1.0,13.0,0.0,10.0,3,,120.0,402.0,126.0,B9710,,1.0,1,1,6.0,1,36005,A33Z,A33,,PC,O,AR,A,IN,,1993,A,A33Z,0.47264700000000004,10464.0,10464.0,5602.0,5600.0,36005.0,,AR,1994,A33,199403,NY,10464.0,CITY ISLAND,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
45463,237450896,9323,0,0,0,0,0,0,0,426314,426314,435637,464580,-26600,0,0,16155,43778,13812,70378,0,0,0,0,0,0,0,0,0,0,0,0,0,426314,0,0,,A31Z,,435637,1.0,2.0,2.0,2.0,VIDEO REPETORIE LTD,,153 WAVERLY PL,NEW YORK,NY,10014-3872,0.0,3.0,3.0,1000.0,198003.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0.0,0,1,6.0,0,36061,A31Z,A31,,PC,O,AR,A,IN,,1992,A,A31Z,0.943994,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1993,A31,199306,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
45517,237453274,27552,0,0,0,0,0,68846,-35796,33050,-35796,60602,0,5850,0,0,18545,7300,4450,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A76Z,,-8244,1.0,1.0,0.0,0.0,POETRY IN REVIEW FOUND INC,% REINER,205 W 89TH ST 8 F,NEW YORK,NY,10024-1835,0.0,3.0,3.0,2000.0,197510.0,1.0,16.0,1.0,13.0,0.0,10.0,4,,92.0,120.0,0.0,B9710,,1.0,1,1,3.0,1,36061,A76Z,A76,,PC,O,AR,A,IN,,1993,A,A76Z,0.065373,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1994,A76,199404,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
45537,237454452,2416,0,0,0,0,683,0,0,71685,71685,74101,74109,-11855,0,0,203,5195,12050,17050,0,0,0,0,0,0,0,0,0,0,0,0,0,71685,0,0,,A62Z,,74101,1.0,1.0,1.0,1.0,DANSCOMPANY INC,% HARRY RUBENSTEIN,333 E 13TH ST STE 12,NEW YORK,NY,10003-5827,0.0,3.0,3.0,2300.0,197510.0,1.0,16.0,1.0,13.0,0.0,20.0,6,,90.0,88.0,0.0,B9710,,0.0,0,1,6.0,0,36061,A62Z,A62,,PC,O,AR,A,IN,,1992,A,A62Z,0.9704370000000001,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1993,A62,199306,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
53190,316130444,27670,0,0,0,0,0,0,0,11776,11776,39446,39203,1380,0,0,1138,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11776,0,0,,A60Z,,39446,1.0,1.0,1.0,1.0,OTRABANDA COMPANY,,345 E 5TH ST 1,NEW YORK,NY,10003-8873,0.0,3.0,3.0,2000.0,197403.0,1.0,16.0,1.0,13.0,0.0,10.0,7,,90.0,88.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A60Z,A60,,PC,O,AR,A,IN,,1992,A,A60Z,0.21056999999999998,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1993,A60,199307,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
63685,363046751,98746,2946,0,0,49,4435,1501,7640,21477,19976,123169,109881,7276,33300,0,57708,52046,63334,44770,0,0,0,0,0,0,0,0,0,0,0,0,0,12287,0,0,,A6FZ,,121668,1.0,2.0,2.0,2.0,ROULETTE INTERMEDIUM INC,,228 W BROADWAY,NEW YORK,NY,10013-2456,0.0,3.0,3.0,2000.0,198105.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A6FZ,A6F,,PC,O,AR,A,IN,,1993,A,A6FZ,0.346725,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1994,A60,199406,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
63852,363103085,0,0,0,0,12035,0,3238138,887728,4460483,1222345,4460483,2030905,2008083,461000,0,4892936,4274638,2076293,2266555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322582,,A33Z,,1222345,4.0,4.0,4.0,4.0,HARPERS MAGAZINE FOUNDATION,% ROBERT BELLONE,666 BROADWAY,NEW YORK,NY,10012-2317,0.0,3.0,3.0,3000.0,198105.0,1.0,16.0,1.0,13.0,0.0,10.0,2,,92.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A33Z,A33,,PC,O,AR,A,IN,,1993,A,A33Z,0.688617,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A33,199402,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
