,EIN,TAXPER,CYCLE,DLN,DocCd,NTEEIRS,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2EYASST,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,FISYR,NCCSKEY,NCCSKEY2,SOURCE,TFLD,P6TXRFD,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,fincheckv,verfail,vMagP,verify,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NteeFinal,nteeFinal1
32192,237381454,200809,200846.0,29491292116068,91,,N,Y,0.0,1.0,2007,3.0,0.0,1.0,3,90.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,237381454200809,2373814542008,rtf07pf,0,0,10036.0,PHILHARMONIA EREDE INC,,400 W 43RD ST APT 37N,NEW YORK,NY,10036-6315,0.0,3.0,2.0,197411.0,1.0,4.0,90.0,0.0,0.0,1.0,13.0,0.0,1.0,9.0,,,0,N,,36061.0,5602.0,5600.0,A69,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.9323100000000001,A,A69,A
32266,237412320,200712,200825.0,29491146019238,91,,N,Y,0.0,1.0,2007,3.0,2.0,1.0,3,994.0,0,67,0,0,0,0,0,1130,67,1242,-1175,1130,67,67,17351,0,0,0,0,0,17351,0,891,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,67,67,112,0,0,0,0,17351,0,0,17351,0,17351,1,0,0,0,0,0,0,0,0,1,18094,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,237412320200712,2374123202007,rtf07pf,1,0,10019.0,FLARE FOUNDATION FOR THE ARTS INC,,200 CENTRAL PARK S,NEW YORK,NY,10019-1436,0.0,3.0,2.0,197411.0,1.0,4.0,994.0,119.0,64.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.53599,B,A12,A
32451,237443020,200712,200851.0,29491334133028,91,,N,Y,0.0,1.0,2007,3.0,0.0,0.0,3,602.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,237443020200712,2374430202007,rtf07pf,-3328,3328,10023.0,ABC BROADCASTING FOUNDATION INC,,77 W 66TH ST 6TH FL,NEW YORK,NY,10023-6201,0.0,3.0,1.0,197504.0,1.0,4.0,602.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A30,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.09137999999999999,A,A30,A
34477,260007057,200712,200826.0,29491153163068,91,A80,N,Y,0.0,1.0,2007,3.0,1.0,1.0,3,0.0,310,234,0,0,0,0,0,200,544,626,-82,200,234,234,8418,0,0,0,0,0,8418,0,414,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,234,234,426,426,0,0,0,1014,0,0,8418,0,8418,5,0,0,0,0,0,0,0,0,5,8418,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,260007057200712,2600070572007,rtf07pf,5,0,10163.0,R E YOCOM FOUNDATION,SCOTT A YOCOM,PO BOX 3767,NEW YORK,NY,10163-3767,0.0,3.0,1.0,200206.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,200412.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A80,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.68872,B,A80,A
34671,260273135,200712,200852.0,29491341002138,91,T23,N,Y,0.0,1.0,2007,3.0,4.0,4.0,3,0.0,360000,8,0,0,0,0,0,0,360008,97649,262359,96899,0,0,265471,0,0,0,0,3112,265471,0,417,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,97649,0,96899,0,0,15471,0,0,265471,0,262359,0,0,0,0,0,0,0,0,0,0,13972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,260273135200712,2602731352007,rtf07pf,0,0,10022.0,FLAG ART FOUNDATION,GLENN FUHRMAN,645 5TH AVE FL 21,NEW YORK,NY,10022-5922,0.0,3.0,1.0,200712.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.91714,B,A12,A
35690,261908110,200712,200852.0,29491271035228,91,A70,N,Y,0.0,1.0,2007,3.0,1.0,1.0,3,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,261908110200712,2619081102007,rtf07pf,0,0,10471.0,KEREN ANSHEI CHAYIL FUND,,305 W 260TH ST,BRONX,NY,10471-1817,0.0,3.0,1.0,200809.0,1.0,15.0,0.0,0.0,0.0,1.0,1.0,201112.0,10.0,12.0,,,0,N,,36005.0,5602.0,5600.0,A70,A,PC,O,AR,A,A,IN,,1,AR,AR,AR,0.88103,B,A70,A
35809,270001015,200612,200752.0,29491342045187,91,A12,N,Y,0.0,1.0,2006,3.0,6.0,5.0,3,0.0,0,0,38639,33650,0,0,7292,134075,72289,169292,-97003,143352,44099,0,1550514,160977,621675,429363,1212015,0,1545825,0,74709,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,72289,0,35217,28190,7027,28190,0,0,0,277578,1545825,0,1550514,882,0,0,0,0,372,0,44,0,882,1516924,73827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,270001015200612,2700010152006,CORE06pf,554,0,10107.0,R & R TR FOR CONSERVATION,,250 W 57TH ST STE 916,NEW YORK,NY,10107-0011,0.0,3.0,1.0,200205.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,ROBERTS JOHN B TTEE,,0,N,,36061.0,5602.0,5600.0,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.77389,B,A12,A
35976,300021188,200712,200852.0,29491348147198,91,A12,N,Y,0.0,1.0,2007,3.0,4.0,2.0,3,0.0,6450,0,3940,0,0,0,0,5500,10390,5648,4742,5500,3940,0,118080,0,89540,0,89540,0,127466,0,5823,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,3940,0,148,0,0,0,0,13540,0,0,127466,0,118080,79,0,0,9,0,0,0,0,0,79,118225,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,300021188200712,3000211882007,rtf07pf,70,0,10011.0,JOEL FAN FOUNDATION,JOEL FAN,200 W 15TH ST,NEW YORK,NY,10011-6539,0.0,3.0,1.0,200305.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.6003,B,A12,A
36279,300152767,200712,200852.0,29491348064148,91,B99,N,Y,0.0,25.0,2007,2.0,8.0,8.0,3,0.0,3630000,1116134,0,0,0,5959420,900528,0,10705554,12553810,-1848256,10822307,0,5959420,20572308,0,0,0,0,2812564,20572308,0,1011941,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,1116134,5959420,12553810,1731503,10822307,1731503,0,0,0,0,20572308,0,17759744,0,0,0,0,0,0,0,0,0,0,20547028,0,994206,0,0,0,994206,11260344,0,0,0,11260344,20572308,0,0,0,20572308,20572308,0,0,0,20572308,662804,0,0,0,662804,9589420,0,0,0,9589420,3630000,0,0,0,3630000,1116134,0,0,0,1116134,2007,300152767200712,3001527672007,rtf07pf,0,0,10065.0,ARTSTOR INC,,151 E 61ST ST,NEW YORK,NY,10065-8112,0.0,3.0,1.0,200306.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,201112.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A026,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.03943,A,A0261,A
37776,311584853,200712,200839.0,29491243085178,91,A82Z,N,Y,0.0,1.0,2007,2.0,5.0,1.0,3,62.0,0,138,0,0,0,0,0,0,138,23715,-23577,0,0,0,578115,0,0,0,0,707473,613207,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,23715,23715,0,23715,23715,0,0,0,613207,0,-129358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,311584853200712,3115848532007,rtf07pf,0,0,10021.0,PRESERVATION AMERICA,MARILYN MEYERS,907 FIFTH AVE STE 2A,NEW YORK,NY,10021-4156,0.0,3.0,2.0,199802.0,1.0,3.0,62.0,0.0,0.0,2.0,13.0,0.0,1.0,12.0,,P14,3,N,M,36061.0,5602.0,5600.0,A82,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.31477,A,A82,A
37856,311599286,200710,200822.0,29491117017218,91,A51,N,Y,0.0,1.0,2006,2.0,5.0,3.0,3,998.0,0,17128,25751,0,0,0,0,200547,42879,222601,-179722,216673,37242,42879,879404,0,0,0,0,5518,879404,0,0,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,42879,42879,22054,5637,16126,5637,0,0,0,0,879404,0,873886,372,0,0,0,0,0,0,0,0,372,0,0,0,0,1,0,1,216673,8057,10301,9332,244363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,311599286200710,3115992862007,rtf07pf,372,0,10013.0,SASSON SOFFER FOUNDATION INC,SASSON SOFFER,78 GRAND ST,NEW YORK,NY,10013-2255,0.0,3.0,1.0,199903.0,1.0,3.0,998.0,0.0,0.0,1.0,13.0,0.0,1.0,10.0,,,0,N,,36061.0,5602.0,5600.0,A51,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.33771999999999996,B,A51,A
38075,311631167,200712,200839.0,29491243008058,91,A25,N,Y,0.0,1.0,2007,3.0,5.0,1.0,3,0.0,0,213,0,524,0,0,0,9000,737,28856,-28119,9000,213,0,585866,0,0,0,0,0,1212538,0,1350,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,213,0,19856,0,0,0,0,3972,0,0,1212538,0,585866,2,0,0,0,0,0,0,0,0,2,27416,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,311631167200712,3116311672007,rtf07pf,2,0,10012.0,REUBEN KADISH ART FOUNDATION,,PO BOX 618,NEW YORK,NY,10012-0012,0.0,3.0,2.0,199902.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.19725,B,A12,A
38226,311666637,200512,,29491112100056,91,,,,,,2005,,,,3,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,311666637200512,3116666372005,CORE06pf,0,0,10017.0,JADE ART FOUNDATION,,,NEW YORK,NY,10017-0000,0.0,3.0,1.0,199911.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.57944,B,A12,A
38376,311693404,200708,200835.0,29491222050188,91,A20,N,Y,0.0,1.0,2006,2.0,2.0,1.0,3,0.0,4035,21,0,0,0,0,0,4000,4056,4809,-753,4809,21,0,17255,0,0,0,0,0,17255,0,895,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,21,0,809,0,809,0,0,16231,0,0,17255,0,17255,0,0,0,0,0,0,0,0,0,0,18181,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,311693404200708,3116934042007,rtf07pf,0,0,10018.0,PIECE BY PIECE PRODUCTIONS INC,HOLTZ RUBENSTEIN REMINICK LLP,1430 BROADWAY FL 17,NEW YORK,NY,10018-3355,0.0,3.0,1.0,200006.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,8.0,,GS,0,N,M,36061.0,5602.0,5600.0,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.24748,B,A20,A
38413,311704871,200712,200825.0,29491145305078,91,Q21,N,Y,0.0,1.0,2007,3.0,2.0,1.0,3,0.0,7440,244,0,0,0,0,0,5690,7684,5920,1764,5690,14,14,12750,0,0,0,0,0,12750,0,585,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,244,244,230,230,0,230,230,1814,0,0,12750,0,12750,0,0,0,0,0,0,0,0,0,0,11868,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,311704871200712,3117048712007,rtf07pf,0,0,10027.0,DONALD KEENE FOUNDATION FOR JAPANESE CULTURE,HUGH PATRICK,35 CLAREMONT AVE APT 10-S,NEW YORK,NY,10027-6815,0.0,3.0,2.0,200006.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A23,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.28692,A,A23,A
38554,311735171,200806,200845.0,29491292069168,91,A60,N,Y,0.0,1.0,2007,3.0,4.0,1.0,3,0.0,0,7646,0,0,0,0,0,9000,7646,11046,-3400,10954,7646,0,172310,64691,0,0,64691,0,172310,2015,8224,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,7646,0,2046,0,1954,0,0,0,0,0,172310,0,172310,76,0,0,36,0,0,0,0,0,76,166981,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,311735171200806,3117351712008,rtf07pf,40,0,10022.0,INSTITUTE FOR ACOUSTICS FOR THE PERFORMING ARTS,HERMAN KRAWITZ,333 E 57TH ST 4D,NEW YORK,NY,10022-2950,0.0,3.0,1.0,200102.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,200506.0,1.0,6.0,,,0,N,,36061.0,5602.0,5600.0,A60,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.52461,A,A60,A
38876,311811031,200704,200817.0,29491096049138,91,A20,N,Y,0.0,1.0,2006,3.0,2.0,4.0,3,0.0,0,127,0,0,0,226451,0,0,226578,257893,-31315,171629,127,140187,13225,0,0,0,0,0,13225,0,1423,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,127,226451,257893,0,171629,0,86264,13225,0,0,13225,0,13225,3,0,0,0,0,0,0,0,0,3,28883,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,311811031200704,3118110312007,rtf07pf,3,0,10016.0,THE GABARRON FOUNDATION INC,THE CARRIAGE HOUSE,149 E 38TH ST,NEW YORK,NY,10016-2604,0.0,3.0,2.0,200205.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,4.0,,,0,N,,36061.0,5602.0,5600.0,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.47883000000000003,B,A20,A
38886,311813545,200712,200825.0,29491152348048,91,T22,N,Y,0.0,1.0,2007,3.0,5.0,4.0,3,0.0,37000,211,49482,56276,0,0,0,60378,142969,134893,8076,60378,23297,0,972750,0,0,0,0,0,1036143,0,51939,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,97812,50982,74515,74515,0,74515,74515,0,0,0,1036143,0,972750,466,0,0,0,0,0,0,0,0,466,1054589,51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,311813545200712,3118135452007,rtf07pf,466,0,10023.0,BEVERLY WILLIS ARCHITECTURE FOUNDATION INC,BEVERLY WILLIS,2 COLUMBUS AVE APT 3A,NEW YORK,NY,10023-6979,0.0,3.0,1.0,200202.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A40,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.0967,A,A40,A
38895,311815304,200711,200816.0,29491082069248,91,A65,N,Y,0.0,1.0,2006,3.0,1.0,0.0,3,0.0,0,0,0,0,0,0,0,0,0,1759,-1759,0,0,0,467,0,0,0,0,0,467,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,250,0,0,1759,0,467,0,0,467,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,311815304200711,3118153042007,rtf07pf,0,0,10024.0,THE CONSTANT THEATER FOUNDATION INC,ROBERT CAMP,365 W END AVE APT 7C,NEW YORK,NY,10024-6560,0.0,3.0,1.0,200207.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,11.0,,,0,N,,36061.0,5602.0,5600.0,A126,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.46612,B,A1265,A
39393,316654721,200712,200851.0,29491334286158,91,A23,N,Y,0.0,1.0,2007,3.0,3.0,1.0,3,0.0,5286,2587,0,0,0,0,0,30000,7873,33679,-25806,33641,2587,2587,69395,0,0,0,0,0,69395,0,3670,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,2587,2587,3679,0,3641,0,0,6183,0,0,69395,0,69395,52,0,0,0,0,0,0,0,0,52,74523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,316654721200712,3166547212007,rtf07pf,52,0,10018.0,LONG MARCH FOUNDATION,ZORFAS & KAFESJIAN CPAS PC,29 W 38TH ST STE 601,NEW YORK,NY,10018-5504,0.0,3.0,1.0,200105.0,1.0,4.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A23,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.64672,B,A23,A
40803,331156962,200802,200830.0,29491124064178,91,A69,N,Y,0.0,1.0,2007,3.0,3.0,4.0,3,0.0,117326,0,0,0,0,0,0,450,117326,18368,98958,450,0,0,98958,0,0,0,0,0,98958,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,17918,0,0,0,0,98958,0,0,98958,0,98958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,331156962200802,3311569622008,rtf07pf,0,0,10022.0,CHINA ARTS FOUNDATION INTERNATIONAL INC,ANGELA CHEN,502 PARK AVE STE 5E,NEW YORK,NY,10022-1108,0.0,3.0,2.0,200810.0,1.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,2.0,,,0,N,,36061.0,5602.0,5600.0,A12,A,PC,S,ZB,A,A,IN,,1,AR,AR,AR,0.63688,B,A12,A
48399,382415253,200612,200806.0,29491019001048,91,,N,Y,0.0,1.0,2006,2.0,4.0,3.0,3,90.0,0,15831,1262,175,0,0,0,16500,17268,34235,-16967,30735,13768,0,352330,215761,0,112840,328601,0,352454,0,17499,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,17268,0,17735,3500,14235,3500,0,3167,0,0,352454,0,352330,0,0,0,0,0,0,0,0,0,0,355316,17499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,382415253200612,3824152532006,rtf07pf,0,0,10013.0,CENTER FOR ALTERNATIVE MEDIA AND CULTURE,C R M MANAGEMENT,PO BOX 778,NEW YORK,NY,10013-0778,0.0,3.0,1.0,198303.0,1.0,2.0,90.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,GS,0,N,M,36061.0,5602.0,5600.0,A30,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.36125999999999997,B,A30,A
48895,383126375,200712,200827.0,29491166003068,91,,N,Y,0.0,1.0,2007,2.0,1.0,1.0,3,92.0,6979,0,0,0,0,2109,0,0,9088,8970,118,0,0,0,390,0,0,0,0,17,390,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,8970,0,0,0,0,390,0,0,390,0,373,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,383126375200712,3831263752007,rtf07pf,0,0,11367.0,MOBIUS THE POETRY MAGAZINE,JEAN HULL HERMAN,PO BOX 671058,FLUSHING,NY,11367-7058,0.0,3.0,2.0,199406.0,1.0,3.0,92.0,0.0,0.0,1.0,11.0,0.0,1.0,12.0,,,3,N,,36081.0,5602.0,5600.0,A33,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.0865,A,A33,A
50764,391688129,200712,200840.0,29491257037168,91,A20Z,N,Y,0.0,1.0,2007,2.0,6.0,6.0,3,123.0,2117500,0,0,0,753437,0,246167,0,2870937,1797159,1073778,1045722,0,0,3829347,0,0,0,0,84935,3829347,0,19478,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,0,753437,1797159,0,1045722,0,753437,670544,0,0,3829347,0,3744412,0,0,0,0,0,0,0,0,0,0,395498,0,1,0,0,0,1,1045722,1212353,2381897,1612917,6252889,3829347,2735074,3776212,2682251,13022884,1138803,1177751,1539862,1199643,5056059,12985,14631,9653,3015,40284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,391688129200712,3916881292007,rtf07pf,0,0,10003.0,ENCOUNTER FOR CULTURE AND EDUCATION INC,LYNETTE M ZIGMAN,900 BROADWAY STE 400,NEW YORK,NY,10003-1239,0.0,3.0,1.0,199608.0,1.0,4.0,123.0,0.0,0.0,1.0,13.0,0.0,1.0,12.0,,,0,N,,36061.0,5602.0,5600.0,A33,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.04478,A,A33,A
52971,412118617,200806,200846.0,29491292017188,91,A70,N,Y,0.0,1.0,2007,2.0,1.0,0.0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,447,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,447,0,0,447,0,447,0,0,0,0,0,0,0,0,0,0,447,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,412118617200806,4121186172008,rtf07pf,0,0,11373.0,ELMHURST MEMORIAL REMEMBRANCE INC,THOMAS KCKENZIE,870 36 CORNISH AVE,ELMHURST,NY,11373-0000,0.0,3.0,2.0,200405.0,1.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,6.0,,YF.,3,N,M,36081.0,5602.0,5600.0,A70,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.77553,B,A70,A
