,EIN,EOY,TAXPER,STYEAR,NTEEIRS,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,TOTREV2,NETRENT,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,NETA_BOY,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,SAVINT,SECINC,RENTINC,OTHINVST,LOBOTH,LOBNOTAX,GRTNONTX,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,SUBSECCD,REASON,TOTLOB,RETE_BOY,ACTIV,ARC,ASS_CODE,CODE990,CYCLE,DLN,DocCd,EOSTATUS,FISYR,INC_CODE,LRC,POPCD,Q78A,RECCODE,RESERVED,SOIYR,ZIP,ZIP5,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,RASCD,RREVCD,RINCCD,REXPCD,nteeFinal,nteeFinal1,NAICS,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NumEmpEstimate,NumEmpCode,NumEmpYr
141531,800152113,9.0,200912,2009,S47,0,0,0,0,0,0,0,0,0,0,1538700,1538700,23001000,0,0,23001000,23001000,0,0,0,0,0,0,0,0,0,0,0,1538700,0,0,,1538700,1538700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,8,1,201028,29493177257230,93,1,2009,6,Y,1,N,1,0,2009,10167-0002,10167.0,IN,,800152113200912,8001521132009,12,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,0.0,10.0,0.0,CAROLINA DISTRIBUTION CENTER FUNDING INC,1.0,201002.0,,NY,rtf09co,,4.0,4.0,4.0,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.85551,C,0.0,Z,2009.0
141532,800152117,9.0,200912,2009,S47,0,0,0,0,0,0,0,0,0,0,897000,897000,15001000,0,0,15001000,15001000,0,0,0,0,0,0,0,0,0,0,0,897000,0,0,,897000,897000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,8,1,201028,29493177247030,93,1,2009,5,Y,1,N,1,0,2009,10167-0002,10167.0,IN,,800152117200912,8001521172009,12,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,0.0,10.0,0.0,PRINCE STREET FUNDING COMPANY INC,1.0,201002.0,,NY,rtf09co,,3.0,3.0,3.0,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.6116,C,0.0,Z,2009.0
141533,800152123,9.0,200912,2009,S47,0,0,0,0,0,0,0,0,0,0,3157500,3157500,50001000,0,0,50001000,50001000,0,0,0,0,0,0,0,0,0,0,0,3157500,0,0,,3157500,3157500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,9,1,201028,29493177257200,93,1,2009,6,Y,1,N,1,0,2009,10163-5005,10163.0,IN,,800152123200912,8001521232009,12,0.0,0.0,0.0,PO BOX 5005,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,0.0,10.0,0.0,BRICKELL BAYVIEW CENTRE FUNDING COMPANY INC,1.0,201003.0,,NY,rtf09co,,4.0,4.0,4.0,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.49148000000000003,C,0.0,Z,2009.0
143367,820564945,9.0,200912,2009,S41,192500,0,0,0,0,0,0,0,0,0,192500,178680,17915,0,0,4095,17915,0,0,17915,0,0,0,0,0,0,0,0,0,0,0,,192500,192500,0,0,0,0,0,0,0,13820,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,N,2,1,201046,93493313006170,93,1,2009,4,Y,1,N,1,0,2009,10021-0000,10021.0,IN,,820564945200912,8205649452009,12,0.0,0.0,0.0,C/O SEBASTIAN IZZARD 17 EAST 76TH,3.0,0.0,NEW YORK,2.0,S IZZARD,2.0,0.0,10.0,0.0,JAPANESE ART DEALERS ASSOCIATION OF NEW YORK,1.0,200308.0,,NY,rtf09co,1.0,2.0,2.0,2.0,A0323,A,813920.0,36061.0,5602.0,5600.0,A032,A,O,O,AR,A,A,1,AR,AR,AR,0.17151,A,0.0,Z,2009.0
145949,841713776,,200803,2007,A99,65000,7200,0,0,0,0,14000,-4000,10000,-4000,82200,72200,61000,0,0,65000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68200,68200,0,0,0,0,0,0,10000,-4000,0,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,N,3,1,200830,29490103106028,90,1,2008,3,Y,1,N,1,0,2007,10012-2402,10012.0,IN,,841713776200803,8417137762008,3,0.0,0.0,0.0,9 BLEECKER ST,3.0,0.0,NEW YORK,1.0,ALAN WEBERMAN,2.0,0.0,10.0,0.0,YIPPIE MUSEUM,1.0,200711.0,,NY,CORE08co,1.0,1.0,1.0,1.0,A50,A,712110.0,36061.0,5602.0,5600.0,A50,A,O,O,AR,A,A,1,AR,AR,AR,0.50957,A,0.0,Z,2008.0
150445,900348498,9.0,200912,2009,S47,0,0,0,0,0,0,0,0,0,0,7564327,7564327,135001000,0,0,135001000,135001000,0,0,0,0,0,0,0,0,0,0,0,7564327,0,0,,7564327,7564327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,9,1,201028,29493177255240,93,1,2009,7,Y,1,N,1,0,2009,10167-0002,10167.0,IN,,900348498200912,9003484982009,12,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,0.0,10.0,0.0,DC OFFICE FUNDING COMPANY INC,1.0,201002.0,,NY,rtf09co,6.0,5.0,5.0,5.0,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.7166899999999999,C,0.0,Z,2009.0
150446,900348500,9.0,200912,2009,S47,0,0,0,0,0,0,0,0,0,0,949544,949544,75001000,0,0,75001000,75001000,0,0,0,0,0,0,0,0,0,0,0,949544,0,0,,949544,949544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,9,1,201028,29493177259200,93,1,2009,5,Y,1,N,1,0,2009,10167-0002,10167.0,IN,,900348500200912,9003485002009,12,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,,2.0,0.0,10.0,0.0,DEVONSHIRE FUNDING COMPANY INC,1.0,200911.0,,NY,rtf09co,,3.0,3.0,3.0,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.26698,C,0.0,Z,2009.0
150447,900348504,9.0,200912,2009,S47,0,0,0,0,0,0,0,0,0,0,989604,989604,18361000,0,0,18361000,18361000,0,0,0,0,0,0,0,0,0,0,0,989604,0,0,,989604,989604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,8,1,201028,29493177257240,93,1,2009,5,Y,1,N,1,0,2009,10167-0002,10167.0,IN,,900348504200912,9003485042009,12,0.0,0.0,0.0,245 PARK AVE,3.0,0.0,NEW YORK,1.0,CHARLES KILBY,2.0,0.0,10.0,0.0,730 MIDTOWN FUNDING COMPANY INC,1.0,201004.0,,NY,rtf09co,,3.0,3.0,3.0,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.18482,C,0.0,Z,2009.0
162100,943476531,9.0,200912,2009,,0,0,0,0,0,0,0,0,0,0,11105011,11105011,191251000,0,0,191251000,191251000,0,0,0,0,0,0,0,0,0,0,0,11105011,0,0,,11105011,11105011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191251000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,9,1,201028,29493177247070,93,36,2009,8,Y,1,N,1,0,2009,10167,10167.0,IN,,943476531200912,9434765312009,12,,,,,,,,,,,,,,OM WM FUNDING COMPANY INC,,0.0,,NY,rtf09co,6.0,,,,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.52166,C,0.0,Z,2009.0
162102,943476537,9.0,200912,2009,,0,0,0,0,0,0,0,0,0,0,4377100,4377100,67601000,0,0,67601000,67601000,0,0,0,0,0,0,0,0,0,0,0,4377100,0,0,,4377100,4377100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67601000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,9,1,201029,29493191062320,93,36,2009,6,Y,1,N,1,0,2009,10167,10167.0,IN,,943476537200912,9434765372009,12,,,,,,,,,,,,,,H R PORTFOLIO I FUNDING COMPANY INC,,0.0,,NY,rtf09co,,4.0,4.0,4.0,A60,A,711100.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,1,AR,AR,AR,0.01771,C,0.0,Z,2009.0
165008,952786905,9.0,200912,2009,,0,0,0,0,593,0,0,0,0,0,253687,262592,461730,0,0,470635,461730,0,0,0,0,0,0,0,0,0,0,0,188189,0,0,,253687,253687,0,0,0,0,0,0,0,-8905,0,0,0,0,0,0,0,470635,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,919,N,4,1,201027,29492170375420,92,1,2009,4,Y,1,N,1,0,2009,10003-9522,10003.0,IN,,952786905200912,9527869052009,12,919.0,205.0,0.0,770 BROADWAY 5TH FLR,3.0,0.0,NEW YORK,2.0,,2.0,0.0,10.0,0.0,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,1.0,197306.0,,NY,rtf09co,2.0,2.0,2.0,2.0,A65,A,711110.0,36061,5602.0,5600.0,A65,A,O,O,AR,A,A,1,AR,AR,AR,0.9077700000000001,B,0.0,Z,2009
165284,953147789,9.0,200908,2008,,925601,0,0,0,30485,0,0,0,0,0,4492160,4535479,2482161,506349,0,2972961,2896445,420354,414284,0,0,0,0,0,0,0,0,0,3502885,0,28389,,4492160,4492160,4800,0,0,0,0,0,0,-43319,0,238264,39841,0,0,0,0,2552607,0,0,0,0,0,30485,4800,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,205,N,6,1,201049,29493240037010,93,1,2009,6,Y,1,N,1,0,2008,10019-5906,10019.0,IN,,953147789200908,9531477892009,8,205.0,0.0,0.0,1697 BROADWAY STE 1001,9.0,0.0,NEW YORK,2.0,,2.0,0.0,30.0,3005.0,NATIONAL ACADEMY OF TELEVISION ARTS & SCIENCES,1.0,197610.0,GROUP RETURN,NY,rtf09co,4.0,4.0,4.0,4.0,A32,A,513120.0,36061,5602.0,5600.0,A32,A,O,O,AR,A,A,1,AR,AR,AR,0.8295600000000001,A,1.0,G,0000
165622,953523323,,200812,2008,S41,0,0,225000,277779,61323,0,0,0,0,0,2662450,2445951,1486067,0,0,2029176,1854086,183330,368019,0,0,0,0,0,0,0,0,0,2376127,0,0,,2384671,2384671,0,-52779,0,0,0,0,0,-61280,0,0,0,0,0,0,0,1845846,0,0,0,0,0,61323,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,205,N,6,1,200937,78493241017129,93,1,2008,6,Y,1,Y,1,0,2008,10016-0991,10016.0,IN,,953523323200812,9535233232008,12,205.0,0.0,0.0,335 LEXINGTON AVE 15TH FL,3.0,0.0,NEW YORK,1.0,JOHN L FIEGEL-EXECUTIVE DIRECTOR,2.0,0.0,10.0,0.0,AIRLINE PASSENGER EXPERIENCE ASSOCIATION INC,1.0,200907.0,,NY,CORE08co,4.0,4.0,4.0,4.0,A30,A,510000.0,36061,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.6055,A,0.0,Z,2008
