,EIN,FisYr,TAXPER,CYCLE,DLN,NTEE,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,TFLD,P6TXRFD,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,verify,NteeOldB,NTEECC,NteeCC4d,NTEEconf,NTEE1,MajGrpB,NtMaj10,NtMaj5,NtMaj12,OutNCCS,OutReas,Level1,Level2,Level3,Level4,RandNum,FIPS,MSA_NECH,PMSA,SOURCE,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
70674,911898350,2004,200412,200613.0,29491070018116.0,T99Z,N,Y,0.0,1.0,2004,2.0,8.0,6.0,3,124.0,0,3682,420873,-149684,0,0,272098,0,274871,1188517,-913646,1151680,424555,0,21153412,7741193,0,0,7741193,2284858,32293205,0,437098,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,424555,0,1188517,0,1151680,0,0,482098,0,0,0,18868554,8491,0,0,8640,0,0,0,166,0,8491,8875078,0,0,0,0,0,0,1151680,1105222,918758,671053,3846713,0,0,0,0,0,0,0,0,0,0,291399,269615,291243,268903,1121160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,10014.0,ROY LICHTENSTEIN FOUNDATION,DOROTHY LICHTENSTEIN,745 WASHINGTON STREET,NEW YORK,NY,10014-2042,0.0,3.0,1.0,199809.0,1.0,3.0,124.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,M,,T23,,C,A,A,AR,AR,AR,IN,,PF,O,ZC,A,0.9391959999999999,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,T23,T
73363,943312578,2005,200512,200651.0,29491336103026.0,B3,N,Y,0.0,1.0,2005,3.0,1.0,0.0,3,0.0,0,0,0,0,0,0,0,0,0,1195,-1195,869,0,0,8536,0,0,0,0,560,8536,0,450,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,1195,0,869,0,0,7481,0,0,0,7976,0,0,0,0,0,0,0,0,0,0,9134,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10023.0,RAINBOLT HAMPTON ARTS,SHAYNEE RAINBOLT,201 W 72ND ST APT 11E,NEW YORK,NY,10023-2767,0.0,3.0,1.0,199907.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A6B,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.33098,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A6B,A
73702,943422213,2004,200412,200605.0,29491007003066.0,A126,N,Y,0.0,1.0,2004,3.0,4.0,3.0,3,0.0,80172,0,0,0,0,9000,0,5000,89172,63721,25451,5000,0,0,110790,0,0,0,0,0,110790,0,4830,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,58721,0,0,0,0,110790,0,0,0,110790,0,0,0,0,0,0,0,0,0,0,98065,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017.0,JUSTIN TIMBERLAKE FOUNDATION INC,LORING WARD,280 PARK AVENUE 5TH FLOOR,NEW YORK,NY,10017-1216,0.0,3.0,1.0,200207.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A12,,B,A,A,AR,AR,AR,IN,,PF,S,ZB,A,0.21421500000000002,36061.0,5602.0,5600.0,core2005pf_ver1,PC,S,ZB,A,IN,,A12,A
74968,954429922,2006,200606,200638.0,29491238011126.0,,N,Y,0.0,1.0,2005,3.0,4.0,4.0,3,995.0,395687,226,0,0,0,0,0,0,395913,189445,206468,0,226,0,299459,0,0,0,0,0,299459,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,226,0,189445,0,0,0,0,285665,0,0,0,299459,2,0,0,0,0,0,0,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10018.0,NATIONAL ASSOCIATION OF MINORITIES IN COMMUNICATIONS FOUNDATION,,336 W 37TH ST STE 302,NEW YORK,NY,10018-4687,0.0,3.0,1.0,199706.0,1.0,4.0,995.0,123.0,0.0,1.0,13.0,0.0,1.0,6,,,,A30,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.0751161,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A30,A
75689,954756527,2006,200606,200650.0,29491336066126.0,B99,N,Y,0.0,1.0,2005,3.0,1.0,1.0,3,0.0,3388,0,0,0,0,0,0,0,3388,350,3038,0,0,0,3038,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,350,0,0,0,0,3038,0,0,0,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,EAST WEST ACADEMIC BUSINESS & CULTURAL COUNCIL,LAURA HUNG,303 E 60TH ST APT 21G,NEW YORK,NY,10022-1523,0.0,3.0,1.0,200003.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,6,EWABC,,,A26,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.831468,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A26,A
76571,986000319,2005,200508,200610.0,29491042015056.0,T20,N,Y,0.0,1.0,2004,3.0,8.0,7.0,3,349.0,0,50,441764,1236461,0,119302,0,638950,1797577,1000366,797211,629640,1679050,0,19922890,3918960,13355340,1018789,18293089,291399,19922890,610935,961642,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,0,0,1782631,0,361416,103581,218690,103581,0,207305,0,1246706,0,19631491,33581,0,0,23093,0,0,0,0,0,33581,19525727,942301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10488,0,10008.0,AMERICAN CENTER FOUNDATION,FREDERICK B HENRY,PO BOX 765 CHURCH ST STATION,NEW YORK,NY,10008-0765,0.0,3.0,1.0,196402.0,1.0,4.0,349.0,59.0,119.0,1.0,13.0,0.0,1.0,8,,,,A25,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.42901000000000006,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A25,A
80074,743105711,2005,200512,200703.0,29491217065216.0,A60,N,N,0.0,1.0,2005,2.0,3.0,4.0,3,0.0,199164,0,0,0,0,418,0,0,199582,187012,12570,187012,0,0,33472,0,0,0,0,14499,1,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,187012,0,187012,0,0,13222,0,0,0,18973,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,187012,0,0,0,187012,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018.0,TONALMOTION INC,MICHAEL SCHUMACHER,1026 6 AVE 2S,NEW YORK,NY,10018-5492,0.0,3.0,2.0,200409.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12,,,,A60,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.687593,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A60,A
80531,621744668,2006,200606,200723.0,29491125087117.0,,N,N,0.0,1.0,2005,3.0,1.0,1.0,3,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2400,0,0,0,0,0,2400,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,300,2400,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10029.0,MOUND BOTTOM PRESS,JASON D HOLTON,179 E 105TH ST APT 5E,NEW YORK,NY,10029-4976,0.0,3.0,1.0,199903.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6,,,,A33,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.363942,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A33,A
80981,550807934,2005,200512,200705.0,29491013095197.0,T20,N,N,0.0,1.0,2005,3.0,4.0,4.0,3,0.0,165000,4643,0,0,0,0,0,13500,169643,13654,155989,13500,4643,4643,258794,0,0,0,0,0,258794,0,10562,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,4643,4643,154,0,0,0,0,8425,0,0,0,258794,93,0,0,0,0,0,0,0,0,93,214450,10469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,11360.0,JOAN N BLUESTONE FOUNDATION INC,JOAN N BLUESTONE,PO BOX 4523,BAYSIDE,NY,11360-4523,0.0,3.0,1.0,200303.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12,,,,A68,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.271353,36081.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A68,A
81160,522230609,2006,200606,200728.0,29491055016227.0,A310,N,Y,0.0,1.0,2005,3.0,6.0,3.0,3,0.0,93495,0,0,0,0,0,103000,0,93495,339373,-245878,28514,0,0,3529134,0,0,0,0,4403564,3529134,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,339373,0,28514,0,0,10,0,0,550000,-874430,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10019.0,ILLUME PRODUCTIONS INC,,58 W 58TH ST APT 33A,NEW YORK,NY,10019-2511,0.0,3.0,1.0,200008.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6,,,,A31,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.396598,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A31,A
81576,412118617,2006,200606,200735.0,29491230019127.0,A70,N,Y,0.0,1.0,2005,2.0,1.0,1.0,3,0.0,0,3,0,0,0,0,0,0,3,0,3,0,3,3,444,0,0,0,0,0,444,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,3,3,0,0,0,0,0,444,0,0,0,444,0,0,0,0,0,0,0,0,0,0,441,0,3,0,0,0,3,0,0,0,0,0,444,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11373.0,ELMHURST MEMORIAL REMEMBRANCE INC,THOMAS MCKENZIE,8036 CORNISH AVE,ELMHURST,NY,11373-3729,0.0,3.0,2.0,200405.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6,,,,A70,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.0193397,36081.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A70,A
82293,316654721,2005,200512,200723.0,29491139047237.0,A23,N,N,0.0,1.0,2005,3.0,3.0,2.0,3,0.0,13229,762,0,0,0,0,0,0,13991,19936,-5945,19936,762,762,29086,0,0,0,0,0,29086,0,1534,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,762,762,19936,0,19936,0,0,664,0,0,0,29086,8,0,0,0,0,0,0,0,0,8,31149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10018.0,LONG MARCH FOUNDATION,ZORFAS & KAFESJIAN CPAS PC,29 W 38TH ST STE 601,NEW YORK,NY,10018-5504,0.0,3.0,1.0,200105.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,12,,,,A23,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.06322230000000001,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A23,A
82408,311584853,2005,200512,200719.0,29491252133226.0,A82Z,N,N,0.0,1.0,2005,2.0,4.0,1.0,3,62.0,0,167,0,0,0,0,0,0,167,32188,-32021,0,0,0,478145,0,0,0,0,644598,478145,0,0,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,32188,0,0,32188,32188,0,0,0,400000,-166453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10021.0,PRESERVATION AMERICA,MARILYN MEYERS,907 FIFTH AVE STE 2A,NEW YORK,NY,10021-4156,0.0,3.0,2.0,199802.0,1.0,3.0,62.0,0.0,0.0,2.0,1.0,0.0,1.0,12,,,,A82,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.41467200000000004,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A82,A
82922,223698386,2006,200603,200708.0,29491034018207.0,T23,N,Y,0.0,1.0,2005,2.0,6.0,3.0,3,0.0,50460,0,0,0,0,0,24000,625,50460,58254,-7794,625,0,0,1678318,0,0,0,0,0,1678318,0,126,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,57629,0,0,0,6221,1851,0,0,0,1678318,0,0,0,0,0,0,0,0,0,0,2550,0,1,0,1364,0,1364,625,2640,330,565,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50460,49050,108650,33062,241222,50460,49050,108650,33062,241222,0,0,0,0,0,0,0,10065.0,ANITA SHAPOLSKY ART FOUNDATION INC,JEFF BERNSTEIN,152 E 65TH ST,NEW YORK,NY,10065-6608,0.0,3.0,2.0,200004.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3,,,,A12,,B,A,A,AR,AR,AR,IN,,PF,S,ZB,A,0.5775600000000001,36061.0,,,rtf2006pf,PC,S,ZB,A,IN,,T23,T
83160,204144184,2005,200512,200719.0,29491301022006.0,A51,N,Y,0.0,1.0,2005,2.0,6.0,6.0,3,0.0,2500000,0,0,0,0,0,0,0,2500000,0,2500000,0,0,0,2500000,0,0,0,0,0,2500000,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2500000,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017.0,KALLIR FAMILY FOUNDATION,PRAGER AND FENTON LLP,675 THIRD AVE,NEW YORK,NY,10017-5707,0.0,3.0,2.0,200605.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12,,,,A51,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.9473860000000001,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A51,A
83181,204004329,2006,200611,200745.0,29491293071247.0,T22,N,Y,0.0,1.0,2005,3.0,5.0,5.0,3,0.0,903600,0,0,0,0,0,0,0,903600,0,903600,0,0,0,903600,0,0,0,0,0,903600,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,903600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,A&M PENN PHOTOGRAPHY FOUNDATION,ELMROCK CAPITAL INC,150 E 52ND ST 8TH FLR,NEW YORK,NY,10022-6017,0.0,3.0,2.0,200604.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11,,,,A40,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.10864000000000001,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A40,A
83324,203867212,2005,200512,200741.0,29491202051177.0,T23,N,N,0.0,1.0,2005,3.0,6.0,6.0,3,0.0,1410875,0,0,0,0,0,0,0,1410875,0,1410875,0,0,0,1410875,0,0,0,0,0,1410875,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1410875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10023.0,AMERICAN DECORATIVE ART 1900 FOUNDATION,BRUCE BARNES,1 W 72ND ST APT 63,NEW YORK,NY,10023-3423,0.0,3.0,1.0,200709.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12,,,,A40,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.980592,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A40,A
83419,203562379,2006,200609,200742.0,29491272026017.0,M20,N,Y,0.0,1.0,2005,3.0,1.0,3.0,3,0.0,45121,0,0,0,0,0,0,26500,45121,44299,822,44171,0,0,822,0,0,0,0,0,822,0,84,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,17799,0,17671,0,0,822,0,0,0,822,0,0,0,0,0,0,0,0,0,0,1698,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10019.0,WARNER MUSIC GROUP CHARITABLE FOUNDATION,SECRETARY,75 ROCKEFELLER PLAZA STE 12TH,NEW YORK,NY,10019-6908,0.0,3.0,1.0,200510.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9,,,,A68,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.216054,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A68,A
84141,136168757,2005,200512,200713.0,29491336066216.0,,N,Y,0.0,1.0,2005,2.0,3.0,1.0,3,161.0,350,0,0,0,0,0,0,0,350,550,-200,550,0,0,99315,0,0,0,0,0,99315,0,88,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,550,0,550,0,0,1679,0,0,0,99315,0,0,0,0,0,0,0,0,0,0,1779,0,88,0,0,0,88,550,8149,9519,1819,20037,0,99515,98764,99833,298112,0,99515,98764,99833,298112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10038.0,NEAR EASTERN ART RESEARCH CENTER INC,MCGRATH DOYLE & PHAIR,150 B DWAY,NEW YORK,NY,10038-0000,0.0,3.0,2.0,196501.0,1.0,3.0,161.0,180.0,119.0,1.0,1.0,0.0,1.0,12,,,,A20,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.53066,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A20,A
84170,136121080,2005,200512,200705.0,29491343110056.0,A80,N,N,0.0,1.0,2005,3.0,4.0,3.0,3,119.0,0,1643,0,0,0,42883,0,0,44526,20000,24526,20000,44526,0,130140,0,0,0,0,0,130140,0,4808,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,44526,0,20000,0,20000,0,0,130140,0,0,0,130140,891,0,0,0,0,891,0,1,0,891,97622,3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10016.0,NEWPORT FOLK FOUNDATION INC,BELDOCK LEVINE & HOFFMAN,99 PARK AVE,NEW YORK,NY,10016-1601,0.0,3.0,1.0,196406.0,1.0,4.0,119.0,59.0,927.0,1.0,1.0,0.0,1.0,12,,,,A24,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.314229,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A24,A
84245,134149853,2005,200512,200705.0,29491013038197.0,T23,N,N,0.0,1.0,2005,3.0,8.0,6.0,3,0.0,1297725,1077,0,0,7150,556171,73846,10000,1862123,2247525,-385402,1336937,1077,1077,13430474,0,0,0,0,174703,13430474,0,8656,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,1077,564398,2237525,0,1326937,0,563321,60069,0,0,0,13255771,11,0,0,0,0,0,0,0,0,11,175751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10022.0,ELYSABETH KLEINHANS THEATRICAL FOUNDATION INC,ELYSABETH KLEINHANS,59 E 59TH ST,NEW YORK,NY,10022-1104,0.0,3.0,1.0,200111.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12,,,,A65,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.367977,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A65,A
84287,134023480,2005,200512,200706.0,29491020001007.0,A20,N,Y,0.0,1.0,2005,3.0,1.0,1.0,3,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9762,0,0,0,0,0,9762,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,9762,0,0,0,9762,0,0,0,0,0,0,0,0,0,0,9762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017.0,MAME-LOSHN-LTD,ISSER ZEILINGOLD,249 E 48TH ST APT 16B,NEW YORK,NY,10017-1535,0.0,3.0,2.0,199902.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12,,,,A20,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.554634,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A20,A
84293,134012144,2004,200412,200734.0,29491216102177.0,A23,N,N,0.0,1.0,2004,3.0,3.0,2.0,3,0.0,10141,0,0,0,0,0,0,0,10141,34015,-23874,0,0,0,73439,0,0,0,0,0,73439,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,34015,0,0,0,0,32800,0,0,0,73439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11223.0,JEWISH ALLIANCE FOR PERFORMING ARTS INC,,PO BOX 230098,BROOKLYN,NY,11223-0098,0.0,3.0,1.0,200005.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12,,,,A01,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.703257,36047.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A0160,A
84323,133929462,2005,200512,200710.0,29491041029117.0,A40Z,N,N,0.0,1.0,2005,2.0,4.0,4.0,3,91.0,0,0,6544,57661,0,0,0,139110,64205,139461,-75256,139110,64205,0,490855,0,295249,0,295249,0,558230,0,29792,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,64205,0,351,0,0,0,0,0,0,606,0,490855,1284,0,0,0,0,0,0,6,0,1284,604907,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0,10010.0,ALVIN E FRIEDMAN-KIEN FOUNDATION INC,ROBERT H HOROWITZ,ONE LEXINGTON AVE STE 2A,NEW YORK,NY,10010-5515,0.0,3.0,1.0,199612.0,1.0,3.0,91.0,0.0,0.0,1.0,1.0,0.0,1.0,12,,,,A40,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.579555,36061.0,5602.0,5600.0,rtf2006pf,PC,O,AR,A,IN,,A40,A
