,EIN,styear,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,NTEE,NTEE2,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,OUTREAS,OUTNCCS,LEVEL2,LEVEL3,LEVEL4,LEVEL1,RASCD,RINCCD,REXPCD,RREVCD,VBS,VFB,VINCEXP,VINCTYPE,VOK,FIPS,MSA_NECH,FNDNCD,CATEGORY,SUBCATEGORY,NTEE1,NTEE4,nteecc,RandNum,zipnew,ZIP5,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,Ntee2007a,Ntee42007a,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
68399,113255108,1995,74736,0,0,0,996,0,0,0,286335,286335,361071,247759,113312,0,0,0,117785,0,4473,0,0,0,0,0,0,0,0,0,0,0,0,0,285339,0,0,,361071,A60Z,,ON STAGE LTD,,193 35 MCLAUGHLIN AVE,HOLLIS,NY,11423-1147,0.0,3.0,3.0,1000.0,199506.0,1.0,,1.0,11.0,199812.0,10.0,12.0,,995.0,90.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36081,5602.0,16.0,A,A60,A,A60Z,A60,0.8243659999999999,11423.0,11423.0,5600.0,36081.0,,AR,1995,A65,199512,NY,11423.0,HOLLIS,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68400,237346761,1995,73893,4137,0,0,2998,0,0,0,142435,142435,220465,149604,715822,0,0,1273430,1214870,582978,499047,0,0,0,0,0,0,0,0,0,0,0,45494,0,41686,0,0,,174971,A23Z,X99Z,GUJARATI SAMAJ OF NEW YORK INC,,173 15 HORACE HARDING EXP,FRESH MEADOWS,NY,11365-1531,0.0,3.0,3.0,1000.0,197408.0,1.0,,1.0,11.0,0.0,10.0,12.0,,29.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,4.0,2.0,2.0,2.0,1,1.0,1,4.0,1,36081,5602.0,16.0,A,A23,A,A23Z,A23,0.9932700000000001,11365.0,11365.0,5600.0,36081.0,,AR,1995,A23,199512,NY,11365.0,FRESH MEADOWS,A23,,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
68424,133128876,1994,86567,0,0,0,57,0,0,0,1044,1044,87611,85465,-28130,0,0,378,319,30654,28449,0,0,0,0,0,0,0,0,0,0,0,0,0,987,0,0,,87611,A68Z,,MUSIC ASSOCIATES OF NEW YORK LTD,% WUNSCH ARTS CENTER,PO BOX 604565,BAY TERRACE,NY,11360-4565,0.0,3.0,3.0,1000.0,198210.0,1.0,,1.0,11.0,0.0,10.0,8.0,N Y VIRTUOSI,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,1,0.0,1,6.0,1,36081,5602.0,15.0,A,A68,A,A68Z,A68,0.47648999999999997,11360.0,11360.0,5600.0,36081.0,,AR,1995,A68,199508,NY,11360.0,BAY TERRACE,A68,,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
68426,112606714,1995,62533,0,0,0,0,0,0,0,0,0,62533,64035,-5533,0,0,24423,22770,28454,28303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,62533,A65Z,,LUCILLE HILL THEATRE OF DANCE MOVEMENT INC,,170-30 130TH AVENUE APT 3,JAMAICA,NY,11434-6005,0.0,3.0,3.0,1000.0,198309.0,1.0,,1.0,11.0,0.0,10.0,12.0,,149.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,0,0.0,1,6.0,0,36081,5602.0,16.0,A,A65,A,A65Z,A65,0.18441300000000002,11434.0,11434.0,5600.0,36081.0,,AR,1995,A65,199512,NY,11434.0,JAMAICA,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68427,112694188,1995,61235,0,0,0,0,0,0,0,8168,8168,69403,68250,-23047,0,0,2388,841,26588,23888,0,0,0,0,0,0,0,0,0,0,0,0,0,8168,0,0,,69403,A23Z,,TUNG CHING CHINESE CENTER FOR THE ARTS,,147 17 45TH AVE,FLUSHING,NY,11355-0000,0.0,3.0,3.0,1000.0,199401.0,1.0,,1.0,11.0,0.0,10.0,6.0,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,1,0.0,1,6.0,1,36081,5602.0,15.0,A,A23,A,A23Z,A23,0.5537340000000001,11355.0,11355.0,5600.0,36081.0,,AR,1996,A23,199606,NY,11355.0,FLUSHING,A23,,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
68436,112219193,1995,1059900,6383,0,0,2852,0,0,0,542637,542637,1608920,1622960,76297,0,0,197112,168811,106780,92514,0,0,0,0,0,0,0,0,0,0,0,0,0,437321,102464,0,,1608920,A26Z,,QUEENS COUNCIL ON THE ARTS INC,,79 01 PARK LN S,WOODHAVEN,NY,11421-0000,0.0,3.0,3.0,2000.0,197012.0,1.0,,1.0,11.0,0.0,10.0,6.0,,119.0,59.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,4.0,4.0,4.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A26,A,A26Z,A26,0.58887,11421.0,11421.0,5600.0,36081.0,,AR,1996,A26,199606,NY,11421.0,WOODHAVEN,A26,,,,A,AR,AR,PC,O,AR,A,IN,,A26,A
68441,112621532,1995,44429,0,0,0,0,0,0,0,0,0,44429,30470,31849,0,0,70563,78822,52673,46973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44429,A31Z,,MILES EDUCATIONAL FILM PRODUCTIONS,,199 02 104TH AVE,HOLLIS,NY,11412-1208,0.0,3.0,3.0,2000.0,198310.0,1.0,,1.0,11.0,0.0,10.0,12.0,,122.0,119.0,124.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,1,1.0,1,6.0,1,36081,5602.0,16.0,A,A31,A,A31Z,A31,0.121938,11412.0,11412.0,5600.0,36081.0,,AR,1995,A31,199512,NY,11412.0,HOLLIS,A31,,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
68454,112657545,1995,1287160,0,0,0,156287,0,0,0,174486,174486,1461650,1183350,3542210,0,0,3270960,3597320,7051,55110,0,0,0,0,0,0,0,0,0,0,0,0,0,18199,0,0,,1461650,A99Z,,QUEENS PUBLIC COMMUNICATIONS CORPORATION,,41 61 KSSENA BLVD,FLUSHING,NY,11355-3105,0.0,3.0,3.0,1000.0,198311.0,1.0,,1.0,11.0,198612.0,10.0,6.0,,119.0,995.0,0.0,B9710,,,IN,O,AR,A,PC,4.0,4.0,4.0,4.0,1,1.0,1,6.0,1,36081,5602.0,16.0,A,A99,A,A99Z,A99,0.9624299999999999,11355.0,11355.0,5600.0,36081.0,,AR,1996,A30,199606,NY,11355.0,FLUSHING,A30,,,,A,AR,AR,PC,O,AR,A,IN,,A30,A
68458,223229990,1995,277885,0,0,0,0,0,0,0,20403,20403,298288,288250,8724,71800,0,1672,12125,2986,3401,0,0,0,0,0,0,0,0,0,0,0,0,0,15045,0,5358,,298288,A33Z,,BEIJING SPRING INC,XIAOQING YI,PO BOX 429,WOODSIDE,NY,11377-0000,0.0,3.0,3.0,2000.0,199506.0,1.0,,1.0,22.0,199712.0,10.0,12.0,,120.0,994.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A33,A,A33Z,A33,0.479687,11377.0,11377.0,5600.0,36081.0,,AR,1995,A33,199512,NY,11377.0,WOODSIDE,A33,,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
68468,112508369,1995,139509,6838,0,0,4732,0,11737,17870,265155,253418,411502,350921,612469,0,0,507443,634960,13818,22491,219924,0,0,0,0,0,0,0,0,0,0,0,0,230816,0,0,,399765,A50Z,,COLONIAL FARMHOUSE RESTORATION SOCIETY OF BELLEROSE INC,,73 50 LITTLE NECK PKY,FLORAL PARK,NY,11004-1129,0.0,3.0,3.0,1000.0,197911.0,1.0,,1.0,11.0,0.0,10.0,3.0,,60.0,119.0,249.0,B9710,,,IN,O,AR,A,PC,3.0,2.0,2.0,2.0,1,1.0,0,1.0,0,36081,5602.0,15.0,A,A50,A,A50Z,A50,0.902465,11004.0,11004.0,5600.0,36081.0,,AR,1996,A50,199603,NY,11004.0,FLORAL PARK,A82,,,,A,AR,AR,PC,O,AR,A,IN,,A82,A
68472,112396324,1995,141152,0,0,0,570,13136,0,0,570,570,141722,139849,185443,40000,0,211500,204049,27930,18606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,141722,A54Z,,KING MANOR ASSOCIATION OF LONG ISLAND INC,,90 04 161ST ST STE 704,JAMAICA,NY,11432-0000,0.0,3.0,3.0,1200.0,197901.0,1.0,,1.0,11.0,0.0,10.0,12.0,,62.0,60.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A54,A,A54Z,A54,0.6624359999999999,11432.0,11432.0,5600.0,36081.0,,AR,1995,A54,199512,NY,11432.0,JAMAICA,A54,,,,A,AR,AR,PC,O,AR,A,IN,,A54,A
68474,113220077,1995,76673,0,0,0,1396,0,0,0,1396,1396,78069,5800,72268,0,0,0,72268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78069,T90Z,,DR WANG KANG-LUS MEMORIAL FOUNDATION INC,,PO BOX 6165,LONG ISLAND CITY,NY,11106-0165,0.0,3.0,3.0,1000.0,199409.0,1.0,,1.0,11.0,199812.0,10.0,12.0,,994.0,90.0,0.0,B9710,,,IN,S,ZF,T,PC,1.0,1.0,1.0,1.0,1,1.0,1,6.0,1,36081,5602.0,15.0,T,T90,T,T90Z,T90,0.214614,11106.0,11106.0,5600.0,36081.0,,PU,1995,Q70,199512,NY,11106.0,LONG ISLAND CITY,T90,,,,T,PU,OT,PC,S,ZF,,IN,,A60,A
68475,113212927,1994,62315,0,0,0,255,0,0,0,256,256,62571,55386,7933,0,0,30590,63319,29842,55386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,62571,A6CZ,,QUEENS VILLAGE YOUTH MARCHING BAND INC,% MARY C MODER,224 23 DAVENPORT AVE,QUEENS VILLAGE,NY,11428-1462,0.0,3.0,3.0,1000.0,199406.0,1.0,,1.0,11.0,199806.0,10.0,6.0,,994.0,328.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,1,1.0,1,6.0,1,36081,5602.0,16.0,A,A6C,A,A6CZ,A6C,0.551917,11428.0,11428.0,5600.0,36081.0,,AR,1995,A6C,199506,NY,11428.0,QUEENS VILLAGE,A6C,,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A
68480,136226528,1994,380850,0,0,0,1373,0,0,0,1373,1373,382223,434894,62727,35143,0,518993,74710,5936,11983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,382223,A65Z,,THEATRE FOR THE FORGOTTEN INC,% SKADDEN ARPS SLATE MEAGHER,10 40 JACKSON AVE,LONG ISLAND CITY,NY,11101-5819,0.0,3.0,3.0,1230.0,196708.0,1.0,,1.0,11.0,0.0,20.0,8.0,,119.0,59.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,1.0,0,1.0,0,36081,5602.0,15.0,A,A65,A,A65Z,A65,0.043299699999999997,11101.0,11101.0,5600.0,36081.0,,AR,1995,A65,199508,NY,11101.0,LONG ISLAND CITY,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68484,112730714,1994,2768440,22533,0,0,35644,340158,49504,29728,736030,686526,3527000,3054760,1365890,212400,0,1953210,2844000,632442,1478120,0,0,0,0,0,0,0,0,0,0,0,0,377626,193678,0,49850,,3099870,A59Z,,AMERICAN MUSEUM OF THE MOVING IMAGE,,36 01 35TH AVE,ASTORIA,NY,11106-1226,0.0,3.0,3.0,1000.0,198506.0,1.0,,1.0,11.0,0.0,10.0,6.0,,60.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,4.0,4.0,4.0,4.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A59,A,A59Z,A59,0.476463,11106.0,11106.0,5600.0,36081.0,,AR,1995,A50,199506,NY,11106.0,ASTORIA,A50,,,,A,AR,AR,PC,O,AR,A,IN,,A50,A
68485,112104059,1994,2234220,0,0,0,96365,607418,84144,142991,3018930,2934790,5253150,5066090,1663580,424756,0,5246770,4306010,3686100,2642430,0,0,0,0,0,0,0,0,0,0,0,0,0,608501,0,1901040,,5169000,A57Z,,NEW YORK HALL OF SCIENCE,,47 01 111TH ST,CORONA,NY,11368-2999,0.0,3.0,3.0,2000.0,196411.0,1.0,,1.0,11.0,0.0,10.0,6.0,,59.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,4.0,5.0,5.0,5.0,1,1.0,1,4.0,1,36081,5602.0,15.0,A,A57,A,A57Z,A57,0.751224,11368.0,11368.0,5600.0,36081.0,,AR,1995,A57,199506,NY,11368.0,CORONA,A57,,,,A,AR,AR,PC,O,AR,A,IN,,A57,A
68492,112278998,1995,1514000,13114,0,0,11082,154414,43987,-1608,197676,153689,1724790,1570570,317809,80340,0,545269,554830,307265,237021,0,0,0,0,0,0,1065,0,0,0,0,0,30426,88350,16499,8940,,1650380,A20Z,,QUEENS MUSEUM OF ART,,FLSHNG MDWS CORONA PARK N,QUEENS,NY,11368-0000,0.0,3.0,3.0,1200.0,197208.0,1.0,,1.0,11.0,0.0,10.0,6.0,,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,3.0,4.0,4.0,4.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A20,A,A20Z,A20,0.848493,11368.0,11368.0,5600.0,36081.0,,AR,1996,A51,199606,NY,11368.0,QUEENS,A51,,,,A,AR,AR,PC,O,AR,A,IN,,A51,A
68519,113090744,1995,171592,0,0,0,0,0,0,0,2000,2000,173592,166969,5867,13000,0,1244,5867,0,0,5767,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,,171592,A32Z,,COMPREHENSION INC,%,78-10 34TH AVE APT 2F,JACKSON HTS,NY,11372-2405,0.0,3.0,3.0,1200.0,199210.0,1.0,,1.0,11.0,0.0,10.0,12.0,,121.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A32,A,A32Z,A32,0.8504450000000001,11372.0,11372.0,5600.0,36081.0,,AR,1995,A32,199512,NY,11372.0,JACKSON HTS,A32,,,,A,AR,AR,PC,O,AR,A,IN,,A32,A
68531,237379091,1994,819468,0,0,0,23,52913,0,0,83945,83945,903413,878643,-130628,119200,0,193527,271589,348925,402217,0,0,0,0,0,0,0,0,0,0,0,0,0,81920,0,2002,,903413,A51Z,,THE INSTITUTE FOR CONTEMPORARY ART PS 1 MUSEUM & THE CLOCKTOWER GALE,% JERALD ORDOVER,46 01 21ST ST,LONG ISLAND CITY,NY,11101-0000,0.0,3.0,3.0,2000.0,193107.0,1.0,,1.0,11.0,0.0,10.0,6.0,,119.0,91.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,3.0,3.0,3.0,1,0.0,1,6.0,1,36081,5602.0,16.0,A,A51,A,A51Z,A51,0.836355,11101.0,11101.0,5600.0,36081.0,,AR,1995,A51,199506,NY,11101.0,LONG ISLAND CITY,A51,,,,A,AR,AR,PC,O,AR,A,IN,,A51,A
68533,237106585,1994,167603,0,0,0,4876,2300,0,0,58632,58632,226235,219139,134264,65400,2300,128781,146133,3518,11869,0,0,0,0,0,0,0,0,0,0,0,0,0,53756,0,0,,226235,A69Z,,CHILDRENS ORCHESTRA SOCIETY INC,,65 03 180TH ST,FRESH MEADOWS,NY,11365-2139,0.0,3.0,3.0,2100.0,197104.0,1.0,,1.0,11.0,0.0,10.0,8.0,,119.0,349.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A69,A,A69Z,A69,0.0480185,11365.0,11365.0,5600.0,36081.0,,AR,1995,A69,199508,NY,11365.0,FRESH MEADOWS,A69,,,,A,AR,AR,PC,O,AR,A,IN,,A69,A
68543,237082566,1995,48780,0,0,0,0,0,0,0,2982,2982,51762,36376,28129,0,0,12743,28129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982,0,0,,51762,A26Z,,ROCKAWAY MUSIC AND ARTS COUNCIL INC,,137 BCH 144TH ST,NEPONSIT,NY,11694-1112,0.0,3.0,3.0,2000.0,195704.0,1.0,,1.0,11.0,0.0,20.0,12.0,,59.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,1.0,1.0,1.0,1,1.0,1,6.0,1,36081,5602.0,16.0,A,A26,A,A26Z,A26,0.0972917,11694.0,11694.0,5600.0,36081.0,,AR,1995,A26,199512,NY,11694.0,NEPONSIT,A26,,,,A,AR,AR,PC,O,AR,A,IN,,A26,A
68552,112652182,1994,802530,7027,0,0,329,0,0,0,74675,74675,884232,893082,63044,70500,0,191710,255780,112754,192736,63044,0,0,0,0,0,0,0,0,0,0,0,7062,40266,27018,0,,877170,A26Z,,FLUSHING COUNCIL ON CULTURE AND THE ARTS INC,,137 35 NORTHERN BLVD,FLUSHING,NY,11354-4120,0.0,3.0,3.0,2000.0,198311.0,1.0,,1.0,11.0,0.0,10.0,6.0,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,3.0,3.0,3.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A26,A,A26Z,A26,0.00231949,11354.0,11354.0,5600.0,36081.0,,AR,1995,A26,199506,NY,11354.0,FLUSHING,A26,,,,A,AR,AR,PC,O,AR,A,IN,,A26,A
68562,136161719,1994,104497,0,0,0,97,0,0,0,97,97,104594,106198,32511,22500,0,34147,32543,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,104594,A68Z,,MUNICIPAL CONCERTS INC,,PO BOX 26,OAKLAND GARDENS,NY,11364-0026,0.0,3.0,3.0,2000.0,195904.0,1.0,,1.0,11.0,0.0,10.0,6.0,,119.0,59.0,0.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36081,5602.0,16.0,A,A68,A,A68Z,A68,0.22238400000000003,11364.0,11364.0,5600.0,36081.0,,AR,1995,A68,199506,NY,11364.0,OAKLAND GARDENS,A68,,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
68577,112106191,1994,520458,0,0,0,723,49032,0,0,238035,238035,758493,703599,57332,47000,0,120438,178030,90431,120698,0,0,0,0,0,0,0,0,0,0,0,0,27569,141491,66228,2024,,730924,A69Z,,QUEENS SYMPHONY ORCHESTRA INC,,31 00 47TH AVE,LONG ISLAND CITY,NY,11101-0000,0.0,3.0,3.0,2000.0,195703.0,1.0,,1.0,11.0,0.0,10.0,6.0,,59.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,3.0,3.0,3.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A69,A,A69Z,A69,0.781175,11101.0,11101.0,5600.0,36081.0,,AR,1995,A69,199506,NY,11101.0,LONG ISLAND CITY,A69,,,,A,AR,AR,PC,O,AR,A,IN,,A69,A
68580,113010435,1995,178628,0,0,0,2393,117293,0,0,2393,2393,181021,117575,-631567,0,0,54987,118433,750000,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,181021,A23Z,,CULTURAL HERITAGE OF INDIA INC,% K C PATEL,43 42 BOWNE ST,FLUSHING,NY,11355-3040,0.0,3.0,3.0,1000.0,199008.0,1.0,,5.0,11.0,0.0,10.0,12.0,,64.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,2.0,2.0,1,0.0,1,6.0,1,36081,5602.0,15.0,A,A23,A,A23Z,A23,0.371873,11355.0,11355.0,5600.0,36081.0,,AR,1995,A23,199512,NY,11355.0,FLUSHING,A23,,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
68595,112593618,1994,0,1190,0,0,38,0,0,0,42478,42478,43668,0,65564,0,0,114387,103720,41106,38156,65564,0,0,0,0,0,0,0,0,0,0,10246,41139,0,-10759,0,,-7717,A99Z,,ILOCANO AMERICAN ASSOCIATION INC,,185 14 HILLSIDE AVE,JAMAICA,NY,11432-4860,0.0,3.0,3.0,1000.0,198311.0,1.0,,1.0,11.0,0.0,10.0,12.0,,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,1.0,0.0,0.0,1,1.0,1,3.0,1,36081,5602.0,16.0,A,A99,A,A99Z,A99,0.486727,11432.0,11432.0,5600.0,36081.0,,AR,1994,A99,199412,NY,11432.0,JAMAICA,S41,,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
68627,237168859,1995,125805,150,0,0,0,0,0,0,5578,5578,131533,128176,688481,0,0,1352920,1376960,663842,688475,0,0,0,0,0,0,0,0,0,0,0,0,3950,0,1628,0,,127583,A23Z,,IRANIAN-ARMENIAN SOCIETY INC,,39 03 LITTLE NECK PKWY,LITTLE NECK,NY,11363-0000,0.0,3.0,3.0,1200.0,195606.0,1.0,,1.0,11.0,0.0,10.0,12.0,,927.0,602.0,0.0,B9710,,,IN,O,AR,A,PC,4.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36081,5602.0,16.0,A,A23,A,A23Z,A23,0.6843100000000001,11363.0,11363.0,5600.0,36081.0,,AR,1995,A23,199512,NY,11363.0,LITTLE NECK,A23,,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
68632,116263503,1994,2050,0,0,0,0,1909,0,0,160400,160400,162450,173351,-14181,11000,0,41157,30088,44437,44269,0,0,0,0,0,0,0,0,0,0,0,0,0,160400,0,0,,162450,A65Z,,GINGERBREAD PLAYERS & JACK INC,JOE ANNESE,35 06 88TH ST APT 3D,JACKSON HEIGHTS,NY,11372-0000,0.0,3.0,3.0,1000.0,197703.0,1.0,,1.0,11.0,0.0,10.0,12.0,,90.0,119.0,602.0,B9710,,,IN,O,AR,A,PC,1.0,2.0,2.0,2.0,1,0.0,1,6.0,1,36081,5602.0,16.0,A,A65,A,A65Z,A65,0.468584,11372.0,11372.0,5600.0,36081.0,,AR,1994,A65,199412,NY,11372.0,JACKSON HEIGHTS,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68646,112535978,1995,0,0,0,0,32,0,0,0,102288,102288,102288,112606,-29453,0,0,188293,201906,207396,231359,-29453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102256,,102288,A6EZ,,QUEENS NEW YORK SCHOOL OF MUSIC INC,,32 19 149TH ST,FLUSHING,NY,11354-3239,0.0,3.0,3.0,2000.0,198008.0,1.0,,1.0,11.0,0.0,10.0,12.0,,46.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2.0,2.0,2.0,2.0,1,0.0,1,6.0,1,36081,5602.0,11.0,A,A6E,A,A6EZ,A6E,0.607304,11354.0,11354.0,5600.0,36081.0,,AR,1995,A6E,199512,NY,11354.0,FLUSHING,A6E,,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
68648,112565236,1995,0,102316,0,0,424,0,0,0,424,424,102740,94133,27754,0,0,19147,27754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,102740,Z99Z,,ARBA SICULA INC,SAINT JOHNS UNIVERSITY,MODERN FORIEGN LANG,JAMAICA,NY,11439-0000,0.0,3.0,3.0,1000.0,198202.0,1.0,,1.0,11.0,0.0,10.0,12.0,,92.0,90.0,0.0,B9710,,,IN,O,UN,Z,PC,1.0,2.0,1.0,2.0,1,1.0,1,6.0,1,36081,5602.0,16.0,Z,Z99,Z,Z99Z,Z99,0.5393720000000001,11439.0,11439.0,5600.0,36081.0,,UN,1995,Z99,199512,NY,11439.0,JAMAICA,A23,,,,Z,UN,OT,PC,O,UN,Z,IN,,A23,A
68659,113162087,1995,197125,0,689,575,0,12438,0,0,185658,185083,382783,302354,646720,0,0,673419,708717,87743,61997,646720,0,0,0,0,0,0,0,0,0,0,0,18810,0,166159,0,,363398,A59Z,,AMERICAN MUSUEM FOR THE PRESERVATION OF HISTORIC AIRCRAFT,% AVIREX LTD,33 00 47TH AVE,LONG ISLAND CITY,NY,11101-0000,0.0,3.0,3.0,1000.0,199308.0,1.0,,1.0,11.0,199712.0,10.0,12.0,,994.0,60.0,0.0,B9710,,,IN,O,AR,A,PC,3.0,2.0,2.0,2.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A59,A,A59Z,A59,0.362059,11101.0,11101.0,5600.0,36081.0,,AR,1995,A59,199512,NY,11101.0,LONG ISLAND CITY,A50,,,,A,AR,AR,PC,O,AR,A,IN,,A50,A
68681,113220961,1994,36100,0,0,0,100,0,0,0,100,100,36200,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,36200,A99Z,,AKTINA PRODUCTIONS INC,% ELENA MAROULLETI,23 50 27TH ST,ASTORIA,NY,11105-3110,0.0,3.0,3.0,1000.0,199411.0,1.0,,1.0,11.0,199709.0,10.0,9.0,,994.0,90.0,0.0,B9710,,,IN,O,AR,A,PC,0.0,1.0,1.0,1.0,1,1.0,1,6.0,1,36081,5602.0,15.0,A,A99,A,A99Z,A99,0.167754,11105.0,11105.0,5600.0,36081.0,,AR,1995,A23,199509,NY,11105.0,ASTORIA,A23,,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
68689,113097568,1995,18785,0,0,0,0,0,3255,2622,15172,11917,33957,30597,18463,0,0,20608,18463,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9294,0,,30702,Z99Z,,ASOCIACION GNOSTICA DE ESTUDIOS DE ANTROPOLOGIA Y CIENCIAS A C INC,,83 17 BRITTON AVE,ELMHURST,NY,11373-2453,0.0,3.0,3.0,1000.0,199304.0,1.0,,1.0,11.0,0.0,10.0,12.0,AGEACAC INC,119.0,120.0,123.0,B9710,,,IN,O,UN,Z,PC,1.0,1.0,1.0,1.0,1,1.0,1,6.0,1,36081,5602.0,15.0,Z,Z99,Z,Z99Z,Z99,0.9420139999999999,11373.0,11373.0,5600.0,36081.0,,UN,1995,Z99,199512,NY,11373.0,ELMHURST,A99,,,,Z,UN,OT,PC,O,UN,Z,IN,,A99,A
