,EIN,DocCD,TAXPER,CYCLE,DLN,NTEEIRS,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2EYASST,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,FISYR,NCCSKEY,NCCSKEY2,SOURCE,EOY,TFLD,P6TXRFD,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,ARED,FRCD,ACCPER,SEC_NAME,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NteeFinal,NteeFinal1,FIPS,MSA_NECH,PMSA,VERIFY
57585,421572068,91,201012,201151.0,29491330136091,A68,N,Y,0.0,1.0,2010,3.0,1.0,2.0,3,0.0,985,0,0,0,12689,0,0,0,13674,18093,-4419,0,0,0,4692,0,0,0,0,0,4692,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,18093,0,0,0,0,4692,0,0,4692,0,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,421572068201012,4215720682010,rtf10pf,10,0,0,10019.0,AMERICAN JAZZ VENUES INC,DICKSTEIN SHAPIRO LLP C E MILLER,1633 BROADWAY,NEW YORK,NY,10019-6708,0.0,3.0,1.0,200402.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,12,,A6C,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.44346,A,A6C,A,36061.0,5602.0,5600.0,
57707,421753807,91,201012,201121.0,93491074001091,A12,N,Y,0.0,1.0,2010,2.0,4.0,4.0,3,0.0,50006,1,5875,-10904,0,0,0,25000,44978,29606,15372,25000,1508,0,257278,0,85652,0,85652,1,261854,0,11407,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,5876,0,4606,4368,0,4368,0,0,0,158940,261854,0,257278,30,0,0,0,0,0,0,0,0,30,231617,11377,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,421753807201012,4217538072010,rtf10pf,10,30,0,10128.0,DDORA FOUNDATION,ROBERT DANNIN,PO BOX 287176,NEW YORK,NY,10128-0020,0.0,3.0,2.0,200805.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.65042,B,A12,A,36061.0,5602.0,5600.0,
58528,431836518,91,201012,201136.0,29491232112231,T20,N,Y,0.0,1.0,2010,3.0,7.0,7.0,3,0.0,650000,635,223845,30053,0,600,50000,1340000,905133,1597208,-692075,1375000,98361,0,7370368,0,7045446,0,7045446,0,7689600,0,380214,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,306992,0,257208,208631,35000,208631,0,0,0,0,7689600,0,7370368,984,0,0,893,0,91,0,0,0,984,7720085,379230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,431836518201012,4318365182010,rtf10pf,10,0,0,10005.0,OCEANIC HERITAGE FOUNDATION,CARTER LEDYARD& MILBURN LLP,2 WALL,NEW YORK,NY,10005-2001,0.0,3.0,1.0,199908.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A23,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.6472600000000001,A,A23,A,36061.0,5602.0,5600.0,
61474,510254205,91,201012,201133.0,29491211017031,,N,Y,0.0,25.0,2010,3.0,4.0,5.0,3,602.0,510771,54,91,370,0,0,0,400000,511286,421913,89373,420169,0,0,260583,0,0,0,0,21,260583,0,1319,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,515,0,0,0,0,1744,0,0,0,0,260583,0,260562,0,0,0,0,0,0,0,0,0,0,26787,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,510254205201012,5102542052010,rtf10pf,10,0,0,10036.0,AMERICAN FOUNDATION FOR THE NATIONAL MUSEUMS SCOTLAND,SLOANE AND HINSHAW,6 W 48TH ST FL 10,NEW YORK,NY,10036-1802,0.0,3.0,1.0,198012.0,1.0,4.0,602.0,0.0,0.0,1.0,201112.0,1.0,12,,A50,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.0989,A,A50,A,36061.0,5602.0,5600.0,
63092,522140826,91,201009,201109.0,29491029027031,A99,N,Y,0.0,1.0,2009,3.0,1.0,3.0,3,0.0,31600,6,0,0,0,1822,0,0,33428,30638,2790,28579,6,6,4684,0,0,0,0,0,4684,0,247,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,6,1828,30638,0,28579,0,1822,4684,0,0,4684,0,4684,0,0,0,0,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,522140826201009,5221408262010,rtf10pf,10,0,0,10128.0,NOON INC,DIANE WILLIAMS,1324 LEXINGTON AVE PMB 298,NEW YORK,NY,10128-1145,0.0,3.0,2.0,199906.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,9,,A99,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.6139399999999999,B,A99,A,36061.0,5602.0,5600.0,
63222,522230609,91,201006,201113.0,29491064011131,A310,N,Y,0.0,1.0,2009,3.0,6.0,3.0,3,0.0,99500,0,0,0,0,0,0,0,99500,306705,-207205,102048,0,0,2715042,0,0,0,0,4506560,2715042,0,200,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,99500,306705,0,102048,0,306705,4300,0,0,2715042,860,-1791518,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,522230609201006,5222306092010,rtf10pf,10,0,0,10019.0,ILLUME PRODUCTIONS INC,,58 W 58TH ST APT 33A,NEW YORK,NY,10019-2511,0.0,3.0,1.0,200008.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,6,,A31,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.04213,A,A31,A,36061.0,5602.0,5600.0,
63525,522457073,91,201012,201133.0,29491211023081,A23,N,Y,0.0,1.0,2010,2.0,1.0,3.0,3,0.0,41741,0,0,0,0,17068,0,0,58809,54618,4191,37550,0,0,7555,0,0,0,0,0,7555,0,148,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,17068,54618,0,37550,0,17068,7555,0,0,7555,0,7555,0,0,0,0,0,0,0,0,0,0,3000,0,1,148,148,0,296,37550,21279,15254,0,74083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20525,20525,0,0,0,0,0,2010,522457073201012,5224570732010,rtf10pf,10,0,0,10022.0,BRAZILIAN ENDOWMENT FOR THE ARTS,,240 E 52ND ST APT 1R,NYC,NY,10022-6210,0.0,3.0,1.0,200809.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A126,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.71467,B,A1261,A,36061.0,5602.0,5600.0,
64931,542064689,91,201012,201126.0,29491169000041,A20,N,Y,0.0,1.0,2010,3.0,1.0,1.0,3,0.0,0,0,0,0,175,0,0,0,175,2480,-2305,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,542064689201012,5420646892010,rtf10pf,10,0,0,10452.0,AFRICAN DESIGN CONCEPTS INC,KUSI B BOSOMPIM,1375 NELSON AVE APT 2B,BRONX,NY,10452-2442,0.0,3.0,2.0,200212.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.17467,B,A20,A,36005.0,5602.0,5600.0,
65657,550807934,91,201012,201122.0,29491127058201,T20,N,Y,0.0,1.0,2010,3.0,5.0,4.0,3,0.0,138150,2566,16002,2075,0,904,0,37200,159697,38522,121175,37200,19321,19947,836100,0,0,0,0,0,836103,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,20643,20643,1322,1322,0,1322,696,322,0,695343,836103,0,836100,386,0,0,160,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,550807934201012,5508079342010,rtf10pf,10,226,0,11365.0,JOAN N BLUESTONE FOUNDATION INC,JOAN N BLUESTONE,PO BOX 650374,FRESH MEADOWS,NY,11365-0374,0.0,3.0,1.0,200303.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A68,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.22355,A,A68,A,36081.0,5602.0,5600.0,
65684,550841750,91,201012,201136.0,29491225018001,A40,N,Y,0.0,1.0,2010,3.0,2.0,3.0,3,0.0,25000,8,0,0,0,0,0,31000,25008,32190,-7182,31190,8,0,13330,0,0,0,0,0,13330,0,819,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,8,0,1190,0,190,0,0,13330,0,0,13330,0,13330,0,0,0,0,0,0,0,0,0,0,16633,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,550841750201012,5508417502010,rtf10pf,10,0,0,10010.0,BRIGITTE AND WILLIAM CROVELLO FOUNDATION INC,BRIGITTE CROVELLO,29 E 22ND ST,NEW YORK,NY,10010-5303,0.0,3.0,1.0,200402.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A40,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.30674,B,A40,A,36061.0,5602.0,5600.0,
65727,550913956,91,201012,201121.0,93491129014241,O20,N,Y,0.0,1.0,2010,2.0,1.0,3.0,3,0.0,35227,0,0,0,0,0,16000,0,35227,34582,645,0,0,0,4070,0,0,0,0,1,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,34582,0,0,0,34582,4070,0,0,0,0,4070,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,550913956201012,5509139562010,rtf10pf,10,0,0,11356.0,COLLEGE POINT ARTS CENTER,CPAC,1448 COLLEGE POINT BLVD,COLLEGE POINT,NY,11356-1749,0.0,3.0,1.0,200709.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.15554,B,A20,A,36081.0,5602.0,5600.0,
66613,562396274,91,200912,201114.0,29491331206020,A115,N,N,0.0,1.0,2009,3.0,2.0,1.0,3,0.0,5000,0,0,0,0,0,0,0,5000,25,4975,25,0,0,21945,0,0,0,0,0,21945,0,958,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,25,0,25,0,0,21945,0,0,21945,0,21945,0,0,0,0,0,0,0,0,0,0,19458,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,562396274200912,5623962742009,rtf10pf,9,0,0,10011.0,AMERICAN FRIENDS OF FONDATION BEYELER,SARA FITZMAURICE-FITZ AND CO,535 WEST 23RD ST 810H,NEW YORK,NY,10011-1144,0.0,3.0,1.0,200310.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,10.0,12,,A11,A,PC,S,ZA,A,A,IN,,1,AR,AR,AR,0.67683,B,A11,A,36061.0,5602.0,5600.0,
67716,576215647,91,201012,201147.0,29491309067041,A20,N,Y,0.0,1.0,2010,2.0,6.0,5.0,3,0.0,207870,20,16227,82959,0,0,95000,1181310,307076,1488876,-1181800,1480973,19501,9367,2143824,11890,50000,159175,221065,0,2131207,0,15818,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,27404,17270,307566,7903,299663,7903,7903,0,0,0,2131207,0,2143824,195,0,0,1096,0,0,0,0,901,195,321175,0,9367,12434,17872,26706,66379,1480973,385496,294321,233173,2393963,1,0,0,3765560,3765560,0,0,0,3106120,3106120,10545,13073,20193,25411,69222,0,0,0,0,0,0,0,0,0,0,0,0,0,58822,58822,2010,576215647201012,5762156472010,rtf10pf,10,-901,0,10020.0,EMILIO SANCHEZ FOUNDATION,,10 ROCKEFELLER PLZ FL 9,NEW YORK,NY,10020-1903,0.0,3.0,2.0,200504.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,12,STAPPER ERIC TTEE,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.7643,B,A20,A,36061.0,5602.0,5600.0,
75015,680463844,91,201012,201122.0,29491141012121,T20,N,Y,0.0,1.0,2010,3.0,5.0,4.0,3,0.0,0,0,21494,8784,0,0,0,30000,30278,35680,-5402,32510,27108,0,658770,157760,389860,0,547620,0,736251,30333,34329,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,30278,0,5680,3170,2510,3170,0,0,0,0,736251,0,658770,542,0,0,563,0,0,0,0,21,542,697040,33787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,680463844201012,6804638442010,rtf10pf,10,-21,0,10111.0,SFT ENDOWMENT FOR TECHNOLOGY EDUCATION & THE ARTS,BESSEMER TRUST,630 FIFTH AVE,NEW YORK,NY,10111-0100,0.0,3.0,1.0,200110.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A25,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.7023699999999999,A,A25,A,36061.0,5602.0,5600.0,
76033,721520848,91,201012,201124.0,29491148054161,A65,N,Y,0.0,1.0,2010,3.0,1.0,1.0,3,0.0,0,0,0,0,0,0,0,0,1,842,-841,0,0,0,745,0,0,0,0,0,695,0,51,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,842,0,0,0,0,545,0,0,695,0,745,0,0,0,0,0,0,0,0,0,0,1045,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,721520848201012,7215208482010,rtf10pf,10,0,0,11238.0,COMMUNITY THEATRE INTERNATIONALE,KATHERINE GARDNER,375 LINCOLN PL APT 1C,BROOKLYN,NY,11238-5709,0.0,3.0,1.0,200207.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A65,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.25781,A,A65,A,36047.0,5602.0,5600.0,
77531,742798673,91,201006,201124.0,29491141377231,A20Z,N,Y,0.0,25.0,2009,2.0,9.0,7.0,3,60.0,2194580,2662,182221,162613,49915,125063,294145,0,2717054,2305077,411977,1926705,183699,248386,315061070,0,0,0,0,9258322,315061070,0,1459168,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,61817,282809,457787,2305077,99110,1926705,99110,209401,0,0,22132841,315061070,0,305802748,0,0,0,0,0,0,0,0,0,0,29627781,0,248386,136533,755903,1289899,2430721,2504076,2800679,1685817,1583021,8573593,315061070,239436145,239660558,238168058,1032325831,280627955,210215926,209117104,208779643,908740628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,742798673201006,7427986732010,rtf10pf,10,0,0,10012.0,JUDD FOUNDATION,EXECUTIVE DIRECTOR,101 SPRING ST,NEW YORK,NY,10012-3903,0.0,3.0,2.0,199702.0,1.0,3.0,60.0,91.0,0.0,1.0,201306.0,1.0,6,,A20,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.5846,B,A20,A,36061.0,5602.0,5600.0,
77976,743105711,91,201012,201151.0,29491337139111,A60,N,Y,0.0,1.0,2010,2.0,3.0,4.0,3,0.0,385539,0,0,0,0,3101,0,0,388640,297558,91082,297558,0,0,96309,0,0,0,0,5345,1,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,297558,0,0,0,0,96309,0,0,0,0,90964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,297558,210434,112068,129570,749630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,743105711201012,7431057112010,rtf10pf,10,0,0,10023.0,TONALMOTION INC,MICHAEL SCHUMACHER,PO BOX 231397,NEW YORK,NY,10023-0024,0.0,3.0,2.0,200409.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A60,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.04427,B,A60,A,36061.0,5602.0,5600.0,
77990,743150964,91,201012,201129.0,93491160002061,B40,N,Y,0.0,1.0,2010,3.0,3.0,4.0,3,0.0,232258,91,0,0,0,23231,71500,0,255580,183027,72553,181551,91,23322,81345,0,0,0,0,1200,85179,0,0,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,91,23322,183027,0,181551,0,0,21077,0,0,85179,0,80145,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,743150964201012,7431509642010,rtf10pf,10,0,0,10017.0,GERMAN UNIVERSITY ALLIANCE INC,ANDREA ADAM MOORE,871 UNITED NATIONS PLAZA,NEW YORK,NY,10017-1845,0.0,3.0,1.0,200701.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A23,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.14636,A,A23,A,36061.0,5602.0,5600.0,
82973,830366726,91,201012,201151.0,29491337102221,A40,N,Y,0.0,1.0,2010,3.0,3.0,4.0,3,0.0,107127,0,0,0,5876,181684,0,0,294687,288301,6386,288301,0,0,39148,0,0,0,0,6051,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,45048,0,5876,288301,0,288301,0,288301,22288,0,0,0,0,33097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,830366726201012,8303667262010,rtf10pf,10,0,0,10001.0,CONJURING ARTS RESEARCH CENTER,,11 W 30TH ST APT 5F,NEW YORK,NY,10001-4400,0.0,3.0,1.0,200312.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,12,,A056,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.022,B,A0561,A,36061.0,5602.0,5600.0,
85761,900446418,91,201012,201120.0,93491129014161,T20,N,Y,0.0,1.0,2010,3.0,1.0,1.0,3,0.0,0,23,0,0,0,0,0,500,23,1085,-1062,500,23,0,8953,0,0,0,0,1,8953,273,485,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,23,0,585,0,0,0,0,0,0,0,8953,0,8953,0,0,0,0,0,0,0,0,0,0,9856,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,900446418201012,9004464182010,rtf10pf,10,0,0,10021.0,THE GUND ART FOUNDATION,AGNES GUND,765 PARK AVE,NEW YORK,NY,10021-4254,0.0,3.0,1.0,200906.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12,,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.77004,B,A12,A,36061.0,5602.0,5600.0,
89397,943422213,91,201012,201146.0,29491253032121,A126,N,Y,0.0,1.0,2010,3.0,1.0,1.0,3,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4446,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,943422213201012,9434222132010,rtf10pf,10,0,0,10022.0,JUSTIN TIMBERLAKE FOUNDATION INC,MONARCH WEALTH & BUSINESS MGMT,450 PARK AVE STE 1002,NEW YORK,NY,10022-2736,0.0,3.0,1.0,200207.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,12,,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.8819,B,A12,A,36061.0,5602.0,5600.0,
90396,954124438,91,201012,201133.0,29491211025081,,N,Y,0.0,1.0,2010,2.0,4.0,5.0,3,120.0,739065,18,10,218,11575,37433,0,0,788319,687108,101211,687008,246,11698,394537,0,0,0,0,4877,394537,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,8512,246,11698,687108,0,687008,0,0,262812,0,0,394537,0,389660,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,687008,823645,691611,340762,2543026,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,739065,766823,734843,360930,2601661,0,0,0,0,0,246,473,3610,6953,11282,2010,954124438201012,9541244382010,rtf10pf,10,0,0,10001.0,ART RESOURCES TRANSFER INC,,526 W 26TH ST RM 614,NEW YORK,NY,10001-5522,0.0,3.0,1.0,198801.0,1.0,2.0,120.0,91.0,119.0,1.0,0.0,1.0,12,,A90,A,PF,O,AR,A,A,IN,,1,AR,AR,AR,0.98536,A,A90,A,36061.0,5602.0,5600.0,
92245,980590515,91,201006,201126.0,29491148317151,A20,N,Y,0.0,1.0,2009,3.0,8.0,8.0,3,0.0,126200,25560,49717,14609,0,2000,294946,65500,218086,981542,-763456,979516,75277,0,29716696,0,27886938,0,27886938,0,29716696,362300,1476730,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,75277,0,916042,0,914016,0,0,0,0,0,29716696,0,29716696,3011,0,0,0,0,3050,0,83,0,3011,29984362,1473719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,980590515201006,9805905152010,rtf10pf,10,44,0,10020.0,BORIS LURIE ART FOUNDATION,FOUNDATION SOURCE,1251 AVE OF THE AMERICAS,NEW YORK,NY,10020-1104,0.0,3.0,2.0,200905.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,6,,A12,A,PF,S,ZB,A,A,IN,,1,AR,AR,AR,0.08657999999999999,B,A12,A,36061.0,5602.0,5600.0,
92247,986000319,91,201008,201132.0,29491204007011,T20,N,Y,0.0,1.0,2009,3.0,8.0,7.0,3,349.0,0,16,421872,424464,0,7675,0,540300,854027,964000,-109973,720334,734513,0,16440831,1016752,11741665,1144670,13903087,195707,16440831,0,838776,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,0,0,846942,0,423700,112429,275134,112429,0,127753,0,1527836,16440831,0,16245124,14690,0,0,17200,0,0,0,0,2510,14690,17030977,824086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,986000319201008,9860003192010,rtf10pf,10,-2510,0,10003.0,FOUNDATION FOR ARTS INITIATIVES,FREDERICK B HENRY,770 BROADWAY FL 2,NEW YORK,NY,10003-9557,0.0,3.0,1.0,196402.0,1.0,4.0,349.0,59.0,119.0,1.0,0.0,1.0,8,,A25,A,PF,O,AR,A,A,OUT,I,1,AR,AR,AR,0.7047399999999999,B,A25,A,36061.0,5602.0,5600.0,
