,EIN,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,NTEE,NTEE2,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,OUTREAS,OUTNCCS,LEVEL2,LEVEL3,LEVEL4,LEVEL1,RASCD,RINCCD,REXPCD,RREVCD,VBS,VFB,VINCEXP,VINCTYPE,VOK,FIPS,MSA_NECH,FNDNCD,CATEGORY,SUBCATEGORY,FY_97,NTEE1,NTEE4,nteecc,RandNum,zipnew,ZIP5,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,Ntee2007a,Ntee42007a,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
68541,133516839,1995,12237,0,0,0,459,0,419,904,33879,33460,46116,38473,21677,0,0,17272,21677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,30365,737,76,,44779,A65Z,,AMERICAN GLOBE THEATRE LTD,,145 W 46TH ST 3RD FLOOR,NEW YORK,NY,10036-8502,0.0,3,3.0,1000.0,199001.0,1.0,,5.0,13.0,0.0,10.0,9,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,0,0,0,36061,5602.0,15.0,A,A65,1996,A,A65Z,A65,0.332367,10036.0,10036.0,5600.0,36061.0,,AR,1996,A65,199609,NY,10036.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68542,133520970,1995,382384,47417,0,0,0,38760,0,17171,168086,168086,597887,561311,36504,0,0,237030,263176,234563,226672,0,0,0,0,0,0,0,0,0,0,0,0,2539,146938,-2539,3977,,595348,A52Z,,CHILDRENS MUSEUM OF THE ARTS INC,,72 SPRING ST,NEW YORK,NY,10012-4019,0.0,3,3.0,2000.0,199402.0,1.0,,1.0,13.0,0.0,10.0,6,,60.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2,3,3,3,1,1,1,6,1,36061,5602.0,15.0,A,A52,1996,A,A52Z,A52,0.896791,10012.0,10012.0,5600.0,36061.0,,AR,1996,A52,199606,NY,10012.0,NEW YORK,A51,,,,A,AR,AR,PC,O,AR,A,IN,,A51,A
68543,133520386,1995,2147830,0,0,0,12500,134763,0,0,3602100,3602100,5749930,5365750,469861,30147,70000,416474,641382,170916,171521,0,0,0,0,0,0,0,0,0,0,0,0,159884,3428190,0,1526,,5590050,A65Z,,NATIONAL ACTORS THEATRE INC,% NATIONAL ACTORS THEATRE,1560 BROADWAY 409,NEW YORK,NY,10036-1525,0.0,3,3.0,2000.0,199405.0,1.0,,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,3,5,5,5,1,1,1,6,1,36061,5602.0,15.0,A,A65,1996,A,A65Z,A65,0.486853,10036.0,10036.0,5600.0,36061.0,,AR,1996,A65,199606,NY,10036.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68545,133430951,1996,0,0,0,0,413,0,0,0,44005,44005,44005,12432,46998,0,0,93385,118768,77960,71770,0,0,0,0,0,0,0,0,0,0,0,0,0,43592,0,0,,44005,A31Z,,WAYS OF KNOWING INC,,200 W 72ND ST,NEW YORK,NY,10023-2824,0.0,3,3.0,1000.0,198802.0,1.0,,1.0,13.0,0.0,10.0,3,,122.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A31,1997,A,A31Z,A31,0.258896,10023.0,10023.0,5600.0,36061.0,,AR,1997,A31,199703,NY,10023.0,NEW YORK,A31,,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
68549,133438221,1996,130097,16839,1600350,1612400,19245,59390,2803,16581,2302770,687566,2449700,721936,1122600,66948,0,1373330,1427650,363290,305052,0,0,0,0,0,0,0,0,0,0,0,0,0,387867,272317,3607,,834502,A23Z,,TIBET HOUSE INC,% FRANKFURT GARBUS ETAL,350 PARK AVE,NEW YORK,NY,10022-6022,0.0,3,3.0,1000.0,198803.0,1.0,,1.0,13.0,0.0,10.0,12,,93.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,4,4,3,3,1,1,1,6,1,36061,5602.0,15.0,A,A23,1996,A,A23Z,A23,0.87961,10022.0,10022.0,5600.0,36061.0,,AR,1996,A23,199612,NY,10022.0,NEW YORK,A23,,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
68555,133434343,1996,18318,0,0,0,46,0,0,771,46002,46002,64320,65675,882,0,0,2237,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45185,0,0,,64320,A99Z,,THE ART OF THE EARLY KEYBOARD INC,,170 W 73 3C,NEW YORK,NY,10023-3004,0.0,3,3.0,1000.0,198801.0,1.0,,1.0,13.0,0.0,10.0,8,,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A99,1997,A,A99Z,A99,0.09133939999999999,10023.0,10023.0,5600.0,36061.0,,AR,1997,A99,199708,NY,10023.0,NEW YORK,A99,,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
68560,133418422,1995,20611,0,0,0,47,1005,0,0,18981,18981,39592,33593,6911,0,0,912,8147,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,18934,0,0,,39592,A65Z,,HARLEM THEATRE COMPANY INC,% CULTURAL COUNCIL FOUNDATON,441 CONVENT AVE 4D,NEW YORK,NY,10031-3627,0.0,3,3.0,1200.0,199104.0,1.0,,1.0,13.0,0.0,10.0,6,,88.0,149.0,90.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A65,1996,A,A65Z,A65,0.28381799999999996,10031.0,10031.0,5600.0,36061.0,,AR,1996,A25,199606,NY,10031.0,NEW YORK,A25,,,,A,AR,AR,PC,O,AR,A,IN,,A25,A
68569,132766701,1995,188193,0,0,0,2188,29390,0,0,2188,2188,190381,193309,92996,39362,2000,112842,114327,16918,21331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,190381,A26J,A40Z,CITYARTS INC,,525 BROADWAY STE 700,NEW YORK,NY,10012-4411,0.0,3,3.0,1000.0,197409.0,1.0,,1.0,13.0,0.0,10.0,8,,349.0,379.0,402.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,1,1,6,1,36061,5602.0,15.0,A,A26,1996,A,A26J,A26,0.856786,10012.0,10012.0,5600.0,36061.0,,AR,1996,A26,199608,NY,10012.0,NEW YORK,A12,61,,,A,AR,AR,PC,S,ZB,,IN,,A1261,A
68571,132778597,1996,7741,14535,0,0,308,0,3028,405,6766,3738,29042,16629,17816,0,0,9180,17816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,390,851,1035,,25265,A40Z,A71Z,UKIYO E SOCIETY OF AMERICA,,PO BOX 665 FDR STA,NEW YORK,NY,10150-0665,0.0,3,3.0,2000.0,197503.0,1.0,,1.0,13.0,0.0,20.0,6,,91.0,123.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,16.0,A,A40,1997,A,A40Z,A40,0.171629,10150.0,10150.0,5600.0,36061.0,,AR,1997,A24,199706,NY,10150.0,NEW YORK,A24,,,,A,AR,AR,PC,O,AR,A,IN,,A24,A
68572,132768583,1995,1333300,40873,0,0,11912,54791,0,0,88233,88233,1462400,915976,1210420,68998,0,739164,1274830,183163,64407,0,0,0,0,0,0,30905,30905,0,0,0,0,27470,29890,0,321,,1434930,A65Z,,ALLIANCE OF RESIDENT THEATRES,,131 VARICK ST RM 904,NEW YORK,NY,10013-1410,0.0,3,3.0,2000.0,197310.0,1.0,,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,4,4,3,4,1,1,0,0,0,36061,5602.0,15.0,A,A65,1996,A,A65Z,A65,0.812951,10013.0,10013.0,5600.0,36061.0,,AR,1996,A01,199606,NY,10013.0,NEW YORK,A01,65,,,A,AR,AR,PC,O,AR,A,IN,,A0165,A
68573,132765717,1996,0,98410,0,0,180,0,0,0,180,180,98590,94151,14042,5685,0,19503,32142,9900,18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,98590,A60Z,,WARD-NASSE GALLERY INC,,178 PRINCE ST,NEW YORK,NY,10012-2905,0.0,3,3.0,1000.0,197810.0,1.0,,1.0,13.0,0.0,10.0,6,,90.0,119.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,16.0,A,A60,1997,A,A60Z,A60,0.5498689999999999,10012.0,10012.0,5600.0,36061.0,,AR,1997,A60,199706,NY,10012.0,NEW YORK,A60,,,,A,AR,AR,PC,O,AR,A,IN,,A60,A
68576,132767572,1994,0,0,0,0,100,0,0,0,199301,199301,199301,196677,-3507,84500,0,104369,106993,110500,110500,0,0,0,0,0,0,0,0,0,0,0,0,0,199201,0,0,,199301,A41Z,S20Z,URBAN INITIATIVES INC,,530 W 25TH ST,NEW YORK,NY,10001-5516,0.0,3,3.0,2800.0,197309.0,1.0,,1.0,13.0,0.0,10.0,12,,994.0,59.0,350.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,0,1,6,1,36061,5602.0,15.0,A,A41,1994,A,A41Z,A41,0.582816,10001.0,10001.0,5600.0,36061.0,,AR,1994,A41,199412,NY,10001.0,NEW YORK,A40,,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
68578,132773475,1995,4162760,0,0,0,118573,128067,0,0,1174540,1174540,5337300,3079370,5753930,262319,0,3876790,6439140,759653,685208,0,0,0,0,0,0,0,0,0,0,0,150191,6456,881473,0,18380,,5180650,A63Z,,BALLET TECH FOUNDATION INC,,890 BROADWAY,NEW YORK,NY,10003-1211,0.0,3,3.0,1000.0,197402.0,1.0,,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,5,5,4,5,1,1,0,0,0,36061,5602.0,14.0,A,A63,1996,A,A63Z,A63,0.279065,10003.0,10003.0,5600.0,36061.0,,AR,1996,A63,199606,NY,10003.0,NEW YORK,A63,,,,A,AR,AR,PC,O,AR,A,IN,,A63,A
68582,132767468,1996,25275,0,0,0,0,0,0,0,0,0,25275,30097,4819,0,0,9641,4819,0,0,4819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25275,A68Z,,AURORA MUSIC FOUNDATION INC,% MASON & CO,1841 BROADWAY 500,NEW YORK,NY,10023-7603,0.0,3,3.0,1000.0,197507.0,1.0,,1.0,13.0,0.0,20.0,6,,90.0,119.0,123.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,16.0,A,A68,1997,A,A68Z,A68,0.569475,10023.0,10023.0,5600.0,36061.0,,AR,1997,A20,199706,NY,10023.0,NEW YORK,A61,,,,A,AR,AR,PC,O,AR,A,IN,,A61,A
68586,132742777,1996,377169,0,0,0,518,12386,0,0,686995,686995,1064160,1134460,1216660,84250,0,1916420,1721350,629471,504698,0,0,0,0,0,0,0,0,0,0,0,0,0,676029,0,10448,,1064160,A32Z,,DOWNTOWN COMMUNITY TELEVISION CENTER INC,,87 LAFAYETTE ST,NEW YORK,NY,10013-4410,0.0,3,3.0,2000.0,197304.0,1.0,,1.0,13.0,0.0,10.0,12,,59.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,4,4,4,4,1,1,1,6,1,36061,5602.0,15.0,A,A32,1996,A,A32Z,A32,0.725693,10013.0,10013.0,5600.0,36061.0,,AR,1996,A32,199612,NY,10013.0,NEW YORK,A32,,,,A,AR,AR,PC,O,AR,A,IN,,A32,A
68588,132740460,1995,103988,0,0,0,9229,38920,0,0,904560,904560,1008550,926771,232219,48400,0,635599,645325,458406,413106,0,0,0,0,0,0,0,0,0,0,0,57940,0,833691,0,3173,,950608,A31Z,,WOMEN MAKE MOVIES INC,,462 BROADWAY 5TH FLR,NEW YORK,NY,10013-2618,0.0,3,3.0,1000.0,197307.0,1.0,,1.0,13.0,0.0,10.0,6,,122.0,149.0,0.0,B9710,,,IN,O,AR,A,PC,3,4,3,3,1,1,1,5,1,36061,5602.0,14.0,A,A31,1996,A,A31Z,A31,0.016650099999999998,10013.0,10013.0,5600.0,36061.0,,AR,1996,A31,199606,NY,10013.0,NEW YORK,A31,,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
68594,132746599,1995,466457,76290,0,0,483,31716,0,0,208636,208636,751383,483446,141036,0,0,107503,168539,155709,27503,0,0,0,0,0,0,0,0,0,0,0,0,154695,48334,0,5124,,596688,A26Z,,ARTS & BUSINESS COUNCIL INC,,121 WEST 27TH STREET SUIT,NEW YORK,NY,10001-6207,0.0,3,3.0,2000.0,197309.0,1.0,,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,,IN,O,AR,A,PC,2,3,2,3,1,1,0,1,0,36061,5602.0,15.0,A,A26,1996,A,A26Z,A26,0.51425,10001.0,10001.0,5600.0,36061.0,,AR,1996,A90,199606,NY,10001.0,NEW YORK,A90,,,,A,AR,AR,PC,O,AR,A,IN,,A90,A
68595,132744083,1996,11427,0,0,0,0,0,0,0,250949,250949,262376,264085,10631,1837,0,45656,44167,33316,33536,0,0,0,0,0,0,0,0,0,0,0,0,0,247759,0,3190,,262376,A67Z,,FANFARE THEATRE ENSEMBLE INC,,100 E FOURTH ST,NEW YORK,NY,10003-9001,0.0,3,3.0,2000.0,197504.0,1.0,,1.0,13.0,0.0,10.0,12,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A67,1996,A,A67Z,A67,0.281409,10003.0,10003.0,5600.0,36061.0,,AR,1996,A65,199612,NY,10003.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68596,132749632,1995,431560,3965,0,0,1353,84449,653,16736,81786,81133,517311,377954,285524,52917,0,195219,303566,201156,18042,0,0,0,0,0,0,0,0,0,0,0,0,3679,59365,0,0,,512979,A40Z,,ARTISTS SPACE INC,,38 GREENE ST 3RD FLR,NEW YORK,NY,10013-2505,0.0,3,3.0,1200.0,197303.0,1.0,,1.0,13.0,0.0,10.0,6,,119.0,91.0,0.0,B9710,,,IN,O,AR,A,PC,2,3,2,3,1,1,0,1,0,36061,5602.0,15.0,A,A40,1996,A,A40Z,A40,0.864293,10013.0,10013.0,5600.0,36061.0,,AR,1996,A40,199606,NY,10013.0,NEW YORK,A40,,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
68598,132744557,1995,327307,0,0,0,505,0,0,0,66445,66445,393752,385867,12570,0,0,16385,24270,11700,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,65710,0,0,,393752,Z99Z,,SEVEN LOAVES,BONNIE STEIN,239 E 5TH ST 1D,NEW YORK,NY,10003-8544,0.0,3,3.0,1000.0,0.0,1.0,,5.0,13.0,198206.0,10.0,6,DBA GOH PRODUCTIONS,994.0,603.0,0.0,B9710,,,IN,O,UN,Z,PC,1,2,2,2,1,1,1,6,1,36061,5602.0,15.0,Z,Z99,1996,Z,Z99Z,Z99,0.793308,10003.0,10003.0,5600.0,36061.0,,UN,1996,A65,199606,NY,10003.0,NEW YORK,A65,,,,Z,UN,OT,PC,O,UN,Z,IN,,A65,A
68603,133486145,1995,24815,0,0,0,0,0,0,0,9605,9605,34420,36615,-504,0,0,1691,-504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9030,575,0,,34420,A65Z,,NATIONAL ASIAN-AMERICAN THEATRE COMPANY,% RICHARD D ENG,37 ST MARKS PL,NEW YORK,NY,10003-7801,0.0,3,3.0,1000.0,198905.0,1.0,,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,0,1,1,1,0,0,1,6,0,36061,5602.0,15.0,A,A65,1996,A,A65Z,A65,0.652134,10003.0,10003.0,5600.0,36061.0,,AR,1996,A65,199606,NY,10003.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68607,133487886,1996,0,0,0,0,0,0,0,0,138299,138299,138299,121548,31236,27206,0,22728,33397,8243,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,137715,0,584,,138299,A33Z,,GLOBAL INFORMATION NETWORK,,275 SEVENTH AVE STE 1205,NEW YORK,NY,10001-6708,0.0,3,3.0,1000.0,199407.0,1.0,,1.0,13.0,0.0,10.0,12,,120.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A33,1996,A,A33Z,A33,0.360923,10001.0,10001.0,5600.0,36061.0,,AR,1996,A30,199612,NY,10001.0,NEW YORK,A30,,,,A,AR,AR,PC,O,AR,A,IN,,A30,A
68610,133489288,1995,28776,0,0,0,0,0,0,0,23509,23509,52285,55092,-4848,0,0,889,152,1530,5000,0,0,0,0,0,0,0,0,0,0,0,0,1400,7354,5581,9174,,50885,X99Z,,SPECTRUM STAGE CO INC,,PO BOX 515,NEW YORK,NY,10108-0515,0.0,3,3.0,1000.0,199401.0,1.0,,1.0,13.0,0.0,10.0,8,,8.0,0.0,0.0,B9710,,,IN,O,RE,X,PC,1,1,1,1,0,0,1,6,0,36061,5602.0,15.0,X,X99,1996,X,X99Z,X99,0.317576,10108.0,10108.0,5600.0,36061.0,,RE,1996,X99,199608,NY,10108.0,NEW YORK,A65,,,,X,RE,OT,PC,O,RE,X,IN,,A65,A
68612,133489591,1994,46200,0,0,0,0,0,0,0,0,0,46200,52143,-3590,0,0,7098,41,4745,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,46200,A68Z,,SKYMUSIC INC,% CARMAN MOORE,148 COLUMBUS AVE 4R,NEW YORK,NY,10023-5947,0.0,3,3.0,1000.0,198906.0,1.0,,1.0,13.0,0.0,10.0,7,,90.0,561.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,0,0,1,6,0,36061,5602.0,15.0,A,A68,1995,A,A68Z,A68,0.91655,10023.0,10023.0,5600.0,36061.0,,AR,1995,A68,199507,NY,10023.0,NEW YORK,A68,,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
68613,133489529,1996,78009,0,0,0,3,0,0,0,3,3,78012,75097,-2203,0,0,3471,3556,8589,5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78012,A65Z,,DAGMAR COLLECTIVE INC,% ELIZABETH DUNN VP,PO BOX 1322 COOPER STA,NEW YORK,NY,10276-1322,0.0,3,3.0,1000.0,199312.0,1.0,,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,0,1,6,1,36061,5602.0,15.0,A,A65,1997,A,A65Z,A65,0.661183,10276.0,10276.0,5600.0,36061.0,,AR,1997,A65,199706,NY,10276.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68615,133486263,1996,112544,0,0,0,1126,3388,4304,4808,75721,71417,188265,184500,31254,27000,0,42344,47912,23884,16658,0,0,0,0,0,0,0,0,0,0,0,0,0,58629,6854,0,,183961,A20Z,,OPEN CHANNELS NEW YORK INC,,258 BOWERY,NEW YORK,NY,10012-3501,0.0,3,3.0,3000.0,199407.0,1.0,,1.0,13.0,0.0,10.0,12,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,1,0,1,0,36061,5602.0,15.0,A,A20,1996,A,A20Z,A20,0.797774,10012.0,10012.0,5600.0,36061.0,,AR,1996,A03,199612,NY,10012.0,NEW YORK,A70,,,,A,AR,AR,PC,O,AR,A,IN,,A70,A
68621,132794121,1995,162076,0,0,0,20,22919,0,0,105998,105998,268074,267756,-91098,48100,0,14593,4243,106009,95341,0,0,0,0,0,0,0,0,0,0,0,0,0,105978,0,0,,268074,A33Z,,LILITH PUBLICATIONS INC,,250 W 57TH ST SUITE 2432,NEW YORK,NY,10107-0172,0.0,3,3.0,7200.0,197504.0,1.0,,1.0,13.0,0.0,10.0,12,,602.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,0,1,6,1,36061,5602.0,16.0,A,A33,1995,A,A33Z,A33,0.46406400000000003,10107.0,10107.0,5600.0,36061.0,,AR,1995,A33,199512,NY,10107.0,NEW YORK,A33,,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
68623,132792668,1996,667219,0,0,0,156439,0,0,0,2155200,2155200,2822420,2149110,3331950,92613,0,2729160,3751580,413941,419629,0,0,0,0,0,0,0,0,0,0,0,0,0,1998760,0,0,,2822420,A61Z,,USDAN CENTER FOR THE CREATIVE AND PERFORMING ARTS,,420 E 79TH ST,NEW YORK,NY,10021-1472,0.0,3,3.0,2000.0,197411.0,1.0,,1.0,13.0,0.0,10.0,3,,46.0,30.0,0.0,B9710,,,IN,O,AR,A,PC,4,4,4,4,1,1,0,1,0,36061,5602.0,11.0,A,A61,1997,A,A61Z,A61,0.030481599999999998,10021.0,10021.0,5600.0,36061.0,,AR,1997,A6E,199703,NY,10021.0,NEW YORK,A6E,,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
68636,133205023,1996,401543,0,0,0,0,0,0,0,0,0,401543,219705,214159,51923,0,46736,228983,14415,14824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,401543,A23Z,,LA CASA DE LA HERENCIA CULTURAL PUERTORRIQUENA INC,,1 E 104TH ST STE 458,NEW YORK,NY,10029-4495,0.0,3,3.0,2000.0,198406.0,1.0,,1.0,13.0,0.0,10.0,6,,92.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,1,1,6,1,36061,5602.0,15.0,A,A23,1997,A,A23Z,A23,0.298699,10029.0,10029.0,5600.0,36061.0,,AR,1997,A23,199706,NY,10029.0,NEW YORK,A23,,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
68639,133204608,1995,37761,0,0,0,0,16820,0,0,20929,20929,58690,54470,2159,0,0,4253,8336,6314,6177,0,0,0,0,0,0,0,0,0,0,0,0,0,20929,0,0,,58690,A65Z,,THEATRETWEED INC,,332 BLEECKER ST-BOX G-36,NEW YORK,NY,10014-2980,0.0,3,3.0,2000.0,198405.0,1.0,,1.0,13.0,0.0,10.0,7,,88.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,16.0,A,A65,1996,A,A65Z,A65,0.560005,10014.0,10014.0,5600.0,36061.0,,AR,1996,A65,199607,NY,10014.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68643,132926488,1995,44073,0,0,0,407,0,0,0,14390,14390,58463,45204,32485,0,0,22139,35277,2845,2792,0,0,0,0,0,0,0,0,0,0,0,0,68,11500,2415,0,,58395,A65Z,A65P,TALKING BAND INC,,PO BOX 293 PRINCE ST STA,NEW YORK,NY,10012-0005,0.0,3,3.0,2300.0,197801.0,1.0,,1.0,13.0,198206.0,10.0,6,,995.0,90.0,123.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,16.0,A,A65,1996,A,A65Z,A65,0.579674,10012.0,10012.0,5600.0,36061.0,,AR,1996,A65,199606,NY,10012.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
68645,132933217,1996,2353810,7663,0,0,23495,4596,0,0,393750,393750,2755230,2492930,719199,39441,0,749494,867379,292594,148180,0,0,0,0,0,0,0,0,0,0,0,0,0,283011,0,87244,,2755230,A30L,A31B,MEDIA NETWORK A M I C,,39 W 14TH ST STE 403,NEW YORK,NY,10011-7489,0.0,3,3.0,1000.0,197402.0,1.0,,5.0,13.0,0.0,10.0,12,,0.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,3,4,4,4,1,1,1,6,1,36061,5602.0,16.0,A,A30,1996,A,A30L,A30,0.72026,10011.0,10011.0,5600.0,36061.0,,AR,1996,A30,199612,NY,10011.0,NEW YORK,A19,30,,,A,AR,AR,PC,O,AR,A,IN,,A1930,A
68647,132933486,1996,131011,0,0,0,72,0,0,0,60186,60186,191197,226222,-82119,0,0,28139,20226,75233,102345,0,0,0,0,0,0,0,0,0,0,0,0,0,60114,0,0,,191197,A30Z,,ASIAN CINE-VISION INC,,32 E BROADWAY,NEW YORK,NY,10002-6820,0.0,3,3.0,2000.0,198704.0,1.0,,1.0,13.0,0.0,10.0,12,,121.0,122.0,0.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,0,1,6,1,36061,5602.0,15.0,A,A30,1996,A,A30Z,A30,0.46788100000000005,10002.0,10002.0,5600.0,36061.0,,AR,1996,A31,199612,NY,10002.0,NEW YORK,A31,,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
68648,132925815,1995,40638,0,0,0,156,0,0,0,2604,2604,43242,79990,10114,19964,0,66360,30112,19498,19998,0,0,0,0,0,0,0,0,0,0,0,0,0,2248,0,200,,43242,A66Z,A65Z,FRANK SILVERA WRITERS WORKSHOP FOUNDATION INC,,PO BOX 1791 MANHATTANVILL,NEW YORK,NY,10027-1791,0.0,3,3.0,3000.0,197601.0,1.0,,1.0,13.0,0.0,10.0,6,,92.0,123.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A66,1996,A,A66Z,A66,0.762206,10027.0,10027.0,5600.0,36061.0,,AR,1996,A03,199606,NY,10027.0,NEW YORK,A03,65,,,A,AR,AR,PC,O,AR,A,IN,,A0365,A
68649,132928469,1996,473994,0,0,0,1654,0,0,0,1654,1654,475648,461019,129749,0,0,115120,130417,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,475648,A53I,,AMERICAN FRIENDS OF BETH HATEFUTSOTH,% SHIBOLETH ROBERTS & ZELLERMAYER,110 E 59TH ST,NEW YORK,NY,10022-1304,0.0,3,3.0,1200.0,197806.0,1.0,,1.0,13.0,0.0,10.0,12,,602.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,1,1,6,1,36061,5602.0,15.0,A,A53,1996,A,A53I,A53,0.407389,10022.0,10022.0,5600.0,36061.0,,AR,1996,A53,199612,NY,10022.0,NEW YORK,A11,50,,,A,AR,AR,PC,S,ZA,,IN,,A1150,A
