,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,VERIFY,OLDNTEE,NTEE2,RASCD,RINCCD,REXPCD,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VFB,VBS,VINCEXP,VINCTYPE,VOK,FIPS,MANUAL,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,MAJGRPB,NTEESRC,ntmaj10,ntmaj5,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,TOTREV,PROGREV,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1,FUNDINC,PROGREV2
30143,237001471,225,0,0,0,0,0,0,0,67158,67158,67383,67961,6200,0,0,6779,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,,A68Z,,1.0,1.0,1.0,GREATER NEW YORK CITY ICE HOCKEY LEAGUE INC HIATRIC SOCIETY,,PO BOX 560098,COLLEGE POINT,NY,11356-0098,0.0,3.0,3.0,1000.0,196812.0,1.0,16.0,1.0,11.0,0.0,10.0,4,C SOCIETY,298.0,328.0,0.0,B9710,,1.0,1,1,4.0,1,36081.0,,A68Z,A68,,PC,O,AR,A,IN,,1990,A,A68Z,0.786547,11356.0,11356.0,5602.0,5600.0,A,1,AR,AR,36081.0,,AR,1991,A68,199104,67383,67158,NY,11356.0,COLLEGE POINT,,,PC,O,AR,A,IN,,A68,A,,67158
30184,237003128,74101,2950,0,0,0,3720,0,0,41176,41176,118227,122595,-2032,0,0,38482,33225,36146,35257,0,0,0,0,0,0,0,0,0,0,0,,A31Z,,1.0,2.0,2.0,MILLENNIUM FILM WORKSHOP INC,,66 E 4TH ST,NEW YORK,NY,10003-8903,0.0,3.0,3.0,1200.0,196811.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,0.0,0,1,4.0,0,36061.0,,A31Z,A31,,PC,O,AR,A,IN,,1988,A,A31Z,0.791014,10003.0,10003.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1989,A31,198906,118227,0,NY,10003.0,NEW YORK,,,PC,O,AR,A,IN,,A31,A,,41176
30193,237003473,0,0,0,0,771,0,0,0,52951,52951,52951,88709,202134,0,0,492579,457258,254687,255124,0,0,0,0,0,0,0,0,0,0,0,,A65Z,,2.0,1.0,1.0,OFF CENTER THEATRE INC,% GOTTFRIED,1501 BROADWAY 1907,NEW YORK,NY,10036-5601,0.0,3.0,3.0,1200.0,196901.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,40.0,B9710,,1.0,1,1,4.0,1,36061.0,,A65Z,A65,,PC,O,AR,A,IN,,1989,A,A65Z,0.128593,10036.0,10036.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A65,199006,52951,0,NY,10036.0,NEW YORK,,,PC,O,AR,A,IN,,A65,A,,52180
30273,237006692,50306,0,0,0,115,0,55712,-23145,32682,-23030,82988,40476,13487,0,0,28561,15661,1874,2174,0,0,0,0,0,0,0,0,0,0,0,,A33Z,,1.0,1.0,1.0,CHEKHOV PUBLISHING CORP,% EDWARD KLINE,1165 PARK AVE,NEW YORK,NY,10128-1210,0.0,3.0,3.0,2300.0,196901.0,1.0,16.0,1.0,13.0,0.0,20.0,12,,59.0,120.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A33Z,A33,,PC,O,AR,A,IN,,1990,A,A33Z,0.125941,10128.0,10128.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A33,199012,27276,0,NY,10128.0,NEW YORK,,,PC,O,AR,A,IN,,A33,A,,0
30457,237012069,362324,0,0,0,209,22383,0,0,485636,485636,847960,759379,-166977,0,0,45152,78300,300710,245277,0,0,0,0,0,0,0,0,0,0,0,,A62Z,,1.0,3.0,3.0,JOSE LIMON DANCE FOUNDATION,,611 BROADWAY 9TH FLR,NEW YORK,NY,10012-2608,0.0,3.0,3.0,2000.0,198610.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,45.0,0.0,0.0,B9710,,0.0,1,1,4.0,1,36061.0,,A62Z,A62,,PC,O,AR,A,IN,,1989,A,A62Z,0.200717,10012.0,10012.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A11,199006,847960,0,NY,10012.0,NEW YORK,,,PC,O,AR,A,IN,,A1160,A,,485427
30556,237016007,110977,4240,0,0,731,0,0,0,23114,23114,138331,118809,86942,0,0,99125,99151,16336,12209,0,0,0,0,0,0,0,0,0,0,0,,A82Z,,1.0,2.0,2.0,QUEENS HISTORICAL SOCIETY,,143 35 37TH AVE,FLUSHING,NY,11354-5729,0.0,3.0,3.0,2000.0,196905.0,1.0,15.0,1.0,11.0,0.0,10.0,4,,62.0,0.0,0.0,B9710,,1.0,1,0,0.0,0,36081.0,,A82Z,A80,,PC,O,AR,A,IN,,1990,A,A82Z,0.671668,11354.0,11354.0,5602.0,5600.0,A,1,AR,AR,36081.0,,AR,1991,A80,199104,138331,0,NY,11354.0,FLUSHING,,,PC,O,AR,A,IN,,A82,A,,22383
30638,237022729,343694,0,0,0,329,40676,0,0,277586,277586,621280,590602,67886,0,0,121748,155637,84540,87751,0,0,0,0,0,0,0,0,0,0,0,,A65Z,A30Z,2.0,3.0,3.0,WOOSTER GROUP INC,,PO BOX 654,NEW YORK,NY,10013-0654,0.0,3.0,3.0,1200.0,196905.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,40.0,B9710,,1.0,1,1,4.0,1,36061.0,,A65Z,A65,,PC,O,AR,A,IN,,1989,A,A65Z,0.149351,10013.0,10013.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A65,199006,621280,0,NY,10013.0,NEW YORK,,,PC,O,AR,A,IN,,A65,A,,277257
30681,237024723,4590,6715,0,0,329,0,0,0,17034,17034,28339,29980,7817,7914,0,9458,7817,0,0,0,0,0,0,0,0,0,0,0,0,0,,A82Z,,1.0,1.0,1.0,BROWNSTONE REVIVAL COMMITTEE,,PO BOX 577,NEW YORK,NY,10113-0577,0.0,3.0,3.0,1200.0,197707.0,1.0,15.0,1.0,13.0,0.0,20.0,12,,402.0,398.0,119.0,B9710,,1.0,1,1,4.0,1,36061.0,,A82Z,A80,,PC,O,AR,A,IN,,1990,A,A82Z,0.127844,10113.0,10113.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A80,199012,28339,0,NY,10113.0,NEW YORK,,,PC,O,AR,A,IN,,A80,A,,16705
30718,237025308,308632,0,0,0,1703,0,0,0,334151,334151,642783,599648,-45603,0,0,18843,129233,86337,174836,0,0,0,0,0,0,0,0,0,0,0,,A99Z,,2.0,3.0,3.0,CSC REPERTORY LTD,,136 E 13TH ST,NEW YORK,NY,10003-5306,0.0,3.0,3.0,2000.0,197110.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,0.0,0,0,0.0,0,36061.0,,A99Z,A99,,PC,O,AR,A,IN,,1989,A,A99Z,0.237727,10003.0,10003.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A99,199006,642783,0,NY,10003.0,NEW YORK,,,PC,O,AR,A,IN,,A65,A,,332448
30809,237028809,190560,0,0,0,948,30875,0,0,23633,23633,214193,225314,-73021,39403,0,88748,104140,150648,177162,0,0,0,0,0,0,0,0,0,0,0,,S20Z,,2.0,2.0,2.0,FREDERICK DOUGLASS CREATIVE ARTS,,270 W 96 ST,NEW YORK,NY,10025-6205,0.0,3.0,3.0,1000.0,196908.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,402.0,0.0,0.0,B9710,,0.0,0,1,4.0,0,36061.0,,S20Z,S20,,PC,O,PB,S,IN,,1989,S,S20Z,0.25603200000000004,10025.0,10025.0,5602.0,5600.0,S,1,PU,OT,36061.0,,PU,1989,A70,198912,214193,0,NY,10025.0,NEW YORK,,,PC,O,PB,S,IN,,A70,A,,22685
30817,237028921,35873,3000,0,0,0,0,0,0,506,506,39379,40134,-753,0,0,0,-753,0,0,753,0,0,0,0,0,0,0,0,0,0,,A6DC,A68Z,0.0,1.0,1.0,LEAGUE OF COMPOSERS INTL SOC FOR CONTEMPORARY MUSIC U S SECTION INC,,30 W 26TH ST STE 101,NEW YORK,NY,10010-2011,0.0,3.0,3.0,2000.0,196003.0,1.0,16.0,1.0,13.0,0.0,10.0,6,C U S SECTION INC,119.0,59.0,0.0,B9606,1996.0,0.0,0,1,4.0,0,36061.0,,A6DC,A03,6.0,PC,O,AR,A,IN,,1990,A,A6DC,0.509155,10010.0,10010.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1991,A03,199106,39379,0,NY,10010.0,NEW YORK,,,PC,O,AR,A,IN,,A0368,A,,506
30913,237031677,1165,10597,0,0,2863,0,0,0,28890,28890,40652,47555,37106,0,0,44009,37106,0,0,0,0,0,0,0,0,0,0,0,0,0,,A82Z,,1.0,1.0,1.0,PHOTOGRAPHIC HISTORICAL SOCIETY OF NEW YORK INC,,1150 SIXTH AVE,NEW YORK,NY,10036-2701,0.0,3.0,3.0,2000.0,196909.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,59.0,0.0,0.0,B9710,,1.0,1,1,4.0,1,36061.0,,A82Z,A80,,PC,O,AR,A,IN,,1990,A,A82Z,0.757088,10036.0,10036.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A80,199012,40652,0,NY,10036.0,NEW YORK,,,PC,O,AR,A,IN,,A82,A,,26027
30998,237034927,219871,0,0,0,0,14696,0,0,89,89,219960,220973,-54274,0,0,64743,20970,118004,75244,0,0,0,0,0,0,0,0,0,0,0,,A68Z,,1.0,2.0,2.0,PRO MUSICIS FOUNDATION INC,,140 W 79TH ST,NEW YORK,NY,10024-6421,0.0,3.0,3.0,1200.0,196909.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,0.0,0,1,6.0,0,36061.0,,A68Z,A68,,PC,O,AR,A,IN,,1989,A,A68Z,0.166073,10024.0,10024.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A68,199006,219960,0,NY,10024.0,NEW YORK,,,PC,O,AR,A,IN,,A68,A,,89
31077,237037147,488968,608861,0,0,154773,46551,0,0,919971,919971,2017800,1835830,2117067,88938,0,2098796,2262528,188909,145461,0,0,0,0,0,0,0,0,0,0,0,,A74Z,,4.0,4.0,4.0,ENGLISH SPEAKING UNION OF THE UNITED STATES GROUP RETURN,JAMES LLOYD,16 E 69TH ST,NEW YORK,NY,10021-4906,1899.0,3.0,9.0,2000.0,196710.0,1.0,16.0,1.0,13.0,0.0,30.0,6,RETURN,59.0,40.0,349.0,B9710,,1.0,1,0,0.0,0,36061.0,,A74Z,A70,,PC,O,AR,A,IN,,1989,A,A74Z,0.7079770000000001,10021.0,10021.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A70,199006,2017800,0,NY,10021.0,NEW YORK,,,PC,O,AR,A,IN,,A70,A,,765198
31147,237039510,222050,0,0,0,19312,4491,0,0,25908,25908,247958,291539,244139,0,0,291430,248219,3710,4080,0,0,0,0,0,0,0,0,0,0,0,,A63I,,2.0,2.0,2.0,AMERICAN FRIENDS OF CONVENT GARDEN AND THE ROYAL BALLET INC,% WINDEL MARX DAVIES & IVES,156 W 56TH ST,NEW YORK,NY,10019-3800,0.0,3.0,3.0,1300.0,196911.0,1.0,16.0,1.0,13.0,0.0,10.0,8,ALLET INC,119.0,602.0,0.0,B9710,,1.0,1,1,4.0,1,36061.0,,A63I,A11,6.0,PC,S,ZA,A,IN,,1989,A,A63I,0.187621,10019.0,10019.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A63,199008,247958,0,NY,10019.0,NEW YORK,,,PC,S,ZA,A,IN,,A63,A,,6596
31228,237042553,978268,78938,13261,10200,115253,50000,0,0,1480021,1469821,2537227,2417903,8473723,0,0,7662404,9819287,1631978,1345564,0,0,0,0,0,0,0,0,0,0,0,,A31Z,,5.0,4.0,4.0,FILM SOCIETY OF LINCOLN CENTER INC,,70 LINCOLN PLZ,NEW YORK,NY,10023-7003,0.0,3.0,3.0,1230.0,196911.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,119.0,59.0,602.0,B9710,,1.0,1,0,0.0,0,36061.0,,A31Z,A31,,PC,O,AR,A,IN,,1990,A,A31Z,0.034308099999999994,10023.0,10023.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A31,199012,2527027,0,NY,10023.0,NEW YORK,,,PC,O,AR,A,IN,,A31,A,,1354568
31468,237051690,26250,28929,0,0,25371,26879,0,0,392806,392806,447985,145414,536855,69609,0,467834,597332,68895,60477,0,0,0,0,0,0,0,0,0,0,0,,A68Z,A6DC,3.0,2.0,2.0,SONGWRITERS HALL OF FAME INC,% PRAGER AND FENTON,675 THIRD AVE,NEW YORK,NY,10017-0000,0.0,3.0,3.0,2000.0,197212.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,200.0,0.0,B9710,,1.0,1,0,0.0,0,36061.0,,A68Z,A68,,PC,O,AR,A,IN,,1990,A,A68Z,0.167796,10017.0,10017.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1991,A68,199106,447985,0,NY,10017.0,NEW YORK,,,PC,O,AR,A,IN,,A50,A,,367435
31603,237057226,342286,0,0,0,361,18967,0,0,33943,33943,376229,376384,-25516,0,0,17209,9250,42054,34766,0,0,0,0,0,0,500,0,0,0,0,,A65Z,A67Z,1.0,2.0,2.0,AMAS MUSICAL THEATRE INC,,450 W 42ND ST RM 2J,NEW YORK,NY,10036-6814,0.0,3.0,3.0,1200.0,197002.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,0.0,1,1,4.0,1,36061.0,,A65Z,A65,,PC,O,AR,A,IN,,1989,A,A65Z,0.8503350000000001,10036.0,10036.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A65,199006,376229,0,NY,10036.0,NEW YORK,,,PC,O,AR,A,IN,,A65,A,,33582
32121,237072915,1043505,8750,0,0,168,30133,0,0,101200,101200,1153455,1143545,65794,55184,0,197987,186603,142103,120809,0,0,0,0,0,0,0,0,0,0,0,,A26Z,,2.0,4.0,4.0,BROOKLYN ARTS COUNCIL,,195 CADMAN PLZ W,BROOKLYN,NY,11201-1722,0.0,3.0,3.0,2000.0,197012.0,1.0,15.0,1.0,11.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1.0,1,1,4.0,1,36047.0,,A26Z,A26,,PC,O,AR,A,IN,,1989,A,A26Z,0.858261,11201.0,11201.0,5602.0,5600.0,A,1,AR,AR,36047.0,,AR,1990,A26,199006,1153455,0,NY,11201.0,BROOKLYN,,,PC,O,AR,A,IN,,A26,A,,101032
32198,237075551,90834,0,0,0,1722,0,0,0,1722,1722,92556,141641,11753,0,0,63738,12203,2900,450,0,0,0,0,0,0,0,0,0,0,0,,A82Z,,1.0,1.0,2.0,HISTORIC CHURCHES PRESERVATION FUND INC,,165 E 72ND ST 1C,NEW YORK,NY,10021-4335,0.0,3.0,3.0,1200.0,197007.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,160.0,59.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,,A82Z,A80,,PC,O,AR,A,IN,,1990,A,A82Z,0.264359,10021.0,10021.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A80,199012,92556,0,NY,10021.0,NEW YORK,,,PC,O,AR,A,IN,,A82,A,,0
32223,237076274,22371,0,0,0,899,0,0,0,31871,31871,54242,45361,21251,0,0,12370,21251,0,0,0,0,0,0,0,0,0,0,0,0,0,,A62E,,1.0,1.0,1.0,DANCE RESEARCH FOUNDATION INC,% MCDONAGH,37 W 12TH ST 7J,NEW YORK,NY,10011-8544,0.0,3.0,1.0,2000.0,197012.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,1.0,1,1,4.0,1,36061.0,,A62E,A05,6.0,PC,O,AR,A,IN,,1990,A,A62E,0.6070989999999999,10011.0,10011.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1991,A05,199106,54242,0,NY,10011.0,NEW YORK,,,PC,O,AR,A,IN,,A0562,A,,30972
32520,237086643,1124671,0,0,0,40340,306082,0,0,3907178,3907178,5031849,5251290,774447,0,0,3249414,2858009,1970790,2083562,0,0,0,0,0,0,150,0,0,0,0,,A65Z,,4.0,5.0,5.0,MANHATTAN THEATER CLUB INC,% A JOSEPH TANDET,453 W 16TH ST,NEW YORK,NY,10011-5835,0.0,3.0,3.0,2100.0,197012.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,1.0,1,0,0.0,0,36061.0,,A65Z,A65,,PC,O,AR,A,IN,,1989,A,A65Z,0.5023569999999999,10011.0,10011.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A65,199006,5031849,0,NY,10011.0,NEW YORK,,,PC,O,AR,A,IN,,A65,A,,3866838
32534,237086978,36660,0,0,0,49782,0,0,0,94611,94611,131271,191553,1290213,22800,0,1386609,1331239,35414,41026,0,0,0,0,0,0,0,0,0,0,0,,A63Z,,4.0,2.0,2.0,DOWNTOWN BALLET CO INC BALLET OF PUERTO RICO,,301 W 45TH ST 6F,NEW YORK,NY,10036-3827,0.0,3.0,3.0,2000.0,197012.0,1.0,16.0,1.0,13.0,0.0,10.0,5,BALLET DE PUERTO RICO,149.0,561.0,0.0,B9710,,1.0,1,1,4.0,1,36061.0,,A63Z,A63,,PC,O,AR,A,IN,,1990,A,A63Z,0.317925,10036.0,10036.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1991,A63,199105,131271,38191,NY,10036.0,NEW YORK,,,PC,O,AR,A,IN,,A63,A,,44829
32637,237088677,199471,0,0,0,53810,14300,0,0,332493,332493,531964,432063,710995,0,0,822607,880682,167744,169687,710995,0,0,0,0,0,0,0,0,0,0,,A82Z,,3.0,3.0,2.0,VERSAILLES FOUNDATION INC,,420 LEXINGTON AVE,NEW YORK,NY,10170-0002,0.0,3.0,3.0,1000.0,197111.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,1.0,1,0,0.0,0,36061.0,,A82Z,A80,,PC,O,AR,A,IN,,1990,A,A82Z,0.877336,10170.0,10170.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A80,199012,531964,0,NY,10170.0,NEW YORK,,,PC,O,AR,A,IN,,A80,A,,278683
32683,237089275,8667,0,0,0,21857,0,0,0,21857,21857,30524,32366,149585,0,0,301427,299585,150000,150000,0,0,0,0,0,0,0,0,0,0,0,,A20Z,,2.0,1.0,1.0,ART DEALERS ASSOCIATION FOUNDATION INC,,575 MADISON AVE,NEW YORK,NY,10022-2511,0.0,3.0,3.0,1200.0,197103.0,1.0,15.0,1.0,13.0,0.0,20.0,10,,119.0,59.0,602.0,B9710,,1.0,1,1,6.0,1,36061.0,,A20Z,A20,,PC,O,AR,A,IN,,1989,A,A20Z,0.436051,10022.0,10022.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A12,199010,30524,0,NY,10022.0,NEW YORK,,,PC,O,AR,A,IN,,A12,A,,0
32786,237092561,25591,0,0,0,0,0,0,0,47681,47681,73272,3896,-9692,0,0,399,8240,15500,17932,0,0,0,0,0,0,0,0,0,0,0,,A62Z,,1.0,1.0,1.0,ZENA ROMMETT DANCE ASSOCIATION LTD,,44 DOWNING ST 1B,NEW YORK,NY,10014-4354,0.0,3.0,3.0,2000.0,197101.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,0.0,0,0,0.0,0,36061,,A62Z,A62,,PC,O,AR,A,IN,,1989,A,A62Z,0.370874,10014.0,10014.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A62,199006,73272,0,NY,10014.0,NEW YORK,,,PC,O,AR,A,IN,,A62,A,,47681
32924,237098702,34080,0,0,0,463,3137,0,0,24940,24940,59020,69907,12090,0,0,22977,12090,0,0,0,0,0,0,0,0,0,0,0,0,0,,A76Z,,1.0,1.0,1.0,WOMENS LIBERATION WRITING COLLECTIVE INC,,,NEW YORK,NY,10108-0000,,,,,,,,,,,,12,,,,,BMF89,1989.0,1.0,1,1,4.0,1,36061,,A76Z,A70,,U,O,AR,A,IN,,1988,A,A76Z,0.686096,10108.0,10108.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1988,A70,198812,59020,0,NY,10108.0,NEW YORK,,,PC,O,AR,A,IN,,A70,A,,24477
33220,237106585,41694,14750,0,0,2922,0,0,0,37800,5351,94244,58118,37032,0,0,33355,37032,0,0,0,0,0,0,0,0,0,0,0,0,0,,A69Z,,1.0,1.0,1.0,CHILDRENS ORCHESTRA SOCIETY INC,,65 03 180TH ST,FRESH MEADOWS,NY,11365-2139,0.0,3.0,3.0,2100.0,197104.0,1.0,15.0,1.0,11.0,0.0,10.0,8,,119.0,349.0,0.0,B9710,,1.0,1,0,0.0,0,36081,,A69Z,A69,,PC,O,AR,A,IN,,1989,A,A69Z,0.20714000000000002,11365.0,11365.0,5602.0,5600.0,A,1,AR,AR,36081.0,,AR,1990,A69,199008,61795,3710,NY,11365.0,FRESH MEADOWS,,,PC,O,AR,A,IN,,A69,A,,2429
33287,237108499,186484,0,0,0,0,24146,0,0,380199,380199,566683,563692,-24662,0,0,413355,457675,441008,482337,0,0,0,0,0,0,0,0,0,0,0,,A33Z,R23Z,2.0,3.0,3.0,FEMINIST PRESS INC,% PAUL POMBO CPA PC,311 E 94TH ST,NEW YORK,NY,10128-5603,0.0,3.0,3.0,3000.0,197212.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,59.0,120.0,0.0,B9710,,0.0,1,1,4.0,1,36061,,A33Z,A33,,PC,O,AR,A,IN,,1990,A,A33Z,0.836822,10128.0,10128.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A33,199012,566683,0,NY,10128.0,NEW YORK,,,PC,O,AR,A,IN,,A33,A,,380199
33319,237109879,3477140,0,0,0,263,101010,0,0,146903,146903,3624043,3759632,-665630,0,33349,1070771,897031,1463521,1562661,0,0,0,0,0,0,0,0,0,0,0,,B99Z,,3.0,4.0,4.0,NATIONAL PUERTO RICAN FORUM INC,,31 E 32ND ST,NEW YORK,NY,10016-5509,0.0,3.0,3.0,2100.0,197104.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,59.0,399.0,0.0,B9710,,0.0,1,1,5.0,1,36061,,B99Z,B99,,PC,O,ED,B,IN,,1989,B,B99Z,0.887885,10016.0,10016.0,5602.0,5600.0,B,1,ED,ED,36061.0,,ED,1990,B99,199006,3624043,0,NY,10016.0,NEW YORK,,,PC,O,ED,B,IN,,A23,A,,146640
33445,237112957,110083,0,0,0,1541,8461,0,0,118446,118446,228529,282184,256528,29850,0,310183,256528,0,0,0,0,0,0,0,0,0,0,0,0,0,,A31Z,,2.0,2.0,2.0,GLOBAL VILLAGE VIDEO RESOURCE CENTER INC,,431 BROOME ST,NEW YORK,NY,10013-2622,0.0,3.0,3.0,2000.0,197107.0,1.0,15.0,1.0,13.0,0.0,10.0,3,,59.0,0.0,0.0,B9710,,1.0,1,1,4.0,1,36061,,A31Z,A31,,PC,O,AR,A,IN,,1990,A,A31Z,0.496508,10013.0,10013.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1991,A31,199103,228529,116905,NY,10013.0,NEW YORK,,,PC,O,AR,A,IN,,A31,A,,116905
33448,237112987,228679,0,0,0,-6022,3991,0,0,446552,446552,675231,717112,35046,32840,0,216822,150968,75251,115922,0,0,0,0,0,0,0,0,0,0,0,,A65Z,,2.0,3.0,3.0,WORKSHOP OF THE PLAYERS ART FOUNDATION,,519 W 23RD ST,NEW YORK,NY,10011-1102,0.0,3.0,3.0,3000.0,197109.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,1.0,1,0,0.0,0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1989,A,A65Z,0.506708,10011.0,10011.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A65,199006,675231,0,NY,10011.0,NEW YORK,,,PC,O,AR,A,IN,,A65,A,,452574
33610,237117003,102915,0,0,0,2743,0,0,0,112431,112431,215346,218463,-7837,10000,0,23591,40828,28311,48665,0,0,0,0,0,0,0,0,0,0,0,,A60Z,,1.0,2.0,2.0,RAINDANCE FOUNDATION INC,,51 FIFTH AVE,NEW YORK,NY,10003-4320,0.0,3.0,3.0,1230.0,197110.0,1.0,15.0,1.0,13.0,0.0,20.0,8,,149.0,119.0,0.0,B9710,,0.0,1,1,4.0,1,36061,,A60Z,A60,,PC,O,AR,A,IN,,1989,A,A60Z,0.109372,10003.0,10003.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A60,199008,215346,0,NY,10003.0,NEW YORK,,,PC,O,AR,A,IN,,A60,A,,109688
33943,237126815,125584,10055,0,0,2,27619,0,0,15794,15794,151433,136638,19343,27000,0,9810,22196,5262,2853,0,0,0,0,0,0,0,0,0,0,0,,A6DB,A33Z,1.0,2.0,2.0,COMPOSERS FORUM INC,% ART SERVICES,260 W BROADWAY,NEW YORK,NY,10013-2259,0.0,3.0,3.0,2000.0,197109.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1.0,1,1,4.0,1,36061,,A6DB,A02,6.0,PC,O,AR,A,IN,,1989,A,A6DB,0.147313,10013.0,10013.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A02,199006,151433,0,NY,10013.0,NEW YORK,,,PC,O,AR,A,IN,,A0268,A,,15792
34017,237129564,5580778,0,0,0,124179,103188,18177,0,427970,409793,6008748,5987798,-24723,0,0,5681783,4956954,5709279,4981677,0,0,0,0,0,0,0,0,0,0,0,S,A20J,,4.0,5.0,5.0,NEW YORK FOUNDATION FOR THE ARTS INC,,155 AVE OF THE AMERICAS,NEW YORK,NY,10013-1507,0.0,3.0,3.0,1200.0,199407.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,0.0,1,1,4.0,1,36061,,A20J,A12,2.0,PC,S,ZB,A,IN,,1989,A,A20J,0.045981,10013.0,10013.0,5602.0,5600.0,A,1,AR,AR,36061.0,,AR,1990,A12,199006,5990571,0,NY,10013.0,NEW YORK,,,PC,S,ZB,A,IN,,A1261,A,,285614
