,OLDNTEE,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,NTEE2,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VOK,VBS,VINCTYPE,VINCEXP,VFB,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,FIPS,MANUAL,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1,P2TASFMV
36593,A65Z,237166539,161777,0,0,0,850,9497,0,0,419968,419968,581745,603909,-59642,0,0,17514,13525,54992,73167,0,0,0,0,0,0,0,0,0,0,0,0,0,419118,0,0,,,RIDICULOUS THEATRICAL COMPANY INCORPORATED,,424 W 42ND ST STE 3R,NEW YORK,NY,10036-6809,0.0,3.0,3.0,1200.0,197205.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,88.0,0.0,0.0,B9710,,1,1,6.0,1,0.0,581745,1.0,3.0,3.0,3.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.645353,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1991,A65,199106,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
36659,A23Z,237168859,225840,7620,0,0,3402,0,0,0,66253,66253,299713,101683,551820,0,0,580275,1156120,209268,604300,0,0,0,0,0,0,0,0,0,0,0,0,17217,0,44553,1081,,,IRANIAN-ARMENIAN SOCIETY INC,,39 03 LITTLE NECK PKWY,LITTLE NECK,NY,11363-0000,0.0,3.0,3.0,1200.0,195606.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,927.0,602.0,0.0,B9710,,1,1,6.0,1,1.0,282496,4.0,2.0,2.0,2.0,36081,,A23Z,A23,,PC,O,AR,A,IN,,1991,A,A23Z,0.22651300000000002,11363.0,11363.0,5602.0,5600.0,36081.0,,AR,1991,A23,199112,NY,11363.0,LITTLE NECK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A,
36682,A6DZ,237169307,38544,0,0,0,1437,0,0,0,1437,1437,39981,34954,-3285,0,0,54966,24449,63278,27734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A68Z,GROUP FOR CONTEMPORARY MUSIC INC,% NICHOLAS ROUSSAKIS,870 W END AVE,NEW YORK,NY,10025-4948,0.0,3.0,3.0,2000.0,197201.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1,1,6.0,1,0.0,39981,1.0,1.0,1.0,1.0,36061,,A6DZ,A6D,,PC,O,AR,A,IN,,1991,A,A6DZ,0.229638,10025.0,10025.0,5602.0,5600.0,36061.0,,AR,1992,A6D,199206,NY,10025.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A68,A,
36730,A6AZ,237170675,102070,0,0,0,2171,1150,0,0,24536,24536,126606,120363,25996,7500,0,19753,25996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22365,0,0,,,BRONX OPERA COMPANY INC,,5 MINERVA PLACE,BRONX,NY,10468-1635,0.0,3.0,3.0,2000.0,197202.0,1.0,15.0,1.0,13.0,0.0,10.0,7,,119.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,126606,1.0,2.0,2.0,2.0,36005,,A6AZ,A6A,,PC,O,AR,A,IN,,1990,A,A6AZ,0.690505,10468.0,10468.0,5602.0,5600.0,36005.0,,AR,1991,A6A,199107,NY,10468.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A,
36744,Z99Z,237171145,68555,4885,0,0,0,0,0,0,0,0,73440,72084,-3473,0,0,20670,20495,25499,23968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,CLASSICAL AMERICA INC,,227 E 50TH ST,NEW YORK,NY,10022-7722,0.0,3.0,3.0,1200.0,197207.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,994.0,119.0,59.0,B9710,,1,1,6.0,1,0.0,73440,1.0,1.0,1.0,1.0,36061,,Z99Z,Z99,,PC,O,UN,Z,IN,,1990,Z,Z99Z,0.5122,10022.0,10022.0,5602.0,5600.0,36061.0,,UN,1990,A70,199012,NY,10022.0,NEW YORK,,,Z,UN,OT,PC,O,UN,Z,IN,,A70,A,
36779,A91Z,237172184,16580,0,42400,42056,11735,439,0,0,60235,18179,76815,13633,289220,0,0,253819,291319,3565,2100,0,0,0,0,0,0,0,0,0,0,0,0,2464,0,3636,0,,,ARTISTS WELFARE FUND INC,,498 BROOME ST,NEW YORK,NY,10013-2213,0.0,3.0,3.0,1230.0,197203.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,602.0,119.0,0.0,B9710,,0,1,1.0,0,1.0,32295,2.0,1.0,1.0,1.0,36061,,A91Z,A91,,PC,O,AR,A,IN,,1991,A,A91Z,0.434964,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1991,A91,199112,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A90,A,
36869,N52Z,237176396,139902,0,0,0,0,8711,0,0,54115,54115,194017,206338,-75140,0,0,5018,1697,67837,76837,0,0,0,0,0,0,0,0,0,0,0,0,0,54115,0,0,,A23Z,WEST INDIAN AMERICAN DAY CARNIVAL ASSN,% CARLOS LEZAMA,1028 ST JOHNS PL,BROOKLYN,NY,11213-2533,0.0,3.0,3.0,2000.0,197211.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,999.0,0.0,0.0,B9710,,1,1,6.0,1,0.0,194017,1.0,2.0,2.0,2.0,36047,,N52Z,N52,,PC,O,HS,N,IN,,1991,N,N52Z,0.691307,11213.0,11213.0,5602.0,5600.0,36047.0,,HU,1991,A23,199112,NY,11213.0,BROOKLYN,,,N,HU,HU,PC,O,HS,N,IN,,A23,A,
37018,A82Z,237181785,1048516,0,0,0,128200,17071,0,0,328084,328084,1376600,1259082,2064653,75000,0,2737310,2441695,784152,377042,0,0,0,0,0,0,0,0,0,0,0,0,0,68409,0,131475,,,NEW YORK LANDMARKS CONSERVANCY INC,,141 FIFTH AVE,NEW YORK,NY,10010-7105,0.0,3.0,3.0,2000.0,197204.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,59.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,1376600,4.0,4.0,4.0,4.0,36061,,A82Z,A82,,PC,O,AR,A,IN,,1990,A,A82Z,0.8990239999999999,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1990,A82,199012,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A82,A,
37063,A53I,237182582,15600333,0,8087570,7953068,846076,542858,0,0,10357022,2403954,25957355,5264479,60325037,0,0,49165761,60479018,1410246,153981,0,0,0,0,0,0,0,0,0,0,0,0,435286,0,988090,0,S,,AMERICAN FRIENDS OF THE ISRAEL MUSEUM,,500 FIFTH AVE 2540,NEW YORK,NY,10110-0002,0.0,3.0,3.0,1200.0,197205.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,60.0,602.0,0.0,B9710,,1,1,3.0,1,1.0,17569001,6.0,6.0,6.0,5.0,36061,,A53I,A53,5.0,PC,O,AR,A,IN,,1991,A,A53I,0.380974,10110.0,10110.0,5602.0,5600.0,36061.0,,AR,1991,A11,199112,NY,10110.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A1150,A,
37064,A23Z,237182583,80535,0,0,0,452,2185,0,0,36620,36620,117155,107671,1878,64168,0,8407,5717,16013,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,36168,0,0,,A25Z,ART RESOURCES FOR TEACHERS AND STUDENTS INC,MARTIN COHEN CPA,134 HENRY ST,NEW YORK,NY,10002-7132,0.0,3.0,3.0,1000.0,197205.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,119.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,117155,1.0,2.0,2.0,2.0,36061,,A23Z,A23,,PC,O,AR,A,IN,,1990,A,A23Z,0.306319,10002.0,10002.0,5602.0,5600.0,36061.0,,AR,1991,A25,199108,NY,10002.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A25,A,
37084,A69I,237183563,684877,0,1591396,1490679,239861,0,0,0,2516764,1026085,3201641,934572,4038714,0,0,5027048,6274962,1559998,2236248,0,0,0,0,0,0,0,0,0,0,0,0,204726,0,480781,0,,Q99Z,AMERICAN FRIENDS OF THE ISRAEL PHILHARMONIC ORCHESTRA INC,,122 E 42ND ST STE 4507,NEW YORK,NY,10168-0002,0.0,3.0,3.0,1200.0,197208.0,1.0,15.0,1.0,13.0,0.0,10.0,6,TRA INC,149.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,1506236,5.0,4.0,4.0,3.0,36061,,A69I,A69,6.0,PC,O,AR,A,IN,,1990,A,A69I,0.55374,10168.0,10168.0,5602.0,5600.0,36061.0,,AR,1991,A11,199106,NY,10168.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A1160,A,
37126,A6CZ,237185843,58560,0,0,0,560,0,0,0,64826,64826,123386,112631,-1862,1500,0,21383,29334,34000,31196,0,0,0,0,0,0,0,0,0,0,0,0,0,64266,0,0,,,DACAPO CHAMBER PLAYERS INC,,215 W 90TH ST,NEW YORK,NY,10024-1221,0.0,3.0,3.0,1230.0,197208.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,89.0,119.0,0.0,B9710,,1,1,6.0,1,0.0,123386,1.0,2.0,2.0,2.0,36061,,A6CZ,A6C,,PC,O,AR,A,IN,,1990,A,A6CZ,0.17727,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1991,A6C,199108,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A,
37135,A59Z,237186077,470626,16458,0,0,4375,23582,0,0,18877,18877,505961,152110,995913,24875,0,1034093,1029968,392031,34055,0,0,0,0,0,0,0,0,0,0,0,0,0,14502,0,0,,,OLD MERCHANTS HOUSE OF NEW YORK INC,% THE COOPER UNION,29 E 4TH ST,NEW YORK,NY,10003-7003,0.0,3.0,3.0,1000.0,197302.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,62.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,505961,4.0,3.0,3.0,2.0,36061,,A59Z,A59,,PC,O,AR,A,IN,,1991,A,A59Z,0.40746,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1991,A54,199112,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A54,A,
37341,A65Z,237202339,11199,11263,0,0,0,0,0,0,208153,208153,230615,310611,18216,0,0,123573,81637,19174,63421,0,0,0,0,0,0,0,0,0,0,0,0,6187,195462,0,0,,,STATEN ISLAND CIVIC THEATRE INC,,62 LYON PL,STATEN ISLAND,NY,10314-1863,0.0,3.0,3.0,,,,16.0,,,,,8,,,,,C92,1992.0,1,1,4.0,1,1.0,224428,1.0,2.0,2.0,2.0,36085,,A65Z,A65,,PC,O,AR,A,IN,,1989,A,A65Z,0.162027,10314.0,10314.0,5602.0,5600.0,36085.0,,AR,1990,A65,199008,NY,10314.0,STATEN ISLAND,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
37400,A62Z,237205214,32721,0,0,0,189,0,0,0,31779,31779,64500,66058,-61438,0,0,666,608,60546,62046,0,0,0,0,0,0,0,0,0,0,0,0,0,25200,0,0,,,MIMI GARRARD DANCE COMPANY INC,% MIMI GARRARD,155 WOOSTER ST,NEW YORK,NY,10012-3159,0.0,3.0,3.0,2000.0,197301.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,0,0,4.0,1,0.0,64500,1.0,1.0,1.0,1.0,36061,,A62Z,A62,,PC,O,AR,A,IN,,1990,A,A62Z,0.500034,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1991,A62,199106,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A,
37401,A99Z,237205218,12107,0,0,0,0,0,0,0,23631,23631,35738,26628,23049,0,0,13939,23049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705,0,924,,,BAY RIDGE FESTIVAL OF THE ARTS INC,,7516 3RD AVE,BROOKLYN,NY,11209-3104,0.0,3.0,3.0,1200.0,197303.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,119.0,59.0,40.0,B9710,,1,1,6.0,1,1.0,35738,1.0,1.0,1.0,1.0,36047,,A99Z,A99,,PC,O,AR,A,IN,,1991,A,A99Z,0.0748679,11209.0,11209.0,5602.0,5600.0,36047.0,,AR,1991,A99,199112,NY,11209.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A20,A,
37592,A65Z,237212492,736666,0,0,0,946,26695,0,0,155684,155684,892350,735007,-30007,0,0,431148,415268,588533,445275,0,0,0,0,0,0,0,0,0,0,0,0,29965,48405,0,12268,,A23Z,INTERNATIONAL ARTS RELATIONS INC,,PO BOX 788 TIMES SQ STA,NEW YORK,NY,10108-0788,0.0,3.0,3.0,2000.0,197208.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,59.0,0.0,0.0,B9710,,1,1,4.0,1,0.0,862385,2.0,3.0,3.0,3.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.175713,10108.0,10108.0,5602.0,5600.0,36061.0,,AR,1990,A23,199012,NY,10108.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A,
37718,A62Z,237218905,95749,0,0,0,24,11865,0,0,51336,51336,147085,178623,-36377,6500,0,41395,27260,46234,63637,0,0,0,0,0,0,0,0,0,0,0,0,0,44400,0,0,,,DAN WAGONER DANCE FOUNDATION INC,,791 BROADWAY,NEW YORK,NY,10003-6809,,3.0,3.0,2000.0,197209.0,,16.0,,,,,12,,119.0,59.0,0.0,B9508,1995.0,0,0,4.0,1,0.0,147085,1.0,2.0,2.0,2.0,36061,,A62Z,A62,,PC,O,AR,A,IN,,1990,A,A62Z,0.500714,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1990,A62,199012,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A,
37797,A84Z,237221787,90642,0,0,0,2884,0,2327,1084,6297,3970,96939,70263,67341,0,0,42992,67341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,GERMAN AMERICAN COMMITTEE OF GREATER NEW YORK INC,% T DENGLER,233 BROADWAY,NEW YORK,NY,10279-0001,0.0,3.0,3.0,1000.0,197208.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,64.0,908.0,0.0,B9710,,1,1,6.0,1,1.0,94612,1.0,1.0,1.0,1.0,36061,,A84Z,A84,,PC,O,AR,A,IN,,1991,A,A84Z,0.102362,10279.0,10279.0,5602.0,5600.0,36061.0,,AR,1991,A23,199112,NY,10279.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A23,A,
37839,A69Z,237223688,56231,0,0,0,1300,0,0,0,5085,5085,61316,77281,21684,0,0,37649,21684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785,0,0,,,HOUSING SYMPHONY ORCHESTRA INC,,250 BROADWAY,NEW YORK,NY,10007-2516,0.0,3.0,3.0,2000.0,197402.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,90.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,61316,1.0,1.0,1.0,1.0,36061,,A69Z,A69,,PC,O,AR,A,IN,,1989,A,A69Z,0.8327629999999999,10007.0,10007.0,5602.0,5600.0,36061.0,,AR,1989,A69,198912,NY,10007.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A69,A,
38052,A62Z,237236811,441492,0,0,0,0,1044,0,0,15175,15175,456667,485492,24401,0,0,61718,27201,8492,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,4030,0,0,,,NEW ENGLAND DINOSAUR INC,% MICHAEL J KLEIN TREASURER,215 W 76TH ST FL 4,NEW YORK,NY,10023-8201,0.0,3.0,3.0,1000.0,197306.0,1.0,15.0,1.0,13.0,0.0,10.0,6,MICHAEL MAO DANCE,90.0,119.0,0.0,B9710,,1,1,4.0,1,1.0,456667,1.0,2.0,2.0,2.0,36061,,A62Z,A62,,PC,O,AR,A,IN,,1990,A,A62Z,0.498708,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1991,A62,199106,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A,
38088,A99Z,237239481,203754,0,0,0,1345,11123,0,0,191548,191548,395302,373538,2433,49000,0,68417,89129,62300,86696,0,0,0,0,0,0,0,0,0,0,0,0,25448,158966,0,292,,,ASSOCIATION FOR DEVELOPMENT OF DRAMATIC ARTS INC,% JEAN COCTEAU REPERTORY,330 BOWERY,NEW YORK,NY,10012-2462,0.0,3.0,3.0,3000.0,197402.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1,1,4.0,1,1.0,369854,1.0,2.0,2.0,2.0,36061,,A99Z,A99,,PC,O,AR,A,IN,,1990,A,A99Z,0.20804299999999998,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1991,A61,199106,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A61,A,
38266,A62Z,237248587,11543,0,0,0,174,0,0,0,16122,16122,27665,20771,14778,0,0,7883,14868,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,15948,0,0,,,ZE EVA COHEN DANCE FOUNDATION LTD,,104 FRANKLIN ST,NEW YORK,NY,10013-2910,0.0,3.0,3.0,1230.0,197212.0,1.0,16.0,1.0,13.0,0.0,20.0,6,,119.0,927.0,0.0,B9710,,1,1,6.0,1,1.0,27665,1.0,1.0,1.0,1.0,36061,,A62Z,A62,,PC,O,AR,A,IN,,1990,A,A62Z,0.894681,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1991,A62,199106,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A,
38305,A91Z,237250649,0,0,0,0,636,0,0,0,121233,121233,121233,134610,-4254,0,0,11784,663,2661,4917,0,0,0,0,0,0,0,0,0,0,0,0,0,120597,0,0,,,IBERO-AMERICAN THEATRE WORKSHOP INC,,342 E 67TH ST 6D,NEW YORK,NY,10021-6243,0.0,3.0,3.0,1000.0,197301.0,1.0,15.0,1.0,13.0,0.0,20.0,6,,59.0,0.0,0.0,B9710,,0,0,6.0,1,0.0,121233,1.0,2.0,2.0,2.0,36061,,A23Z,A23,,PC,O,AR,A,IN,,1991,A,A23Z,0.7619020000000001,10021.0,10021.0,5602.0,5600.0,36061.0,,AR,1992,A23,199206,NY,10021.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
38308,A65Z,237250654,65800,0,0,0,2530,2171,0,0,87018,87018,152818,120413,102425,0,400,88177,118780,18157,16355,0,0,0,0,0,0,0,0,0,0,0,0,0,84488,0,0,,,ONTOLOGICAL-HYSTERIC THEATRE INC,% PERFORMING ARTSERVICES INC,260 W BROADWAY,NEW YORK,NY,10013-2259,0.0,3.0,3.0,2000.0,197301.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,152818,2.0,2.0,2.0,2.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.779628,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1991,A65,199106,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
38433,A69P,237254943,36100,0,0,0,0,0,0,0,54720,54720,90820,90820,0,0,0,41539,41054,41539,41054,0,0,0,0,0,0,0,0,0,0,0,0,0,54720,0,0,,,ROME FESTIVAL ORCHESTRA LTD,,EMPIRE STATE BLDG STE 330,NEW YORK,NY,10118-0000,0.0,3.0,3.0,2100.0,197303.0,1.0,11.0,1.0,13.0,0.0,10.0,12,,30.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,90820,1.0,1.0,1.0,1.0,36061,,A69P,A69,6.0,PC,O,AR,A,IN,,1991,A,A69P,0.302197,10118.0,10118.0,5602.0,5600.0,36061.0,,AR,1991,A69,199112,NY,10118.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A1969,A,
38531,Z99Z,237259404,34425,0,0,0,0,2853,0,0,107006,107006,141431,118928,12116,0,0,28286,14356,17399,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,107006,0,0,,,SHALIKO COMPANY,,151 SECOND AVE 1E,NEW YORK,NY,10003-5710,,3.0,,,,,,,,,,12,,,,,ALM97,1992.0,0,1,1.0,0,1.0,141431,1.0,2.0,2.0,2.0,36061,,Z99Z,Z99,,PC,O,UN,Z,IN,,1990,Z,Z99Z,0.09917530000000001,10003.0,10003.0,5602.0,5600.0,36061.0,,UN,1990,Z99,199012,NY,10003.0,NEW YORK,,,Z,UN,OT,PC,O,UN,Z,IN,,A60,A,
38542,A26Z,237259446,151542,0,0,0,365,31944,0,0,132992,132992,284534,217239,91112,0,0,45600,116155,21783,25043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80129,52498,,A51Z,WHITE COLUMNS INC,,142 54 CHRISTOPHER ST,NEW YORK,NY,10014-2836,0.0,3.0,3.0,2300.0,197303.0,1.0,16.0,1.0,13.0,0.0,10.0,8,,59.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,284534,2.0,2.0,2.0,2.0,36061,,A26Z,A26,,PC,O,AR,A,IN,,1990,A,A26Z,0.479149,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1991,A26,199108,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A26,A,
38554,A68C,237259680,15921,0,0,0,0,0,0,0,72123,72123,88044,84089,8000,0,0,8938,10455,2440,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,71694,0,429,,A6DZ,AMERICAN BRASS CHAMBER MUSIC ASSOCIATION INC,,30 LINCOLN PLZ STE 3N,NEW YORK,NY,10023-7107,0.0,3.0,3.0,2000.0,197301.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,89.0,0.0,0.0,B9710,,0,1,1.0,0,1.0,88044,1.0,1.0,1.0,1.0,36061,,A68C,A68,6.0,PC,O,AR,A,IN,,1991,A,A68C,0.9313100000000001,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1991,A68,199112,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A036C,A,
38726,A6CZ,237270405,62906,0,0,0,124,9586,0,0,71674,71674,134580,182285,-132213,0,5764,17182,14665,101690,146878,0,0,0,0,0,0,0,0,0,0,0,0,0,71550,0,0,,,NEW YORK PHILOMUSICA CHAMBER ENSEMBLE,,105 W 73RD ST,NEW YORK,NY,10023-2903,0.0,3.0,3.0,2000.0,197308.0,1.0,15.0,5.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,0,0,6.0,1,0.0,134580,1.0,2.0,2.0,2.0,36061,,A6CZ,A6C,,PC,O,AR,A,IN,,1991,A,A6CZ,0.351088,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1992,A6C,199206,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A,
38905,A53Z,237280740,167523,5740,0,0,3028,0,13896,20890,62873,48977,236136,167550,143855,27570,0,147878,175411,52728,31556,0,0,0,0,0,0,0,0,0,0,0,0,5985,8057,10674,343,,,JACQUES MARCHAIS CENTER OF TIBETAN ARTS INC,,PO BOX 198,STATEN ISLAND,NY,10306-0000,0.0,3.0,3.0,2000.0,197309.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,60.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,216255,2.0,2.0,2.0,2.0,36085,,A53Z,A53,,PC,O,AR,A,IN,,1991,A,A53Z,0.962792,10306.0,10306.0,5602.0,5600.0,36085.0,,AR,1991,A53,199112,NY,10306.0,STATEN ISLAND,,,A,AR,AR,PC,O,AR,A,IN,,A51,A,
39192,A51I,237296158,55450,0,0,0,3448,0,0,0,3448,3448,58898,50271,1766127,0,0,1757750,1766377,250,250,1766127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,LUTECE FOUNDATION INC,% KELLY DRYE WARREN CLARK CARR & EL,101 PARK AVENUE,NEW YORK,NY,10178-0002,0.0,3.0,3.0,1000.0,197304.0,1.0,15.0,1.0,13.0,0.0,20.0,12,,602.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,58898,4.0,1.0,1.0,1.0,36061,,A51I,A51,5.0,PC,O,AR,A,IN,,1991,A,A51I,0.9890389999999999,10178.0,10178.0,5602.0,5600.0,36061.0,,AR,1991,A51,199112,NY,10178.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A11,A,
39195,Z99Z,237296167,335504,0,0,0,27967,176978,0,0,1192512,1192512,1528016,1467368,1436043,0,0,2031855,1927205,512499,491162,0,0,0,0,0,0,0,0,0,0,0,0,0,1164545,0,0,,,TOWN HALL FOUNDATION INC,,123 W 43RD ST,NEW YORK,NY,10036-6514,0.0,3.0,3.0,2300.0,197306.0,1.0,17.0,1.0,13.0,0.0,10.0,8,,602.0,0.0,0.0,B9710,,0,1,1.0,0,1.0,1528016,4.0,4.0,4.0,4.0,36061,,T20Z,T20,,PC,S,ZC,T,IN,,1990,T,T20Z,0.312067,10036.0,10036.0,5602.0,5600.0,36061.0,,PU,1991,T20,199108,NY,10036.0,NEW YORK,,,T,PU,OT,PC,S,ZC,,IN,,A12,A,
39560,A62Z,237309959,37826,7200,0,0,0,0,0,0,20662,20662,65688,72419,4333,15600,0,15235,17861,13271,13528,4333,0,0,0,0,0,0,0,0,0,0,0,0,20662,0,0,,,AMERICAN AUTHENTIC JAZZ DANCE THEATRE INC,% PEPSI BETHEL,554 W 53RD ST A24,NEW YORK,NY,10019-5036,0.0,3.0,3.0,2000.0,197310.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,119.0,0.0,B9710,,0,1,1.0,0,1.0,65688,1.0,1.0,1.0,1.0,36061,,A62Z,A62,,PC,O,AR,A,IN,,1990,A,A62Z,0.199686,10019.0,10019.0,5602.0,5600.0,36061.0,,AR,1991,A62,199106,NY,10019.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A,
