,EIN,FisYr,TAXPER,SUBSECCD,ACTIV,P1TOTREV,P2TOTAST,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,ACTIV1,ACTIV2,ACTIV3,RULEDATE,NAME,CITY,STATE,ZIP5,ADDRESS,ZIP,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P1NADINC,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P1GRENTS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2EYASST,P2MTGNTS,P3EYTFND,P6TX4940,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,P6TEXCTX,CONTACT,GEN,AFCD,CLASSCD,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,verify,FIPS,MSA_NECH,PMSA,RandNum,STYEAR,stateOld1,zip5Old1,cityOld1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,NTEE1,MAJGRPB,ntmaj12,ntmaj10,ntmaj5,NTEECC,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
12960,222711422,1997,199712,3,40,277413,2916680,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,40.0,123.0,0.0,198609.0,CHINA TIMES CULTURAL FOUNDATION,FLUSHING,NY,11355,136 39 41ST AVE 1A,11355-2426,0,11541,111067,154805,0,0,24000,108500,208436,68977,181750,258207,0,0,1569029,758647,2327676,536,3455485,0,159389,0,277413,0,99936,19206,73250,19206,0,2513,0,0,3455485,0,2916144,5164,0,0,0,0,0,0,312,0,3236300,154200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5164,,0.0,3.0,1.0,1.0,4.0,1.0,11.0,0.0,1.0,12,,,36081.0,5602.0,5600.0,0.012504799999999998,1997,NY,11355,FLUSHING,PF,S,ZB,A,IN,,A,A,AR,AR,AR,A12,,,,,,,A1233,A
13248,222795753,1997,199706,3,602,275943,1731387,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,602.0,0.0,0.0,198706.0,THE INDIAN POINT FOUNDATION INC,NEW YORK,NY,10128,1095 PARK AVE 11A,10128-1154,0,81,59233,162960,0,53669,0,109170,124494,151449,109976,266652,0,0,1112766,0,1112766,0,2252414,0,80660,0,275943,0,15324,9291,806,9291,0,0,0,387769,2252414,0,1731387,2667,0,0,2800,0,0,0,0,133,1637800,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667,,0.0,3.0,1.0,1.0,4.0,1.0,13.0,0.0,1.0,6,,,36061.0,5602.0,5600.0,0.23546199999999998,1996,NY,10128,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A23,,,,,,,A23,A
13667,223047700,1996,199612,3,59,371283,822944,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,59.0,0.0,0.0,196703.0,NEW YORK FOUNDATION FOR ARCHITECTURE INC,NEW YORK,NY,10016,200 LEXINGTON AVE,10016-6201,67227,4163,37834,262059,0,0,0,94320,112164,259119,98356,301719,0,433435,0,0,433435,42576,822944,0,37607,0,304056,0,17844,2337,9973,2337,0,0,0,271513,822944,0,780368,3017,0,0,273,0,4000,0,0,0,763600,34600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3017,,0.0,3.0,1.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.669363,1996,NY,10016,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A40,,,,,,,A40,A
13716,223073374,1997,199711,3,93,26,1,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,93.0,0.0,0.0,199011.0,AMERICAN FRIENDS OF RADIO FRANCE INTERNATIONAL INC,NEW YORK,NY,10017,767 THIRD AVE,10017-0000,26,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,3.0,1000.0,1.0,4.0,1.0,13.0,0.0,1.0,11,,,36061.0,5602.0,5600.0,0.9667110000000001,1996,NY,10017,NEW YORK,PF,S,ZA,A,IN,,A,A,AR,AR,AR,A113,,,,,,,A1134,A
17166,237044630,1997,199705,3,119,0,1500,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,119.0,59.0,0.0,196912.0,RIVERSIDE THEATER WORKSHOP INC,NEW YORK,NY,10025,280 RIVERSIDE DR,10025-5220,0,0,0,0,0,0,0,0,1280,-1280,1280,0,0,0,0,0,0,0,1500,0,1,0,0,0,1280,0,1280,0,0,0,0,0,1500,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,3.0,1.0,1.0,4.0,1.0,13.0,0.0,1.0,5,,,36061.0,5602.0,5600.0,0.953103,1996,NY,10025,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A65,,,,,,,A65,A
17288,237055841,1997,199712,3,119,300539,2096091,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,119.0,602.0,40.0,197002.0,INDONESIAN CULTURAL FOUNDATION INC,NEW YORK,NY,10158,605 THIRD AVE STE 1501,10158-1599,0,3142,172206,125191,0,0,0,81130,127401,173138,98732,275405,0,0,0,0,0,0,2021042,0,98978,0,300539,0,46271,25134,17602,25134,0,18859,0,2028692,2021042,0,2096091,5508,0,0,2655,0,2200,0,4,0,2009700,93500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5508,,0.0,3.0,1.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.462008,1997,NY,10158,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A23,,,,,,,A23,A
17298,237057127,1997,199712,3,59,7700,9328,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,59.0,29.0,0.0,197002.0,AFRICAN CHRISTIAN TEACHERS ASSOCIATION,LAURELTON,NY,11413,135 38 226TH ST,11413-2432,7700,0,0,0,0,0,0,2200,7700,0,7700,0,0,0,8520,0,8520,0,9328,0,0,0,0,0,5500,0,0,0,0,308,0,0,9328,0,9328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,3.0,2.0,1.0,4.0,5.0,11.0,0.0,1.0,12,,,36081.0,5602.0,5600.0,0.42268,1997,NY,11413,LAURELTON,PF,O,AR,A,IN,,A,A,AR,AR,AR,A23,,,,,,,B03,B
17518,237087276,1997,199709,3,59,646849,1765988,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,59.0,602.0,0.0,197011.0,PEARSON ART FOUNDATION INC,NEW YORK,NY,10118,350 FIFTH AVE STE 2822,10118-2899,0,0,9979,592823,0,44047,61000,246981,397878,248971,351115,627467,51230,0,519856,0,519856,23365,3894674,393840,133384,0,646849,70612,150897,19382,104134,19382,19382,4213,0,240313,3894674,0,1742623,6275,0,0,925,0,0,0,0,0,2708300,0,51230,0,11234,8878,71342,153134,253243,38861,481748,926986,0,0,0,0,0,0,0,0,0,0,88923,71295,52710,83248,296176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6275,% WOLLIN ASSOC INC,0.0,3.0,1.0,1.0,3.0,1.0,13.0,0.0,1.0,9,,,36061.0,5602.0,5600.0,0.327257,1996,NY,10118,NEW YORK,PF,S,ZB,A,IN,,A,A,AR,AR,AR,A12,,,,,,,A12,A
17631,237108615,1997,199710,3,119,6400,208251,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,119.0,0.0,0.0,197112.0,GABRIEL VON WAYDITCH MUSIC FOUNDATION,KEW GARDENS,NY,11415,80 61 LEFFERTS BLVD,11415-1715,3572,328,0,0,0,0,0,526,7137,-737,6137,1828,0,0,0,0,0,0,235453,0,11695,2500,2828,0,6611,1000,5611,1000,0,2106,0,0,235453,0,208251,37,0,0,0,0,0,0,0,0,237500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,0.0,3.0,1.0,1.0,4.0,1.0,11.0,0.0,1.0,10,,,36081.0,5602.0,5600.0,0.525816,1996,NY,11415,KEW GARDENS,PF,O,AR,A,IN,,A,A,AR,AR,AR,A68,,,,,,,A68,A
17827,237162976,1997,199712,3,119,7163,6343,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,119.0,91.0,0.0,197212.0,FOUNDATION FOR RESEARCH IN THE AFRO-AMERICAN CREATIVE ARTS,CAMBRIA HGTS,NY,11411,PO BOX I,11411-0000,7163,0,0,0,0,0,0,0,12692,-5529,8859,0,0,0,0,0,0,0,4009,0,200,0,0,0,12692,0,8859,0,0,1009,0,0,4009,0,6343,0,0,0,0,0,0,0,0,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,3.0,2.0,1.0,4.0,1.0,11.0,0.0,1.0,12,,,36081.0,5602.0,5600.0,0.9492860000000001,1997,NY,11411,CAMBRIA HGTS,PF,S,ZB,A,IN,,A,A,AR,AR,AR,A12,,,,,,,A12,A
17861,237170979,1997,199712,3,90,1800,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,90.0,0.0,0.0,198008.0,CREATIVE OPERA COMPANY LTD,NEW YORK,NY,10024,101 W 85TH ST 34,10024-4452,1800,0,0,0,0,0,0,0,8080,-6280,0,0,0,0,0,0,0,26173,0,0,0,0,0,0,8080,0,0,0,0,0,0,0,0,0,-26173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,% FRANCES EBERMAN,0.0,3.0,1.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.121892,1997,NY,10024,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A6A,,,,,,,A6A,A
17891,237177774,1995,199512,3,59,-1000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,59.0,0.0,0.0,197211.0,ELEANOR ROOSEVELT NEWSPAPER WOMENS MEMORIAL FUND INC,NEW YORK,NY,10003,15 GRAMERCY PARK,10003-1705,8,0,598,0,0,0,0,8687,11467,-12467,11467,598,0,0,0,0,0,0,0,0,294,0,598,598,2780,0,2780,0,2780,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,0.0,3.0,2000.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.35467600000000005,1995,NY,10003,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A33,,,,,,,A33,A
17899,237179844,1998,199801,3,602,7316,99119,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,602.0,0.0,0.0,197302.0,RANDI PRESS FOUNDATION,BROOKLYN,NY,11234,2284 FLATBUSH AVE,11234-4518,3609,3707,0,0,0,0,0,6000,6104,1212,6000,3707,3707,0,0,0,0,0,99119,0,4852,0,3707,3707,104,0,0,0,0,0,0,0,99119,0,99119,37,0,0,0,0,0,0,0,0,98500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,0.0,3.0,1.0,1.0,4.0,1.0,11.0,0.0,1.0,1,,,36047.0,5602.0,5600.0,0.542166,1997,NY,11234,BROOKLYN,PF,O,AR,A,IN,,A,A,AR,AR,AR,A33,,,,,,,A33,A
18045,237228901,1997,199712,3,65,1014,22271,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,65.0,207.0,0.0,197212.0,LUNDQUIST RELIGIOUS EXHIBITS INC,BRONX,NY,10462,2041 COLDEN AVE,10462-3170,0,14,999,0,0,0,0,0,165,849,0,849,0,0,0,0,0,0,22271,0,1074,0,1014,0,165,165,0,165,0,22271,0,0,22271,0,22271,17,0,0,0,0,0,0,0,0,21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,% RAYMOND LUKE,0.0,3.0,1.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36005.0,5602.0,5600.0,0.490624,1997,NY,10462,BRONX,PF,O,AR,A,IN,,A,A,AR,AR,AR,A40,,,,,,,A50,A
18144,237259908,1997,199712,3,560,1980,10278,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,560.0,0.0,0.0,197302.0,IDA FINK MEMORIAL ASSOCIATION,BROOKLYN,NY,11230,1247 E 8TH ST,11230-5105,1980,0,0,0,0,0,0,1550,1855,125,1550,0,0,10121,0,0,10121,0,10278,0,498,0,0,0,305,0,0,0,0,157,0,0,10278,0,10278,0,0,0,100,0,0,0,0,100,10100,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,% DAVID GOLDMAN,0.0,3.0,1.0,1.0,4.0,1.0,11.0,0.0,1.0,12,,,36047.0,5602.0,5600.0,0.4825,1997,NY,11230,BROOKLYN,PF,O,AR,A,IN,,A,A,AR,AR,AR,A80,,,,,,,A80,A
18201,237292189,1997,199712,3,119,17450,434154,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,119.0,0.0,0.0,197312.0,INSTITUTE OF CHINESE PERFORMING ARTS INC,NEW YORK,NY,10016,600 THIRD AVE STE 22 FLR,10016-1901,0,12405,18025,0,0,0,0,0,951,16499,405,30430,30430,0,154492,0,154492,0,438654,0,20885,0,30430,30430,951,0,405,0,0,0,0,0,438654,0,434154,609,0,0,600,0,0,0,0,0,424100,20300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,% EUGENIA SHIAH,0.0,3.0,3.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.41795299999999996,1997,NY,10016,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A60,,,,,,,A60,A
18409,237361022,1997,199709,3,60,255780,11918247,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,60.0,0.0,0.0,197404.0,NEUSTADT MUSEUM OF TIFFANY ART,NEW YORK,NY,10024,124 W 79 ST APT 15C,10024-6446,0,134560,37035,0,-31159,2150,49294,0,269261,-13481,199017,284574,286939,0,1300789,1363335,2664124,62102,13566579,251832,246141,113194,352614,286939,269261,68040,199017,68040,0,185605,0,0,13566579,0,11856145,5691,0,0,0,0,0,0,0,0,4997800,251800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5691,,0.0,3.0,2.0,1.0,4.0,1.0,13.0,0.0,1.0,9,,,36061.0,5602.0,5600.0,0.8436670000000001,1996,NY,10024,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A40,,,,,,,A40,A
18428,237365629,1997,199708,3,64,47970,1008834,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,64.0,119.0,149.0,197404.0,WORLD GRATITUDE DAY INC,NEW YORK,NY,10001,132 W 31ST ST,10001-3406,0,20869,27194,0,0,0,0,50000,53338,-5368,50000,46291,0,522535,0,0,522535,0,1048465,51069,52172,0,48063,0,3338,1772,0,1772,0,0,0,0,1048465,0,1008834,926,0,0,1400,0,0,0,0,474,1059300,51200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,,0.0,3.0,1.0,1.0,4.0,1.0,13.0,0.0,1.0,8,,,36061.0,5602.0,5600.0,0.782609,1996,NY,10001,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A84,,,,,,,Q99,Q
18429,237365710,1995,199512,3,119,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,119.0,0.0,0.0,197405.0,ION NICOLA THEATRE FOUNDATION INC,NEW YORK,NY,10023,342 W 71ST ST,10023-3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,3.0,2.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.527668,1995,NY,10023,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A65,,,,,,,A65,A
18489,237381454,1997,199709,3,90,0,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,90.0,0.0,0.0,197411.0,PHILHARMONIA EREDE INC,NEW YORK,NY,10036,400 W 43RD ST RM 37 N,10036-6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,3.0,2.0,1.0,4.0,1.0,13.0,0.0,1.0,9,,,36061.0,5602.0,5600.0,0.970198,1996,NY,10036,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A69,,,,,,,A69,A
18590,237412320,1997,199712,3,994,914,27995,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,994.0,119.0,64.0,197411.0,FLARE FOUNDATION FOR THE ARTS INC,NEW YORK,NY,10019,200 CENTRAL PARK S 21E,10019-1415,0,914,0,0,0,0,0,225,2019,-1105,2019,914,0,0,0,0,0,0,27995,1388,1406,0,914,0,1794,0,1794,0,0,1719,0,0,27995,0,27995,18,0,0,0,0,0,0,0,0,28600,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,0.0,3.0,2.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.23997,1997,NY,10019,NEW YORK,PF,S,ZB,A,IN,,A,A,AR,AR,AR,A12,,,,,,,A12,A
18829,237443020,1997,199712,3,602,2177043,2781459,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,602.0,0.0,0.0,197504.0,ABC BROADCASTING FOUNDATION INC,NEW YORK,NY,10023,77 W 66TH ST 11TH FLR,10023-6201,2000000,177043,0,0,0,0,0,3082616,3090886,-913843,3082616,177043,177043,0,0,0,0,0,2781459,0,144817,0,177043,177043,8270,0,0,0,0,-799423,0,0,2781459,0,2781459,1770,0,0,5623,0,0,0,0,3853,2940500,143000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,,0.0,3.0,1.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.30521,1997,NY,10023,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A30,,,,,,,A30,A
28244,382415253,1996,199612,3,90,41688,760466,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,90.0,0.0,0.0,198303.0,CENTER FOR ALTERNATIVE MEDIA AND CULTURE,NEW YORK,NY,10022,350 PARK AVE,10022-6022,0,41688,0,0,0,0,0,57000,99941,-58253,94985,41688,41688,224431,0,0,224431,181,761551,0,38408,0,41688,41688,42941,0,37985,0,0,8978,0,0,761551,0,760285,0,0,0,0,0,0,0,0,0,779900,0,38408,35630,20257,19649,113944,94985,40977,30856,36784,203602,760465,821378,827303,839091,3248237,760465,821378,827303,839091,3248237,25605,27050,27309,27769,107733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,% STARR & CO,0.0,3.0,1.0,1.0,2.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.856174,1996,NY,10022,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A30,,,,,,,A30,A
35413,510254205,1997,199712,3,602,463387,345135,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,602.0,0.0,0.0,198012.0,THE MUSEUM OF SCOTLAND AND HERITAGE TRUST FOUNDATION,NEW YORK,NY,10021,165 E 72ND ST,10021-4335,457430,0,142,5815,0,0,0,859194,823580,-360193,859194,142,5957,0,0,0,0,0,345135,0,14300,0,142,5957,-35614,0,0,0,0,231746,0,0,345135,0,345135,1,0,0,0,0,0,0,0,0,290300,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,% SLOANE & HINSHAW INC,0.0,3.0,1.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.43034700000000004,1997,NY,10021,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A50,,,,,,,A50,A
36527,521798613,1997,199712,3,560,1000,1000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,560.0,179.0,0.0,199306.0,AMERICAN FRIENDS OF THE CAMBODIA TRUST INC,NEW YORK,NY,10019,1675 BROADWAY,10019-5820,1000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,1000,3,3,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,% PETER V DARROW,0.0,3.0,1.0,1.0,4.0,2.0,31.0,200306.0,1.0,12,,,36061.0,5602.0,5600.0,0.09313350000000001,1997,NY,10019,NEW YORK,PF,S,ZA,A,IN,,A,A,AR,AR,AR,A11,,,,,,,A1123,A
41510,592343891,1997,199712,3,92,114,174,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,92.0,0.0,0.0,198810.0,RED BASS PRODUCTIONS INC,NEW YORK,NY,10013,373 BROADWAY F 19,10013-3926,0,0,0,0,114,0,0,0,20,94,0,0,114,0,0,0,0,3260,174,0,6,0,0,114,20,0,0,0,0,174,0,0,174,0,-3086,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,3.0,1000.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.872851,1997,NY,10013,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A60,,,,,,,A60,A
41641,592653271,1996,199612,3,60,47298,139395,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,60.0,62.0,0.0,198702.0,PAN AM HISTORICAL FOUNDATION INC,NEW YORK,NY,10169,230 PARK AVE RM 1450,10169-1499,19990,0,55,0,2943,24309,0,0,31088,16210,5524,55,0,0,5187,0,5187,0,140513,0,1683,0,55,0,31088,0,5524,0,0,35981,0,0,140513,0,139395,1,0,0,7,0,0,0,0,6,34200,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,% JAUN T TRIPPE,0.0,3.0,2.0,1.0,4.0,1.0,13.0,0.0,1.0,12,,,36061.0,5602.0,5600.0,0.627201,1996,NY,10169,NEW YORK,PF,O,AR,A,IN,,A,A,AR,AR,AR,A82,,,,,,,A82,A
55466,953697181,1996,199606,3,88,478,0,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,88.0,90.0,0.0,198201.0,ONE WORLD ARTS FOUNDATION INC,NEW YORK,NY,10024,230 W 79TH ST 93 N,10024-6210,0,478,0,0,0,0,0,0,41035,-40557,40599,478,42,0,0,0,0,0,0,0,1932,0,478,478,41035,0,40599,0,436,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,38700,0,0,0,0,0,0,40599,507353,441404,418923,1408279,0,84363,169973,81961,336297,0,84363,169973,81961,336297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,0.0,3.0,2000.0,1.0,4.0,1.0,13.0,0.0,1.0,6,,,36061.0,5602.0,5600.0,0.4314,1995,NY,10024,NEW YORK,PF,S,ZB,A,IN,,A,A,AR,AR,AR,A12,,,,,,,A12,A
