,EIN,TAXPER,CYCLE,DLN,NTEE,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1NLASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P6TEXCTX,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,p6ExmPF,p6DomOrg,p7Polit,p7Liquid,p7PoFClm,p7DisSal,p7DisBor,p7DisSer,p7DisPay,p7DisTra,p7PayGvt,p7UndInc,p7BusInt,p7JeoInv,p7Propag,p7Elect,p7IndGrt,p7OrgGrt,p7OthPur,P1GRENTS,pgoods,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2EYASST,P2MTGNTS,P3EYTFND,P6TX4940,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6INVTAX,P6TXCRDT,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,PF112,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,ASCD,INCCD,FRCD,ACCPER,ASSETS,INCOME,NEGINCOM,SEC_NAME,FIPS,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,CONVTOCO,SUBSEC2,ZIP5,ntee1,nteecc,RandNum,zipnew,MSA_NECH,PMSA,fipsold,v_errorCd,FisYr,stateOld1,zip5Old1,cityOld1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,ntmaj10,ntmaj12,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
8377,136019220,199909,200043,29491253107110,,N,Y,0,25,1998,3,6,4,3,119,314899,0,15978,0,0,0,139351,49542,0,470228,537952,-67724,433131,6026,121,49628,3566405,25217,5040,0,30257,8141,3566405,0,19070,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,15978,146766,537952,9952,433131,9952,97138,36553,0,0,3566405,0,3558264,121,0,0,0,0,216,0,0,-95,95,387207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POETRY SOCIETY OF AMERICA,,15 GRAMERCY PARK,NEW YORK,NY,10003-1705,0.0,3.0,3000.0,193705.0,1.0,4.0,5.0,13.0,0.0,4.0,4.0,1.0,9,403037,425290,,,36061.0,119.0,0.0,0.0,B9710,,,3.0,10003,Z,Z99,0.42925399999999997,10003,5602.0,5600.0,36061.0,,1999,NY,10003,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A0370,A
8416,136031962,199912,200031,29491190027220,,N,Y,0,1,1999,3,6,4,3,602,0,0,32162,146479,0,0,0,21523,88243,178641,110631,68010,90650,158495,1585,0,1124277,0,0,0,0,0,2025103,21271,93606,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,177866,0,22388,9371,2407,19371,0,0,0,1122699,2025103,0,1124277,1585,0,0,1428,0,0,0,1,158,0,1900633,92021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AL CROWLEY TRUST FBO NEIGHBORHOOD PLAYHOUSE,% CHEMICAL BANK ADMIN SERV DEPT,270 PARK AVE,NEW YORK,NY,10017-2014,0.0,3.0,1000.0,197302.0,1.0,4.0,2.0,13.0,0.0,5.0,4.0,1.0,12,907431,102724,,T-15246,36061.0,602.0,0.0,0.0,B9710,,,3.0,10017,Z,Z99,0.145148,10017,5602.0,5600.0,36061.0,,1999,NY,10017,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A61,A
8487,136059836,199912,200032,29491134100050,,N,Y,0,1,1999,3,4,3,3,161,132,8,24171,58252,0,0,0,0,131500,82564,144623,-62059,144507,72071,721,0,388509,192678,69301,125583,387562,37899,483739,0,25143,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,82431,0,13123,10360,13007,10360,0,0,0,0,483739,0,350610,721,0,0,0,0,0,0,0,721,0,510508,24422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HISTORICAL RESEARCH FOUNDATION,% ARTHUR ANDERSON,165 W 46TH ST 505,NEW YORK,NY,10036-2501,0.0,3.0,2000.0,196204.0,1.0,4.0,1.0,13.0,0.0,5.0,4.0,1.0,12,530344,372677,,,36061.0,161.0,180.0,59.0,B9710,,,3.0,10036,Z,Z99,0.212648,10036,5602.0,5600.0,36061.0,,1999,NY,10036,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A1282,A
8540,136066414,199912,200031,29491204074110,,N,Y,0,1,1999,3,1,1,3,602,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46,0,0,0,0,0,46,0,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOSEPH M MAY MEMORIAL ASSOCIATION INC,% JACOBS EVALL & BLUMENFELD,420 LEXINGTON AVE RM 2817,NEW YORK,NY,10170-0000,0.0,3.0,1000.0,195508.0,1.0,4.0,1.0,13.0,0.0,1.0,1.0,1.0,12,162,3,,,36061.0,602.0,0.0,0.0,B9710,,,3.0,10170,Z,Z99,0.120424,10170,5602.0,5600.0,36061.0,,1999,NY,10170,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A80,A
8728,136086859,199912,200032,29491204047000,,N,Y,0,1,1999,3,9,9,3,602,0,1086480,17506212,182519747,0,0,0,386089,29384774,201112439,38726501,162385938,37163114,199176912,1991769,0,642431139,38709110,462101331,111043148,611853589,3162223,642431139,0,33622593,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,0,0,201022144,0,9341727,1845231,5103453,1845231,0,0,0,0,642431168,0,639268928,1991769,0,0,1735000,0,0,0,0,256769,0,682692224,31630824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LILA WALLACE READERS DIGEST FUND INC,% CFO,2 PARK AVE 23RD FLR,NEW YORK,NY,10016-5603,0.0,3.0,1000.0,196004.0,1.0,4.0,1.0,13.0,0.0,9.0,9.0,1.0,12,734604587,51204668,,,36061.0,602.0,0.0,0.0,B9710,,,3.0,10016,Z,Z99,0.124003,10016,5602.0,5600.0,36061.0,,1999,NY,10016,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A33,A
8763,136089816,199912,200044,29491253136010,,N,Y,0,25,1999,3,6,6,3,602,3924976,31948,0,0,0,0,799007,0,1747477,4755931,3930956,824975,3606092,729990,7300,0,3569694,0,19375,0,19375,2153804,3569694,0,37915,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,729990,0,2183479,0,1903036,0,0,0,0,0,3569694,0,1415890,7300,0,0,400,0,0,0,0,6900,0,769851,30615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIACOM FOUNDATION,% VIACOM INTERNATIONAL INC,1515 BROADWAY,NEW YORK,NY,10036-5701,0.0,3.0,1000.0,195508.0,1.0,4.0,1.0,13.0,0.0,0.0,0.0,1.0,12,0,0,,,36061.0,602.0,0.0,0.0,B9710,,,3.0,10036,Z,Z99,0.9576040000000001,10036,5602.0,5600.0,36061.0,,1999,NY,10036,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A68,A
8853,136096069,199912,200036,29491232001130,,N,Y,0,1,1999,3,6,4,3,908,18760,0,62709,81101,0,0,55284,0,57500,217854,172803,45051,93714,83431,1669,96283,1590698,0,1426625,0,1426625,0,2885425,51173,114408,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,143810,117993,115303,60379,36214,60379,21710,163413,0,0,2885425,0,1590698,1669,0,0,2137,0,0,0,0,-468,468,2323009,112739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAUGHTERS OF THE CINCINNATI,,122 E 58TH ST,NEW YORK,NY,10022-1909,0.0,3.0,1200.0,194308.0,1.0,4.0,1.0,13.0,0.0,6.0,5.0,1.0,12,1336527,504434,,,36061.0,908.0,40.0,0.0,B9710,,,3.0,10022,Z,Z99,0.26460700000000004,10022,5602.0,5600.0,36061.0,,1999,NY,10022,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A80,A
9106,136115059,199812,200023,82491331009139,,N,Y,0,1,1998,3,4,3,3,59,1000,0,37403,23,0,0,0,0,32365,38426,38030,396,32365,36533,731,1,415853,0,313355,50000,363355,0,1467411,65928,66659,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,0,0,37426,0,5665,893,0,893,0,5078,0,0,1467411,0,415853,731,0,0,4500,0,0,0,0,-3769,0,1353479,65928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LITERARY SOCIETY FOUNDATION INC,HANS SCHUMACHER,PO BOX 155,NEW YORK,NY,10028-0002,0.0,3.0,2000.0,194705.0,1.0,4.0,1.0,13.0,0.0,4.0,0.0,1.0,12,409870,0,,,36061.0,59.0,0.0,0.0,B9710,,,3.0,10028,Z,Z99,0.120374,10028,5602.0,5600.0,36061.0,,1998,NY,10028,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A70,A
9157,136118881,199912,200032,29491204180170,,N,Y,0,1,1999,3,2,1,3,561,544,277,0,0,0,0,0,0,200,821,273,548,273,204,0,204,19958,0,0,0,0,0,19958,0,969,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,277,277,73,73,73,73,73,0,0,0,19958,0,19958,0,0,0,0,0,0,0,0,0,0,19684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BELGIAN SOCIETY OF BENEVOLENCE,% SOCFIN US INC,255 W 88TH ST 13 C,NEW YORK,NY,10024-1719,0.0,3.0,1000.0,194208.0,1.0,4.0,1.0,13.0,0.0,2.0,1.0,1.0,12,16884,502,,,36061.0,561.0,0.0,0.0,B9710,,,3.0,10024,Z,Z99,0.863025,10024,5602.0,5600.0,36061.0,,1999,NY,10024,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A23,A
9185,136121046,199812,200008,29491036016140,,N,Y,0,1,1998,3,3,1,3,119,0,1266,0,0,0,0,0,0,0,1266,1055,211,0,416,4,211,59140,0,0,0,0,3000,59140,1335,1339,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,0,0,1266,1266,1055,850,0,850,1055,86,0,0,59140,0,56140,4,0,0,0,0,0,0,0,4,0,27180,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NATIONAL ARTS FOUNDATION INC,% WHITMAN & RANSOM,200 PARK AVE KIESEL,NEW YORK,NY,10166-0005,0.0,1.0,2100.0,195204.0,1.0,4.0,1.0,13.0,0.0,3.0,1.0,1.0,12,58257,1282,,,36061.0,119.0,59.0,561.0,B9710,,,3.0,10166,Z,Z99,0.671325,10166,5602.0,5600.0,36061.0,,1998,NY,10166,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A26,A
9333,136139518,199912,200047,29491309032000,,N,Y,0,1,1999,3,8,6,3,40,27976,19271,283066,1054057,0,0,1199671,162018,241550,2584041,1284858,1299183,788313,2163446,21634,0,16677686,2444170,11017405,0,13461575,141145,16677686,0,724358,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,0,0,2545611,0,1043308,382165,627763,382165,0,286510,0,0,16677686,0,16536541,21634,0,0,25940,0,6250,0,0,-10556,10556,14707778,702724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KURT WEILL FOUNDATION FOR MUSIC,% HOROWITZ COLEMAN & WALDMAN,7 E 20TH ST,NEW YORK,NY,10003-1106,0.0,3.0,1200.0,196407.0,1.0,4.0,1.0,13.0,0.0,8.0,7.0,1.0,12,10024302,6878461,,,36061.0,40.0,59.0,0.0,B9710,,,3.0,10003,Z,Z99,0.814243,10003,5602.0,5600.0,36061.0,,1999,NY,10003,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A68,A
9393,136149781,200008,200051,29491302015110,,N,Y,0,1,1999,2,6,4,3,90,200,72739,295310,9294,0,0,43600,0,40000,433275,329054,104221,268150,370321,7406,378431,4250830,0,3712371,165312,3877683,569,3946417,0,194381,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,12132,0,389475,380181,289054,19154,268150,19154,1750,11212,202239,11030,3946417,0,4250261,7406,0,0,7208,0,0,0,0,198,0,3946826,0,194381,197197,215916,225314,832808,268150,244092,230154,156955,899351,1,0,0,0,1,0,0,0,0,0,129587,131465,143944,150209,555205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PERFORMING ARTS FOUNDATION INC,% SPITZ & EDELSTEIN CPAS,21 E 40TH ST RM 1006,NEW YORK,NY,10016-0570,0.0,3.0,1200.0,196411.0,1.0,3.0,3.0,13.0,0.0,6.0,6.0,1.0,8,4351616,3821257,,,36061.0,59.0,602.0,0.0,B9710,,,3.0,10016,Z,Z99,0.08496489999999998,10016,5602.0,5600.0,36061.0,,2000,NY,10016,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A1260,A
9460,136157956,199912,200030,29491134025190,,N,Y,0,1,1999,3,1,2,3,59,15110,163,0,0,0,0,0,0,14000,15273,15092,181,15088,163,3,0,9949,0,0,0,0,0,9949,0,455,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,163,0,1092,0,1088,0,0,9949,0,0,9949,0,9949,3,0,0,0,0,0,0,0,3,0,9238,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LARCHMONT CHAMBER MUSIC CIRCLE INC,% LILLIE BERNSTEIN,1185 AVE OF AMERICAS,NEW YORK,NY,10036-2601,0.0,3.0,2000.0,196404.0,1.0,4.0,1.0,13.0,0.0,2.0,2.0,1.0,12,10418,13960,,,36061.0,59.0,0.0,0.0,B9710,,,3.0,10036,Z,Z99,0.695454,10036,5602.0,5600.0,36061.0,,1999,NY,10036,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A6C,A
9679,136163969,199912,200032,29491204190160,,N,Y,0,1,1999,3,4,4,3,59,3000,1791,5718,124730,0,0,6937,0,34275,142176,65632,76544,55199,126700,2534,2615,338151,19794,304993,0,324787,0,629660,0,29402,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,132239,7509,31357,5539,20924,5539,4894,4290,0,0,629660,0,338151,2534,0,0,0,0,0,0,13,2547,0,596991,26868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOCIETY OF DAUGHTERS OF HOLLAND DAMES,% ANNA G B VIETOR,620 PARK AVE,NEW YORK,NY,10021-6591,0.0,3.0,1000.0,194211.0,1.0,4.0,5.0,13.0,0.0,4.0,3.0,1.0,12,289424,74291,,,36061.0,59.0,602.0,0.0,B9710,,,3.0,10021,Z,Z99,0.0793922,10021,5602.0,5600.0,36061.0,,1999,NY,10021,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A80,A
9684,136164757,199903,200003,29491008001080,,N,Y,0,1,1998,3,6,5,3,602,0,12214,42314,0,-1497,0,661920,0,175000,714951,704377,10574,395697,53127,1063,408077,1493413,451258,287619,0,738877,415470,1925587,0,75797,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,54528,716448,529377,1401,220697,1401,308371,0,0,0,1925587,0,1077943,1063,0,0,1376,0,0,0,1,-312,312,1539035,74734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOCIETY OF THE FRIENDLY SONS OF SAINT PATRICK IN THE CITY OF NEW Y,,80 WALL ST,NEW YORK,NY,10005-3601,0.0,3.0,1000.0,194506.0,1.0,4.0,1.0,13.0,0.0,6.0,5.0,1.0,3,1169560,749964,,,36061.0,602.0,0.0,0.0,B9710,,,3.0,10005,Z,Z99,0.15041500000000002,10005,5602.0,5600.0,36061.0,,1999,NY,10005,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A80,A
9726,136168827,199912,200039,29491225015240,,N,Y,0,1,1999,3,4,3,3,602,18307,0,0,0,0,0,7945,0,0,26252,28825,-2573,25924,5044,101,5044,146368,0,0,0,0,0,200912,0,9891,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,7945,7945,28825,2901,25924,2901,2901,912,0,0,200912,0,146368,101,0,0,0,0,0,0,0,101,0,200829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDWARD ALBEE FOUNDATION INC,% A KOZAK CO,192 LEXINGTON AVE 1100,NEW YORK,NY,10016-6823,0.0,3.0,1000.0,196412.0,1.0,4.0,1.0,13.0,0.0,4.0,3.0,1.0,12,159104,35980,,,36061.0,602.0,0.0,0.0,B9710,,,3.0,10016,Z,Z99,0.9693299999999999,10016,5602.0,5600.0,36061.0,,1999,NY,10016,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A20,A
10145,136625578,199908,200019,29491029069010,,N,Y,0,1,1998,3,4,2,3,602,10000,6006,0,0,0,0,0,0,16750,16006,19000,-2994,16750,6006,60,6006,142768,0,0,0,0,850,142768,0,7105,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,6006,6006,2250,0,0,0,0,142768,0,0,142768,0,141918,60,0,0,0,0,0,0,0,60,0,144265,7045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF JOURNALISTS AND AUTHORS CHARITABLE TRUST,,1501 BROADWAY 302,NEW YORK,NY,10036-5501,0.0,3.0,1000.0,198810.0,1.0,4.0,1.0,13.0,199308.0,4.0,2.0,1.0,8,119263,13113,,,36061.0,602.0,0.0,0.0,B9710,,,3.0,10036,Z,Z99,0.345481,10036,5602.0,5600.0,36061.0,,1999,NY,10036,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A70,A
10155,136734265,199912,200031,29491190042050,,N,Y,0,1,1999,3,5,4,3,602,0,0,19723,101913,0,0,0,11310,92879,121636,105638,15998,92954,110236,1102,0,583751,0,519852,0,519852,0,1140131,0,46826,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,121636,0,12759,11400,75,11400,0,0,0,0,1140131,0,583751,1102,0,0,950,0,0,0,0,152,0,950777,45724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUST U/W CARL OTTO VONKIENBUSCH A/B/O PHILADELPHIA MUSEUM OF ART,,ONE WALL ST,NEW YORK,NY,10005-2502,0.0,3.0,1000.0,197806.0,1.0,4.0,2.0,13.0,0.0,5.0,3.0,1.0,12,501996,52133,,,36061.0,602.0,0.0,0.0,B9710,,,3.0,10005,Z,Z99,0.296531,10005,5602.0,5600.0,36061.0,,1999,NY,10005,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A50,A
10176,136814491,199907,200007,29491036000130,,N,Y,0,1,1998,3,8,6,3,602,0,238927,1242419,544738,0,0,0,183240,2020700,2026084,2437515,-411431,2256219,1880238,18802,1,28832381,8981661,13910654,3992399,26884714,0,47349623,12847,2244340,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,2026084,0,105363,145846,235519,145846,0,321,0,0,47349624,0,28832380,18802,0,0,38589,0,0,0,0,-19787,19787,45570344,2225538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRANCES & EDWIN COMMINGS MEMORIAL,% THE BANK OF NEW YORK TAX DEPT,501 FIFTH AVE STE 708,NEW YORK,NY,10017-6102,0.0,3.0,1000.0,198403.0,1.0,4.0,6.0,13.0,0.0,8.0,8.0,1.0,7,26850521,11736865,,,36061.0,602.0,0.0,0.0,B9710,,,3.0,10017,Z,Z99,0.441694,10017,5602.0,5600.0,36061.0,,1999,NY,10017,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A80,A
10404,137024057,199812,200003,29491001117210,,N,Y,0,1,1998,3,7,6,3,59,2856241,184310,0,0,0,0,131429,130500,21500,3171980,2261705,910275,1078477,184310,3686,56391,6955153,0,0,0,0,1181616,6955153,0,194427,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,0,0,259348,56391,2240205,75038,1078477,75038,0,0,0,0,6955153,0,5773537,3686,0,0,1000,0,4000,0,207,-1107,1107,3947758,667075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUND FOR INDEPENDENT MEDIA,% SCHULTE ROTH & ZABEL,888 SEVENTH AVE 31ST FLR,NEW YORK,NY,10106-3899,0.0,3.0,1000.0,199402.0,1.0,4.0,2.0,13.0,0.0,1.0,2.0,1.0,12,2501,18800,,SOROS GEORGE & SUSAN W ET AL TTEE,36061.0,59.0,0.0,0.0,B9710,,,3.0,10106,Z,Z99,0.20862199999999997,10106,5602.0,5600.0,36061.0,,1998,NY,10106,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A30,A
10450,137045257,199912,200030,29491190149070,,N,Y,0,1,1999,3,3,6,3,602,3615160,0,3848,0,0,0,0,0,3509385,3619008,3598047,20961,3509385,3618854,72377,0,35008,0,0,0,0,107257,35008,127439,5550,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,3619008,0,88662,154,0,154,0,23836,0,0,35008,0,-72249,72377,0,0,11172,0,0,0,3993,65198,0,112690,3615160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MOSAIC FUND,% OCONNOR MURPHY RYAN & SEITZ,230 PARK AVE 15TH FL STE,NEW YORK,NY,10017-3102,0.0,3.0,1000.0,199502.0,1.0,4.0,2.0,13.0,0.0,1.0,6.0,1.0,12,731,1320362,,SEITZ HOWARD G TTEE,36061.0,602.0,0.0,0.0,B9710,,,3.0,10017,Z,Z99,0.0706763,10017,5602.0,5600.0,36061.0,,1999,NY,10017,NEW YORK,PF,O,UN,Z,Z,IN,,UN,UN,OT,,,,,,,A40,A
10491,137061011,199906,200036,29491176016150,A50I,N,Y,0,1,1998,2,4,3,3,60,71000,0,0,0,0,0,0,0,0,71000,529,70471,0,0,0,1,122529,0,0,0,0,0,144725,0,5534,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,1410,0,0,144725,0,122529,0,0,0,0,0,0,0,0,0,0,110696,0,5534,0,0,0,5534,69238,21670,0,0,90908,144725,64593,20,0,209318,144725,64593,20,0,209318,3689,2272,1,0,5962,71000,52210,20,0,123210,71000,52210,0,0,123210,0,0,0,0,0,0,WEISS MEMORIAL FOUNDATION TR,% JACKSON & NASH LLP,440 PARK AVE,NEW YORK,NY,10016-8012,0.0,3.0,1000.0,199701.0,1.0,3.0,2.0,13.0,0.0,1.0,0.0,1.0,6,20,0,,WEISS HERBERT TTEE,36061.0,60.0,0.0,0.0,B9710,,,3.0,10016,A,A50,0.559859,10016,5602.0,5600.0,36061.0,,1999,NY,10016,NEW YORK,PF,O,AR,A,A,IN,,AR,AR,AR,,,,,,,A50,A
10531,137082559,199812,200005,29491022006080,T30J,N,Y,0,1,1998,3,6,4,3,602,0,2664,359,0,0,0,115381,28127,422953,118404,452495,-334091,432644,99653,1993,0,3078162,0,0,0,0,0,3516325,0,174220,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,118404,0,29542,18751,9691,18751,0,0,0,3085544,3516325,0,3078162,1993,0,0,1657,0,894,0,0,-558,558,3537471,172227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW YORK FINE ARTS SUPPORT TR,% ROCKEFELLER TRUST COMPANY TTEE,30 ROCKEFELLER PLZ,NEW YORK,NY,10112-0002,0.0,3.0,1000.0,199603.0,1.0,4.0,2.0,13.0,0.0,3.0,4.0,1.0,12,61057,300432,,,36061.0,602.0,0.0,0.0,B9710,,,3.0,10112,T,T30,0.020127900000000004,10112,5602.0,5600.0,36061.0,,1998,NY,10112,NEW YORK,PF,S,ZD,T,T,IN,,PU,PU,OT,,,,,,,A1940,A
